Gene_name	Locus_tag	NCBI_gene_ID	Uniprot_ID	Synonyms	Product_function	NDA_component
PE1	PE1	886857	Q79G06	RVBD_0151c	PE family protein PE1	Basal machinery
PE15	PE15	886757	P9WIH1	RVBD_1386	PE family protein PE15	M5
PE17	PE17	885486	L7N681	RVBD_1646	PE family protein PE17	Basal machinery
PE18	PE18	885895	L7N649	RVBD_1788	PE family protein PE18	Basal machinery
PE19	PE19	885445	Q79FK4	RVBD_1791	PE family protein PE19	Basal machinery
PE2	PE2	886838	Q79G05	RVBD_0152c	PE family protein PE2	Basal machinery
PE20	PE20	885537	L7N656	RVBD_1806	PE family protein PE20	Basal machinery
PE22	PE22	887811	L7N6B5	RVBD_2107	PE family protein PE22	Intermodular
PE23	PE23	888111	P9WIG9	RVBD_2328	PE family protein PE23	Basal machinery
PE24	PE24	885511	Q79FE3	RVBD_2408	PE family protein PE24	Basal machinery
PE25	PE25	885703	I6X486	RVBD_2431c	PE family protein PE25	M10
PE26	PE26	888172	Q79FD3	RVBD_2519	PE family protein PE26	Basal machinery
PE27	PE27	888461	Q79FA8	RVBD_2769c	PE family protein PE27	Basal machinery
PE27A	PE27A		Q6MX19	RVBD_3018Bc		Basal machinery
PE3	PE3	886826	Q79G04	RVBD_0159c	PE family protein PE3	Basal machinery
PE31	PE31	888474	I6YG87	RVBD_3477	PE family protein PE31	M19
PE34	PE34	885764	Q79FA1	RVBD_3746c	PE family protein PE34	M1.2
PE35	PE35	886191	P9WIG7	RVBD_3872	PE family protein PE35	M1.36
PE36	PE36	886213	L7N660	RVBD_3893c	PE family protein PE36	Basal machinery
PE6	PE6	886527	L7N648	RVBD_0335c	PE family protein PE6	Basal machinery
PE7	PE7	885167	I6Y936	RVBD_0916c	PE family protein PE7	Basal machinery
PE8	PE8	888533	L7N667	RVBD_1040c	PE family protein PE8	Basal machinery
PE_PGRS10	PE_PGRS10	888662	P9WIG1		PE-PGRS family protein PE_PGRS10	Basal machinery
PE_PGRS14	PE_PGRS14	885369	Q79FV6	RVBD_0834c	PE-PGRS family protein PE_PGRS14	Basal machinery
PE_PGRS15	PE_PGRS15	885742	Q79FV3	RVBD_0872c	PE-PGRS family protein PE_PGRS15	Basal machinery
PE_PGRS18	PE_PGRS18	885327	Q79FU0	RVBD_0980c	PE-PGRS family protein PE_PGRS18	Basal machinery
PE_PGRS19	PE_PGRS19	887122	Q79FT3	RVBD_1067c	PE-PGRS family protein PE_PGRS19	Basal machinery
PE_PGRS22	PE_PGRS22	885258	Q79FS5	RVBD_1091	PE-PGRS family protein PE_PGRS22	Basal machinery
PE_PGRS23	PE_PGRS23	887109	Q79FQ7	RVBD_1243c	PE-PGRS family protein PE_PGRS23	Basal machinery
PE_PGRS24	PE_PGRS24	886899	P9WIF7	RVBD_1325c	PE-PGRS family protein PE_PGRS24	Basal machinery
PE_PGRS26	PE_PGRS26	886626	Q79FP3	RVBD_1441c	PE-PGRS family protein PE_PGRS26	Basal machinery
PE_PGRS30	PE_PGRS30	885174	Q79FL8	RVBD_1651c	PE-PGRS family protein PE_PGRS30	Basal machinery
PE_PGRS31	PE_PGRS31	885429	Q79FK9	RVBD_1768	PE-PGRS family protein PE_PGRS31	Basal machinery
PE_PGRS32	PE_PGRS32	885730	Q79FJ9	RVBD_1803c	PE-PGRS family protein PE_PGRS32	Basal machinery
PE_PGRS33	PE_PGRS33	885551	P9WIF5	RVBD_1818c	PE-PGRS family protein PE_PGRS33	Basal machinery
PE_PGRS35	PE_PGRS35	885921	P9WIF1	RVBD_1983	PE-PGRS family protein PE_PGRS35	Basal machinery
PE_PGRS37	PE_PGRS37	887791	L0TBL4		PE-PGRS family protein PE_PGRS37	Basal machinery
PE_PGRS38	PE_PGRS38	887300	L7N6A1	RVBD_2162c	PE-PGRS family protein PE_PGRS38	M3
PE_PGRS39	PE_PGRS39	888961	L7N659	RVBD_2340c	PE-PGRS family protein PE_PGRS39	Basal machinery
PE_PGRS40	PE_PGRS40	885141	Q79FE9	RVBD_2371	PE-PGRS family protein PE_PGRS40	Basal machinery
PE_PGRS41	PE_PGRS41	885517	Q79FE6	RVBD_2396	acid and phagosome regulated protein AprC	Basal machinery
PE_PGRS42	PE_PGRS42	887909	I6XEF1	RVBD_2487c	PE-PGRS family protein PE_PGRS42	Basal machinery
PE_PGRS43	PE_PGRS43	887941	Q79FD4	RVBD_2490c	PE-PGRS family protein PE_PGRS43	Basal machinery
PE_PGRS44	PE_PGRS44	887992	P9WIE9	RVBD_2591	PE-PGRS family protein PE_PGRS44	Basal machinery
PE_PGRS46	PE_PGRS46	888573	P9WIE7	RVBD_2634c	PE-PGRS family protein PE_PGRS46	Basal machinery
PE_PGRS47	PE_PGRS47	888339	Q79FB3		PE-PGRS family protein PE_PGRS47	Basal machinery
PE_PGRS5	PE_PGRS5	885981	Q6MX50	RVBD_0297	PE-PGRS family protein PE_PGRS5	Basal machinery
PE_PGRS52	PE_PGRS52	888151	Q6MWX5	RVBD_3388	PE-PGRS family protein PE_PGRS52	Basal machinery
PE_PGRS54	PE_PGRS54	888270	O53553		PE-PGRS family protein PE_PGRS54	Basal machinery
PE_PGRS55	PE_PGRS55	888273	Q6MWW8		PE-PGRS family protein PE_PGRS55	Basal machinery
PE_PGRS57	PE_PGRS57	888294	Q6MWW6		PE-PGRS family protein PE_PGRS57	Basal machinery
PE_PGRS59	PE_PGRS59	885464	Q6MWV6	RVBD_3595c	PE-PGRS family protein PE_PGRS59	Basal machinery
PE_PGRS6	PE_PGRS6	887391	L0T3X8		PE-PGRS family protein PE_PGRS6	Basal machinery
PE_PGRS61	PE_PGRS61	886259	Q6MWV0	RVBD_3653	PE-PGRS family-related protein PE_PGRS61	M1.11
PE_PGRS62	PE_PGRS62	886143	L7N680	RVBD_3812	PE-PGRS family protein PE_PGRS62	Basal machinery
PE_PGRS7	PE_PGRS7	887725	Q6MX28	RVBD_0578c	PE-PGRS family protein PE_PGRS7	Basal machinery
PE_PGRS9	PE_PGRS9	888664	Q79FW8		PE-PGRS family protein PE_PGRS9	Basal machinery
PPE18	PPE18	886073	L7N675	RVBD_1196	PPE family protein PPE18	M10
PPE27	PPE27	885859	Q79FK5	RVBD_1790	PPE family protein PPE27	Basal machinery
PPE35	PPE35	885506	Q79FI8	RVBD_1918c	PPE family protein PPE35	Basal machinery
PPE39	PPE39	886003	Q79FF3	RVBD_2353c	PPE family protein PPE39	Basal machinery
PPE41	PPE41	885945	Q79FE1	RVBD_2430c	PPE family protein PPE41	Basal machinery
PPE43	PPE43	887765	Q79FA9	RVBD_2768c	PPE family protein PPE43	M2
PPE5	PPE5	886592	Q6MX49	RVBD_0304c	PPE family protein PPE5	Basal machinery
PPE52	PPE52	887930	I6X6H8	RVBD_3144c	PPE family protein PPE52	Basal machinery
PPE53	PPE53	888794	Q6MX04	RVBD_3159c	PPE family protein PPE53	Basal machinery
PPE55	PPE55	888120	Q6MWX9	RVBD_3347c	PPE family protein PPE55	Basal machinery
PPE56	PPE56	888113	Q6MWX8	RVBD_3350c	PPE family protein PPE56	M1.11
PPE6	PPE6	885978	Q6MX48	RVBD_0305c	PPE family protein PPE6	Basal machinery
PPE60	PPE60	888047	Q6MWX1	RVBD_3478	PE family protein PPE60	Basal machinery
PPE64	PPE64	887822	Q6MWW0	RVBD_3558	PPE family protein PPE64	Basal machinery
PPE7	PPE7	886498	L0T545		PPE family protein PPE7	Basal machinery
PPE8	PPE8	886491	I6Y7L4	RVBD_0355c	PPE family protein PPE8	Basal machinery
PPE9	PPE9		L0T6B3			Basal machinery
Rv0004	Rv0004	887088	P9WFL1	RVBD_0004	hypothetical protein	Basal machinery
Rv0010c	Rv0010c	887082	P9WMA3	RVBD_0010c	membrane protein	Intermodular
Rv0012	Rv0012					Basal machinery
Rv0021c	Rv0021c	887066	P71591	RVBD_0021c	hypothetical protein	Basal machinery
Rv0023	Rv0023	887062	P9WMI3	RVBD_0023	transcriptional regulator	Global regulator
Rv0025	Rv0025	887060	P9WMA1	RVBD_0025	hypothetical protein	Basal machinery
Rv0026	Rv0026	887057	P9WMB1	RVBD_0026	hypothetical protein	Basal machinery
Rv0029	Rv0029	887053	P71599	RVBD_0029	hypothetical protein	Basal machinery
Rv0030	Rv0030	887051	P9WM95	RVBD_0030	hypothetical protein	Basal machinery
Rv0034	Rv0034	887046	P9WM93	RVBD_0034	hypothetical protein	Basal machinery
Rv0039c	Rv0039c	887038	P9WM89	RVBD_0039c	transmembrane protein	Basal machinery
Rv0042c	Rv0042c	887034	P71699	RVBD_0042c	transcriptional regulator	M19
Rv0043c	Rv0043c	887032	P9WMG9	RVBD_0043c	HTH-type transcriptional regulator	M1.23
Rv0044c	Rv0044c	887030	P71701	RVBD_0044c	oxidoreductase	Basal machinery
Rv0045c	Rv0045c	887029	I6XU97	RVBD_0045c	hydrolase	Basal machinery
Rv0047c	Rv0047c	887031	P71704	RVBD_0047c	hypothetical protein	Global regulator
Rv0049	Rv0049	887024	P9WM85	RVBD_0049	hypothetical protein	Basal machinery
Rv0052	Rv0052	887015	I6Y6S3	RVBD_0052	hypothetical protein	Basal machinery
Rv0057	Rv0057	887008	P9WM77	RVBD_0057	hypothetical protein	Basal machinery
Rv0059	Rv0059	887006	O53604	RVBD_0059	hypothetical protein	Basal machinery
Rv0060	Rv0060	887004	O53605	RVBD_0060	hypothetical protein	Basal machinery
Rv0061c	Rv0061c	14515843	I6X8E6	RVBD_0061c	hypothetical protein	Basal machinery
Rv0063	Rv0063	886999	O53608	RVBD_0063	oxidoreductase	Basal machinery
Rv0064	Rv0064					Basal machinery
Rv0067c	Rv0067c	886991	O53612	RVBD_0067c	transcriptional regulator	M1.21
Rv0068	Rv0068	886989	O53613	RVBD_0068	oxidoreductase	M1.21
Rv0071	Rv0071	886988	O53616	RVBD_0071	maturase	Basal machinery
Rv0075	Rv0075	886982	O53620	RVBD_0075	aminotransferase	Basal machinery
Rv0076c	Rv0076c	886992	O53621	RVBD_0076c	membrane protein	M1.25
Rv0077c	Rv0077c	886969	O53622	RVBD_0077c	oxidoreductase	M20
Rv0078	Rv0078	886990	O53623	RVBD_0078	transcriptional regulator	M20
Rv0078A	Rv0078A	3205053	L7N686	RVBD_0078A	hypothetical protein	Basal machinery
Rv0079	Rv0079	886995	P9WMA9	RVBD_0079	hypothetical protein	Basal machinery
Rv0081	Rv0081	887012	P9WMI7	RVBD_0081	HTH-type transcriptional regulator	Global regulator
Rv0082	Rv0082	886968	I6XUD2	RVBD_0082	oxidoreductase	Basal machinery
Rv0088	Rv0088	886954	P9WM73	RVBD_0088	polyketide cyclase/dehydrase	Basal machinery
Rv0089	Rv0089	886949	P9WK03	RVBD_0089	methyltransferase	M2
Rv0093c	Rv0093c	886945	P9WM69	RVBD_0093c	membrane protein	Basal machinery
Rv0094c	Rv0094c	886943	Q50655	RVBD_0094cRVBD_3467,Rv3467	hypothetical protein	M1.11
Rv0095c	Rv0095c	886940	Q10891	RVBD_0095c	hypothetical protein	M1.38
Rv0097	Rv0097	886942	P9WG83	RVBD_0097	oxidoreductase	M1.1
Rv0098	Rv0098	886935	P9WM67	fcoT,RVBD_0098	fatty acyl CoA thioesterase FcoT	Basal machinery
Rv0100	Rv0100	886931	P9WM65	RVBD_0100	hypothetical protein	Basal machinery
Rv0104	Rv0104	886923	P9WM61	RVBD_0104	hypothetical protein	M1.15
Rv0106	Rv0106	886919	P9WPI5	RVBD_0106	hypothetical protein	M5
Rv0108c	Rv0108c	886918	O53630	RVBD_0108c	hypothetical protein	Basal machinery
Rv0111	Rv0111	886909	O53633	RVBD_0111	transmembrane acyltransferase	Basal machinery
Rv0121c	Rv0121c	886892	O07171	RVBD_0121c	hypothetical protein	Basal machinery
Rv0122	Rv0122	886888	O07172	RVBD_0122	hypothetical protein	Basal machinery
Rv0128	Rv0128	886878	P96805	RVBD_0128	transmembrane protein	Basal machinery
Rv0130	Rv0130	886876	P9WNP3	htdZ,RVBD_0130	3-hydroxyl-thioester dehydratase	Basal machinery
Rv0133	Rv0133	886873	P96810	RVBD_0133	GCN5-like N-acetyltransferase	Basal machinery
Rv0135c	Rv0135c	886869	P96812	RVBD_0135c	transcriptional regulator	Global regulator
Rv0138	Rv0138	886863	P96815	RVBD_0138	hypothetical protein	Basal machinery
Rv0139	Rv0139	886860	P96816	RVBD_0139	oxidoreductase	Basal machinery
Rv0140	Rv0140	886859	P96817	RVBD_0140	hypothetical protein	Basal machinery
Rv0141c	Rv0141c	886872	P96818	RVBD_0141c	hypothetical protein	Basal machinery
Rv0142	Rv0142	886858	P96819	RVBD_0142	hypothetical protein	Basal machinery
Rv0143c	Rv0143c	886856	P96820	RVBD_0143c	transmembrane protein	Basal machinery
Rv0144	Rv0144	886854	P96821	RVBD_0144	transcriptional regulator	Basal machinery
Rv0145	Rv0145	886851	P9WFJ1	RVBD_0145	S-adenosylmethionine-dependent methyltransferase	Basal machinery
Rv0146	Rv0146	886849	P9WFJ3	RVBD_0146	S-adenosylmethionine-dependent methyltransferase	Basal machinery
Rv0147	Rv0147	886847	P96824	RVBD_0147	aldehyde dehydrogenase	Basal machinery
Rv0148	Rv0148	886845	P96825	RVBD_0148	short-chain type dehydrogenase/reductase	Basal machinery
Rv0150c	Rv0150c	886840	P96827	RVBD_0150c	hypothetical protein	Basal machinery
Rv0157A	Rv0157A	3205086	I6WXK8	RVBD_0157A	hypothetical protein	Basal machinery
Rv0158	Rv0158	886828	O53641	RVBD_0158	transcriptional regulator	M1.32
Rv0161	Rv0161	886835	O07406	RVBD_0161	oxidoreductase	Basal machinery
Rv0163	Rv0163	886821	O07408	RVBD_0163	hypothetical protein	Basal machinery
Rv0175	Rv0175	886801	O07419	RVBD_0175	Mce associated membrane protein	Basal machinery
Rv0176	Rv0176	886799	O07420	RVBD_0176	Mce associated transmembrane protein	Basal machinery
Rv0177	Rv0177	886795	O07421	RVBD_0177	Mce associated protein	Basal machinery
Rv0178	Rv0178	886814	O07422	RVBD_0178	Mce associated membrane protein	M1.33
Rv0183	Rv0183	886785	O07427	RVBD_0183	lysophospholipase	Basal machinery
Rv0187	Rv0187	886779	O07431	RVBD_0187	O-methyltransferase	Basal machinery
Rv0188	Rv0188	886776	O07432	RVBD_0188	transmembrane protein	M2
Rv0191	Rv0191	886770	P9WJX7	RVBD_0191	MFS-type transporter	M1.25
Rv0193c	Rv0193c	886764	O07437	RVBD_0193c	hypothetical protein	Basal machinery
Rv0194	Rv0194	886790	O53645	RVBD_0194	multidrug ABC transporter ATPase/permease	M1.25
Rv0195	Rv0195	886762	O53646	RVBD_0195	two component transcriptional regulator	M1.25
Rv0196	Rv0196	886760	P9WME1	RVBD_0196	HTH-type transcriptional regulator	Basal machinery
Rv0203	Rv0203	886748	I6X8R5	RVBD_0203	hypothetical protein	Basal machinery
Rv0204c	Rv0204c	886747	I6Y748	RVBD_0204c	transmembrane protein	Basal machinery
Rv0205	Rv0205	886766	P9WFM5	RVBD_0205	transmembrane protein	Basal machinery
Rv0207c	Rv0207c	886742	P96389	RVBD_0207c	hypothetical protein	Basal machinery
Rv0209	Rv0209	886739	P96391	RVBD_0209	hypothetical protein	Basal machinery
Rv0210	Rv0210	886735	P96392	RVBD_0210	hypothetical protein	Basal machinery
Rv0213c	Rv0213c	886746	P96395	RVBD_0213c	methyltransferase	M1.1
Rv0218	Rv0218	886727	P96400	RVBD_0218	transmembrane protein	Basal machinery
Rv0219	Rv0219	886725	P96401	RVBD_0219	transmembrane protein	M1.38
Rv0221	Rv0221	886719	P9WKB7	RVBD_0221	diacyglycerol O-acyltransferase	Basal machinery
Rv0223c	Rv0223c	886718	I6X8S7	RVBD_0223c	aldehyde dehydrogenase	Basal machinery
Rv0224c	Rv0224c	886715	P9WJZ9	RVBD_0224c	methyltransferase	Basal machinery
Rv0225	Rv0225	886713	P96407	RVBD_0225	hypothetical protein	Basal machinery
Rv0226c	Rv0226c	886711	P96408	RVBD_0226c	transmembrane protein	Basal machinery
Rv0227c	Rv0227c	886710	P96409	RVBD_0227c	membrane protein	Basal machinery
Rv0228	Rv0228	886708	P96410	RVBD_0228	acyltransferase	Basal machinery
Rv0232	Rv0232	886701	P96415	RVBD_0232	transcriptional regulator	M1.4
Rv0238	Rv0238	886691	O53661	RVBD_0238	transcriptional regulator	M14
Rv0245	Rv0245	886680	O53667	RVBD_0245	oxidoreductase	Basal machinery
Rv0246	Rv0246	886678	O53668	RVBD_0246	integral membrane protein	Basal machinery
Rv0247c	Rv0247c	886677	O53669	RVBD_0247c	succinate dehydrogenase iron-sulfur subunit	Basal machinery
Rv0248c	Rv0248c	886675	O53670	RVBD_0248c	succinate dehydrogenase flavoprotein subunit	Basal machinery
Rv0250c	Rv0250c	886669	O53672	RVBD_0250c	hypothetical protein	Basal machinery
Rv0257	Rv0257	3205110	L7N694	RVBD_0257	hypothetical protein	Basal machinery
Rv0258c	Rv0258c	886654	P95215	RVBD_0258c	hypothetical protein	Basal machinery
Rv0264c	Rv0264c	886646	P95221	RVBD_0264c	hypothetical protein	Basal machinery
Rv0268c	Rv0268c	886647	P95225	RVBD_0268c	hypothetical protein	Basal machinery
Rv0269c	Rv0269c	886640	P95226	RVBD_0269c	hypothetical protein	Basal machinery
Rv0272c	Rv0272c	886635	P95229	RVBD_0272c	hypothetical protein	Basal machinery
Rv0273c	Rv0273c	886633	O86342	RVBD_0273c	transcriptional regulator	Global regulator
Rv0274	Rv0274	886631	O53680	RVBD_0274	hypothetical protein	Basal machinery
Rv0275c	Rv0275c	886629	L7N6A2	RVBD_0275c	transcriptional regulator	M3
Rv0276	Rv0276	886627	O53682	RVBD_0276	hypothetical protein	M3
Rv0293c	Rv0293c	886594	O53697	RVBD_0293c	hypothetical protein	Basal machinery
Rv0295c	Rv0295c	886596	O53699	RVBD_0295c	hypothetical protein	Basal machinery
Rv0299	Rv0299	886598	O07226	RVBD_0299	toxin	Basal machinery
Rv0302	Rv0302	886584	O07229	RVBD_0302	transcriptional regulator	Global regulator
Rv0306	Rv0306	886577	O07233	RVBD_0306	oxidoreductase	Basal machinery
Rv0307c	Rv0307c	886580	O07234	RVBD_0307c	hypothetical protein	M19
Rv0308	Rv0308	886583	O07235	RVBD_0308	integral membrane protein	M19
Rv0309	Rv0309	886574	O07236	RVBD_0309	hypothetical protein	Basal machinery
Rv0310c	Rv0310c	886570	O07237	RVBD_0310c	hypothetical protein	Basal machinery
Rv0311	Rv0311	886579	O07238	RVBD_0311	hypothetical protein	Basal machinery
Rv0316	Rv0316	886560	O07243	RVBD_0316	muconolactone isomerase	Basal machinery
Rv0318c	Rv0318c	886576	Q6MX47	RVBD_0318c	integral membrane protein	Basal machinery
Rv0320	Rv0320	886553	O07246	RVBD_0320	hypothetical protein	Intermodular
Rv0323c	Rv0323c					Basal machinery
Rv0324	Rv0324	886548	O08446	RVBD_0324	transcriptional regulator	Global regulator
Rv0326	Rv0326	886544	O07251	RVBD_0326	hypothetical protein	Basal machinery
Rv0328	Rv0328	886542	O07252	RVBD_0328	transcriptional regulator	Basal machinery
Rv0330c	Rv0330c	886540	O07254	RVBD_0330c	hypothetical protein	M1.19
Rv0331	Rv0331	886534	O07255	RVBD_0331	dehydrogenase/reductase	M1.19
Rv0336	Rv0336	886524	O33266	RVBD_0336	hypothetical protein	Basal machinery
Rv0338c	Rv0338c	886520	O33268	RVBD_0338c	iron-sulfur-binding reductase	M2
Rv0339c	Rv0339c	886516	O33269	RVBD_0339c	transcriptional regulator	M1.11
Rv0340	Rv0340	886514	O33270	RVBD_0340	hypothetical protein	M1.11
Rv0345	Rv0345	886505	O06296	RVBD_0345	hypothetical protein	Basal machinery
Rv0347	Rv0347	886501	O06298	RVBD_0347	membrane protein	M23
Rv0348	Rv0348	886500	O06299	RVBD_0348	transcriptional regulator	M23
Rv0349	Rv0349	886506	O06300	RVBD_0349	hypothetical protein	Basal machinery
Rv0356c	Rv0356c	886490	O06307	RVBD_0356c	hypothetical protein	Basal machinery
Rv0358	Rv0358	886493	O06308	RVBD_0358	hypothetical protein	Basal machinery
Rv0360c	Rv0360c	886480	O06310	RVBD_0360c	hypothetical protein	Basal machinery
Rv0364	Rv0364	886473	P9WP09	RVBD_0364	transmembrane protein	Basal machinery
Rv0365c	Rv0365c	886487	O06315	RVBD_0365c	hypothetical protein	Basal machinery
Rv0367c	Rv0367c	886468	O53702	RVBD_0367c	hypothetical protein	Basal machinery
Rv0373c	Rv0373c	886472	O53708	RVBD_0373c	carbon monoxyde dehydrogenase large subunit	Basal machinery
Rv0374c	Rv0374c	886462	O53709	RVBD_0374c	carbon monoxyde dehydrogenase small subunit	Basal machinery
Rv0378	Rv0378	886450	O53713	RVBD_0378	hypothetical protein	Basal machinery
Rv0380c	Rv0380c	886446	O53715	RVBD_0380c	RNA methyltransferase	Basal machinery
Rv0381c	Rv0381c	886444	O53716	RVBD_0381c	hypothetical protein	Basal machinery
Rv0385	Rv0385	886441	Q7ARS9	RVBD_0385	monooxygenase	M27
Rv0386	Rv0386	886030	O53720	RVBD_0386	transcriptional regulator	Basal machinery
Rv0387c	Rv0387c					Basal machinery
Rv0393	Rv0393	886428	P95201	RVBD_0393	hypothetical protein	Basal machinery
Rv0396	Rv0396	886423	P95204	RVBD_0396	hypothetical protein	Basal machinery
Rv0397	Rv0397	886421	P95205	RVBD_0397	hypothetical protein	Basal machinery
Rv0406c	Rv0406c	886403	O86336	RVBD_0406c	beta lactamase-like protein	Basal machinery
Rv0412c	Rv0412c	886415	P96258	RVBD_0412c	membrane protein	Basal machinery
Rv0420c	Rv0420c	886383	P96266	RVBD_0420c	transmembrane protein	Basal machinery
Rv0421c	Rv0421c	886377	P96267	RVBD_0421c	hypothetical protein	Basal machinery
Rv0424c	Rv0424c	886374	P96270	RVBD_0424c	hypothetical protein	Basal machinery
Rv0426c	Rv0426c	886387	P96272	RVBD_0426c	transmembrane protein	Basal machinery
Rv0430	Rv0430	886364	P96276	RVBD_0430	hypothetical protein	Basal machinery
Rv0431	Rv0431	886362	P96277	RVBD_0431	tuberculin-like peptide	Basal machinery
Rv0433	Rv0433	886356	P9WPK9	RVBD_0433	carboxylate-amine ligase	Basal machinery
Rv0441c	Rv0441c	886344	P9WKW3	RVBD_0441c	hypothetical protein	Basal machinery
Rv0443	Rv0443	886336	O53728	RVBD_0443	hypothetical protein	Basal machinery
Rv0446c	Rv0446c	886332	O53731	RVBD_0446c	transmembrane protein	Basal machinery
Rv0448c	Rv0448c	886328	O53733	RVBD_0448c	hypothetical protein	Basal machinery
Rv0449c	Rv0449c	886326	O53734	RVBD_0449c	hypothetical protein	Basal machinery
Rv0452	Rv0452	886319	O53737	RVBD_0452	transcriptional regulator	M1.15
Rv0454	Rv0454		O86364	RVBD_0454		Basal machinery
Rv0455c	Rv0455c	886314	O53740	RVBD_0455c	hypothetical protein	Basal machinery
Rv0457c	Rv0457c	886310	O07178	RVBD_0457c	peptidase	Basal machinery
Rv0458	Rv0458	886306	P9WNY1	RVBD_0458	aldehyde dehydrogenase	Basal machinery
Rv0461	Rv0461	886302	I6X961	RVBD_0461	transmembrane protein	Basal machinery
Rv0463	Rv0463	886299	O53748	RVBD_0463	membrane protein	Basal machinery
Rv0464c	Rv0464c	886296	O53749	RVBD_0464c	hypothetical protein	Basal machinery
Rv0466	Rv0466	886294	O53751	RVBD_0466	hypothetical protein	Basal machinery
Rv0470A	Rv0470A	3205059	L7N651	RVBD_0470A	hypothetical protein	Basal machinery
Rv0472c	Rv0472c	886308	P9WMD9	RVBD_0472c	HTH-type transcriptional regulator	M1.18
Rv0473	Rv0473	886279	I6Y3V3	RVBD_0473	transmembrane protein	Basal machinery
Rv0474	Rv0474	886276	P9WMH9	RVBD_0474	HTH-type transcriptional regulator	M1.13
Rv0476	Rv0476	886282	P9WKW1	RVBD_0476	transmembrane protein	Basal machinery
Rv0477	Rv0477	886273	P9WKV9	RVBD_0477	hypothetical protein	Basal machinery
Rv0479c	Rv0479c	885535	P9WKV7	RVBD_0479c	membrane protein	Basal machinery
Rv0480c	Rv0480c	887163	P9WJ01	RVBD_0480c	amidohydrolase	Basal machinery
Rv0481c	Rv0481c	887161	P9WKV5	RVBD_0481c	hypothetical protein	Basal machinery
Rv0484c	Rv0484c	887158	P9WGR5	RVBD_0484c	short-chain type oxidoreductase	Basal machinery
Rv0485	Rv0485	887170	P9WKV1	RVBD_0485	transcriptional regulator	M1.17
Rv0488	Rv0488	887171	P9WK33	RVBD_0488	amino-acid transporter	Basal machinery
Rv0492A	Rv0492A	3205069	Q6MX36	RVBD_0492A	hypothetical protein	Basal machinery
Rv0492c	Rv0492c	887199	P9WMV7	RVBD_0492c	GMC-type oxidoreductase	Basal machinery
Rv0493c	Rv0493c	887200	P9WKU7	RVBD_0493c	hypothetical protein	Basal machinery
Rv0494	Rv0494	887166	P9WMG7	RVBD_0494	HTH-type transcriptional regulator	Global regulator
Rv0495c	Rv0495c	887198	P9WKU5	RVBD_0495c	hypothetical protein	Basal machinery
Rv0497	Rv0497	887240	P9WKU3	RVBD_0497	transmembrane protein	Basal machinery
Rv0499	Rv0499	887243	P9WKT9	RVBD_0499	hypothetical protein	Basal machinery
Rv0500A	Rv0500A	3205035	P9WKT7	RVBD_0500A	DNA-binding protein	Basal machinery
Rv0500B	Rv0500B		P9WKT5	RVBD_0500B		Basal machinery
Rv0501	Rv0501	887228	P9WKT3	RVBD_0501,galE2	UDP-glucose 4-epimerase GalE	Basal machinery
Rv0502	Rv0502	887260	P9WKT1	RVBD_0502	hypothetical protein	Basal machinery
Rv0505c	Rv0505c	887270	P9WGJ3	serB1,RVBD_0505c	phosphoserine phosphatase SerB	Basal machinery
Rv0513	Rv0513	887307	O33358	RVBD_0513	transmembrane protein	Basal machinery
Rv0514	Rv0514	887319	O33359	RVBD_0514	transmembrane protein	Basal machinery
Rv0516c	Rv0516c	887324	O33361	RVBD_0516c	anti-anti-sigma factor	Basal machinery
Rv0517	Rv0517	887323	O33362	RVBD_0517	acyltransferase	Basal machinery
Rv0518	Rv0518	887321	O33363	RVBD_0518	hypothetical protein	Basal machinery
Rv0519c	Rv0519c	887334	O33364	RVBD_0519c	membrane protein	Basal machinery
Rv0520	Rv0520		O33365	RVBD_0520		M3
Rv0523c	Rv0523c	887341	O06389	RVBD_0523c	hypothetical protein	M1.1
Rv0525	Rv0525	887358	O06391	RVBD_0525	hypothetical protein	Basal machinery
Rv0537c	Rv0537c	887465	O06403	RVBD_0537c	integral membrane protein	Basal machinery
Rv0538	Rv0538	887473	O06404	RVBD_0538	membrane protein	Basal machinery
Rv0541c	Rv0541c	887416	O06407	RVBD_0541c	integral membrane protein	Basal machinery
Rv0543c	Rv0543c	887494	O06409	RVBD_0543c	hypothetical protein	Basal machinery
Rv0552	Rv0552	887537	O06418	RVBD_0552	hypothetical protein	Basal machinery
Rv0566c	Rv0566c	887633	P9WFK9	RVBD_0566c	hypothetical protein	Basal machinery
Rv0567	Rv0567	887667	O53764	RVBD_0567	methyltransferase/methylase	Basal machinery
Rv0569	Rv0569	887678	P9WM83	RVBD_0569	hypothetical protein	Basal machinery
Rv0571c	Rv0571c	887710	P9WHK1	RVBD_0571c	hypothetical protein	Basal machinery
Rv0572c	Rv0572c	887696	P9WM81	RVBD_0572c	hypothetical protein	Basal machinery
Rv0574c	Rv0574c	887721	P9WM79	RVBD_0574c	hypothetical protein	Basal machinery
Rv0576	Rv0576	887717	O53773	RVBD_0576	transcriptional regulator	Global regulator
Rv0579	Rv0579	887738	O53776	RVBD_0579	hypothetical protein	Basal machinery
Rv0585c	Rv0585c	887753	O53781	RVBD_0585c	integral membrane protein	Basal machinery
Rv0597c	Rv0597c	887853	I6WYU2	RVBD_0597c	hypothetical protein	Basal machinery
