id,NDA,Color
Sauraur_010100012359,Basal machinery,#3fc66c
USA300HOU_1720,Basal machinery,#3fc66c
USA300HOU_1725,M12.3,#21d330
Sauraur_010100012374,Basal machinery,#3fc66c
Sauraur_010100015072,Basal machinery,#3fc66c
Sauraur_010100000159,Basal machinery,#3fc66c
Sauraur_010100000654,M12.1,#f49846
USA300HOU_0122,Intermodular,#1222b7
USA300HOU_0123,M12.2,#efb4a7
USA300HOU_0249,M12.1,#f49846
Sauraur_010100000154,Basal machinery,#3fc66c
USA300HOU_0124,Basal machinery,#3fc66c
USA300HOU_0125,Basal machinery,#3fc66c
USA300HOU_pUSA300HOUMR0013,M1,#c4bbf7
USA300HOU_pUSA300HOUMR0011,M1,#c4bbf7
USA300HOU_1113,M12.1,#f49846
USA300HOU_0759,Basal machinery,#3fc66c
gcvT,Basal machinery,#3fc66c
USA300HOU_0830,Basal machinery,#3fc66c
USA300HOU_0833,Basal machinery,#3fc66c
USA300HOU_0835,Basal machinery,#3fc66c
Sauraur_010100001858,M12.1,#f49846
USA300HOU_1590,Basal machinery,#3fc66c
USA300HOU_1591,Basal machinery,#3fc66c
USA300HOU_1756,Basal machinery,#3fc66c
USA300HOU_1753,Global regulator,#b55920
USA300HOU_1209,Basal machinery,#3fc66c
Sauraur_010100013823,Basal machinery,#3fc66c
mnhC1,Basal machinery,#3fc66c
Sauraur_010100012207,M8,#aa2a53
Sauraur_010100004482,M12.1,#f49846
Sauraur_010100010931,Basal machinery,#3fc66c
Sauraur_010100007448,Basal machinery,#3fc66c
USA300HOU_1682,Intermodular,#1222b7
Sauraur_010100012923,M12.5,#7fe8ef
USA300HOU_2556,Basal machinery,#3fc66c
USA300HOU_2551,Basal machinery,#3fc66c
prfA,Basal machinery,#3fc66c
USA300HOU_2497,Basal machinery,#3fc66c
USA300HOU_2490,M10,#f4c8b7
USA300HOU_2491,Basal machinery,#3fc66c
USA300HOU_2492,Basal machinery,#3fc66c
sbi,Basal machinery,#3fc66c
Sauraur_010100004867,Basal machinery,#3fc66c
Sauraur_010100013133,Basal machinery,#3fc66c
recA,M10,#f4c8b7
USA300HOU_1379,Basal machinery,#3fc66c
Sauraur_010100007203,Basal machinery,#3fc66c
Sauraur_010100003212,Basal machinery,#3fc66c
Sauraur_010100007848,Basal machinery,#3fc66c
USA300HOU_2671,Basal machinery,#3fc66c
USA300HOU_1870,Basal machinery,#3fc66c
Sauraur_010100007843,Basal machinery,#3fc66c
Sauraur_010100010026,Basal machinery,#3fc66c
Sauraur_010100006241,Basal machinery,#3fc66c
Sauraur_010100006246,Basal machinery,#3fc66c
Sauraur_010100007063,Basal machinery,#3fc66c
Sauraur_010100011907,Global regulator,#b55920
agrB,M12.1,#f49846
USA300HOU_2178,Basal machinery,#3fc66c
USA300HOU_2172,Basal machinery,#3fc66c
USA300HOU_2177,Basal machinery,#3fc66c
USA300HOU_2176,Basal machinery,#3fc66c
USA300HOU_2175,Basal machinery,#3fc66c
USA300HOU_2379,Intermodular,#1222b7
USA300HOU_2378,Intermodular,#1222b7
USA300HOU_2074,Basal machinery,#3fc66c
USA300HOU_2377,Intermodular,#1222b7
USA300HOU_2376,Intermodular,#1222b7
Sauraur_010100006426,Basal machinery,#3fc66c
Sauraur_010100003142,Basal machinery,#3fc66c
Sauraur_010100006421,Basal machinery,#3fc66c
USA300HOU_2081,Basal machinery,#3fc66c
Sauraur_010100002620,Basal machinery,#3fc66c
USA300HOU_0873,Basal machinery,#3fc66c
USA300HOU_0651,M6,#9fe53d
Sauraur_010100005836,M4,#ce8e2d
Sauraur_010100008800,Global regulator,#b55920
Sauraur_010100000409,M6,#9fe53d
Sauraur_010100006836,M12.1,#f49846
Sauraur_010100009255,Basal machinery,#3fc66c
Sauraur_010100014690,Basal machinery,#3fc66c
Sauraur_010100014695,M12.1,#f49846
Sauraur_010100009956,Basal machinery,#3fc66c
Sauraur_010100005232,M7,#d8ad41
Sauraur_010100003547,Basal machinery,#3fc66c
queA,Basal machinery,#3fc66c
Sauraur_010100014842,Basal machinery,#3fc66c
Sauraur_010100005157,Basal machinery,#3fc66c
Sauraur_010100005307,M3,#c7c5f9
USA300HOU_0436,Basal machinery,#3fc66c
USA300HOU_2079,Basal machinery,#3fc66c
clpP,M4,#ce8e2d
ldh1,M12.1,#f49846
Sauraur_010100008975,Basal machinery,#3fc66c
Sauraur_010100008970,Basal machinery,#3fc66c
Sauraur_010100014992,Basal machinery,#3fc66c
Sauraur_010100013903,M12.7,#bdf481
USA300HOU_0226,Basal machinery,#3fc66c
lrgB,Intermodular,#1222b7
lrgA,Intermodular,#1222b7
USA300HOU_0180,Basal machinery,#3fc66c
USA300HOU_0181,Basal machinery,#3fc66c
Sauraur_010100008275,Basal machinery,#3fc66c
Sauraur_010100014468,Basal machinery,#3fc66c
Sauraur_010100012349,Basal machinery,#3fc66c
Sauraur_010100012344,Basal machinery,#3fc66c
Sauraur_010100000149,Basal machinery,#3fc66c
USA300HOU_2090,Basal machinery,#3fc66c
USA300HOU_0986,Basal machinery,#3fc66c
Sauraur_010100008200,Basal machinery,#3fc66c
USA300HOU_0823,Basal machinery,#3fc66c
USA300HOU_1268,Basal machinery,#3fc66c
USA300HOU_0297,Basal machinery,#3fc66c
Sauraur_010100010656,Basal machinery,#3fc66c
USA300HOU_1589,Basal machinery,#3fc66c
USA300HOU_1588,Basal machinery,#3fc66c
USA300HOU_1212,Basal machinery,#3fc66c
Sauraur_010100001439,Basal machinery,#3fc66c
Sauraur_010100001928,Basal machinery,#3fc66c
USA300HOU_0340,Basal machinery,#3fc66c
Sauraur_010100004157,Basal machinery,#3fc66c
USA300HOU_0610,M12.1,#f49846
mnhB1,Basal machinery,#3fc66c
USA300HOU_1564,Basal machinery,#3fc66c
USA300HOU_1561,Basal machinery,#3fc66c
USA300HOU_1563,Basal machinery,#3fc66c
USA300HOU_0918,Basal machinery,#3fc66c
Sauraur_010100009966,Basal machinery,#3fc66c
USA300HOU_0917,Basal machinery,#3fc66c
USA300HOU_0916,Basal machinery,#3fc66c
Sauraur_010100004782,Basal machinery,#3fc66c
Sauraur_010100004712,Basal machinery,#3fc66c
USA300HOU_2561,M12.7,#bdf481
USA300HOU_2488,M12.1,#f49846
USA300HOU_2564,M12.7,#bdf481
USA300HOU_1318,Basal machinery,#3fc66c
USA300HOU_1319,Basal machinery,#3fc66c
USA300HOU_1316,Basal machinery,#3fc66c
USA300HOU_2487,Global regulator,#b55920
Sauraur_010100007178,Basal machinery,#3fc66c
Sauraur_010100013083,Basal machinery,#3fc66c
USA300HOU_2416,Basal machinery,#3fc66c
Sauraur_010100000954,Basal machinery,#3fc66c
USA300HOU_2667,Intermodular,#1222b7
USA300HOU_2666,Intermodular,#1222b7
USA300HOU_2665,M12.1,#f49846
USA300HOU_2669,Intermodular,#1222b7
USA300HOU_2668,Intermodular,#1222b7
Sauraur_010100007873,Basal machinery,#3fc66c
Sauraur_010100007303,Basal machinery,#3fc66c
USA300HOU_2248,Global regulator,#b55920
USA300HOU_2184,M13,#eaf25c
USA300HOU_2183,M13,#eaf25c
Sauraur_010100010171,Basal machinery,#3fc66c
USA300HOU_2189,M13,#eaf25c
USA300HOU_2061,M3,#c7c5f9
USA300HOU_2062,M3,#c7c5f9
USA300HOU_2342,M8,#aa2a53
USA300HOU_2343,M8,#aa2a53
USA300HOU_1818,Basal machinery,#3fc66c
USA300HOU_1817,Basal machinery,#3fc66c
Sauraur_010100006431,Basal machinery,#3fc66c
hrcA,M4,#ce8e2d
Sauraur_010100006436,Basal machinery,#3fc66c
Sauraur_010100011392,Basal machinery,#3fc66c
Sauraur_010100011257,Basal machinery,#3fc66c
Sauraur_010100011252,Basal machinery,#3fc66c
USA300HOU_2118,Basal machinery,#3fc66c
USA300HOU_2114,Basal machinery,#3fc66c
USA300HOU_2110,Basal machinery,#3fc66c
Sauraur_010100006446,Basal machinery,#3fc66c
Sauraur_010100006441,Basal machinery,#3fc66c
Sauraur_010100009130,Basal machinery,#3fc66c
Sauraur_010100006926,Basal machinery,#3fc66c
Sauraur_010100005796,Basal machinery,#3fc66c
Sauraur_010100002520,Basal machinery,#3fc66c
Sauraur_010100009961,Basal machinery,#3fc66c
Sauraur_010100005896,M12.1,#f49846
USA300HOU_0704,Basal machinery,#3fc66c
Sauraur_010100005382,Basal machinery,#3fc66c
Sauraur_010100009766,M11,#24bf74
rny,Basal machinery,#3fc66c
Sauraur_010100008140,Basal machinery,#3fc66c
Sauraur_010100009561,Basal machinery,#3fc66c
Sauraur_010100005312,M3,#c7c5f9
Sauraur_010100015677,Basal machinery,#3fc66c
Sauraur_010100015672,Basal machinery,#3fc66c
Sauraur_010100008965,M2,#fcb8ef
Sauraur_010100001733,Basal machinery,#3fc66c
USA300HOU_0193,Basal machinery,#3fc66c
USA300HOU_0515,M4,#ce8e2d
Sauraur_010100012354,Basal machinery,#3fc66c
USA300HOU_0108,Basal machinery,#3fc66c
USA300HOU_0458,Basal machinery,#3fc66c
USA300HOU_1277,Basal machinery,#3fc66c
USA300HOU_0997,M12.7,#bdf481
USA300HOU_0996,Intermodular,#1222b7
USA300HOU_0995,Basal machinery,#3fc66c
USA300HOU_0994,Basal machinery,#3fc66c
Sauraur_010100001549,Basal machinery,#3fc66c
USA300HOU_0670,Basal machinery,#3fc66c
USA300HOU_0671,Basal machinery,#3fc66c
scdA,Basal machinery,#3fc66c
USA300HOU_0289,Intermodular,#1222b7
Sauraur_010100013808,Basal machinery,#3fc66c
USA300HOU_2441,Basal machinery,#3fc66c
USA300HOU_0351,Basal machinery,#3fc66c
USA300HOU_0355,M9,#18c95f
USA300HOU_0354,M9,#18c95f
USA300HOU_1558,M11,#24bf74
Sauraur_010100007543,Basal machinery,#3fc66c
USA300HOU_1556,M11,#24bf74
USA300HOU_1557,M11,#24bf74
USA300HOU_2308,Basal machinery,#3fc66c
Sauraur_010100013243,Basal machinery,#3fc66c
Sauraur_010100004467,M12.1,#f49846
Sauraur_010100001943,M12.7,#bdf481
USA300HOU_1178,Basal machinery,#3fc66c
Sauraur_010100000069,Basal machinery,#3fc66c
Sauraur_010100004702,Basal machinery,#3fc66c
USA300HOU_1309,Basal machinery,#3fc66c
Sauraur_010100006706,Basal machinery,#3fc66c
USA300HOU_1099,M12.1,#f49846
USA300HOU_1095,Basal machinery,#3fc66c
Sauraur_010100013418,Basal machinery,#3fc66c
USA300HOU_1090,Basal machinery,#3fc66c
Sauraur_010100013148,Basal machinery,#3fc66c
cidA,Intermodular,#1222b7
Sauraur_010100002845,M12.1,#f49846
Sauraur_010100002840,M12.1,#f49846
USA300HOU_2405,Basal machinery,#3fc66c
Sauraur_010100000944,Basal machinery,#3fc66c
Sauraur_010100000949,Basal machinery,#3fc66c
Sauraur_010100013098,Basal machinery,#3fc66c
Sauraur_010100007558,Basal machinery,#3fc66c
mnhD1,Basal machinery,#3fc66c
USA300HOU_1891,Intermodular,#1222b7
USA300HOU_2587,Basal machinery,#3fc66c
USA300HOU_2276,M12.1,#f49846
USA300HOU_2575,Basal machinery,#3fc66c
USA300HOU_2574,Basal machinery,#3fc66c
USA300HOU_2059,Global regulator,#b55920
Sauraur_010100008205,Basal machinery,#3fc66c
Sauraur_010100010266,M12.7,#bdf481
psmA1,M12.1,#f49846
Sauraur_010100011707,Basal machinery,#3fc66c
USA300HOU_2290,Basal machinery,#3fc66c
Sauraur_010100003527,Basal machinery,#3fc66c
Sauraur_010100010541,Basal machinery,#3fc66c
Sauraur_010100011812,Basal machinery,#3fc66c
Sauraur_010100006036,Basal machinery,#3fc66c
USA300HOU_1911,Basal machinery,#3fc66c
Sauraur_010100014288,Basal machinery,#3fc66c
USA300HOU_2128,Basal machinery,#3fc66c
Sauraur_010100009155,M10,#f4c8b7
USA300HOU_2124,Basal machinery,#3fc66c
Sauraur_010100006451,Basal machinery,#3fc66c
USA300HOU_0457,Basal machinery,#3fc66c
Sauraur_010100002280,Basal machinery,#3fc66c
Sauraur_010100005816,Basal machinery,#3fc66c
codY,M12.1,#f49846
Sauraur_010100001014,M13,#eaf25c
Sauraur_010100002450,Basal machinery,#3fc66c
Sauraur_010100005496,Basal machinery,#3fc66c
Sauraur_010100005491,Basal machinery,#3fc66c
Sauraur_010100008700,Global regulator,#b55920
Sauraur_010100008705,Basal machinery,#3fc66c
Sauraur_010100014603,Basal machinery,#3fc66c
Sauraur_010100005257,M7,#d8ad41
USA300HOU_1494,Global regulator,#b55920
Sauraur_010100014782,Intermodular,#1222b7
Sauraur_010100014862,Basal machinery,#3fc66c
Sauraur_010100008675,Basal machinery,#3fc66c
sdhB1,Basal machinery,#3fc66c
Sauraur_010100008170,Basal machinery,#3fc66c
Sauraur_010100014463,M12.1,#f49846
Sauraur_010100008995,Basal machinery,#3fc66c
Sauraur_010100001644,Basal machinery,#3fc66c
USA300HOU_0167,Basal machinery,#3fc66c
USA300HOU_0164,Basal machinery,#3fc66c
USA300HOU_0165,Basal machinery,#3fc66c
USA300HOU_0162,Intermodular,#1222b7
USA300HOU_0163,Basal machinery,#3fc66c
USA300HOU_0435,Basal machinery,#3fc66c
Sauraur_010100000169,Intermodular,#1222b7
USA300HOU_0168,Basal machinery,#3fc66c
Sauraur_010100008905,Basal machinery,#3fc66c
Sauraur_010100005172,Basal machinery,#3fc66c
USA300HOU_0686,M12.7,#bdf481
USA300HOU_0689,M12.1,#f49846
USA300HOU_0564,Basal machinery,#3fc66c
USA300HOU_0565,Basal machinery,#3fc66c
Sauraur_010100012324,Basal machinery,#3fc66c
USA300HOU_0116,Basal machinery,#3fc66c
USA300HOU_0115,M7,#d8ad41
USA300HOU_0119,M7,#d8ad41
USA300HOU_0703,Basal machinery,#3fc66c
USA300HOU_0701,Basal machinery,#3fc66c
USA300HOU_0669,Basal machinery,#3fc66c
USA300HOU_0668,Basal machinery,#3fc66c
Sauraur_010100013813,Basal machinery,#3fc66c
USA300HOU_0705,Basal machinery,#3fc66c
USA300HOU_0709,Global regulator,#b55920
Sauraur_010100013818,Basal machinery,#3fc66c
USA300HOU_0663,M7,#d8ad41
USA300HOU_0207,Basal machinery,#3fc66c
USA300HOU_0206,Basal machinery,#3fc66c
USA300HOU_1546,Basal machinery,#3fc66c
USA300HOU_1545,Basal machinery,#3fc66c
USA300HOU_1544,Basal machinery,#3fc66c
USA300HOU_1543,Basal machinery,#3fc66c
USA300HOU_1542,Basal machinery,#3fc66c
USA300HOU_1541,Basal machinery,#3fc66c
USA300HOU_0017,Basal machinery,#3fc66c
Sauraur_010100007553,Basal machinery,#3fc66c
USA300HOU_0383,Basal machinery,#3fc66c
USA300HOU_1499,Global regulator,#b55920
Sauraur_010100004477,M12.1,#f49846
USA300HOU_1493,M12.1,#f49846
Sauraur_010100004472,M12.1,#f49846
Sauraur_010100004772,Basal machinery,#3fc66c
USA300HOU_2465,Basal machinery,#3fc66c
Sauraur_010100012958,Global regulator,#b55920
Sauraur_010100006736,Basal machinery,#3fc66c
Sauraur_010100004697,Intermodular,#1222b7
Sauraur_010100004912,M12.10,#f2c16d
Sauraur_010100010671,Basal machinery,#3fc66c
purM,Basal machinery,#3fc66c
Sauraur_010100004212,Basal machinery,#3fc66c
Sauraur_010100000979,M13,#eaf25c
Sauraur_010100000974,M13,#eaf25c
graR,Global regulator,#b55920
Sauraur_010100003087,Basal machinery,#3fc66c
USA300HOU_1949,Basal machinery,#3fc66c
USA300HOU_1942,Basal machinery,#3fc66c
USA300HOU_2034,M12.1,#f49846
groL,M4,#ce8e2d
Sauraur_010100013788,M7,#d8ad41
Sauraur_010100010071,M12.7,#bdf481
Sauraur_010100007733,Basal machinery,#3fc66c
USA300HOU_2266,Basal machinery,#3fc66c
groS,M4,#ce8e2d
mnhE1,Basal machinery,#3fc66c
Sauraur_010100010096,M12.7,#bdf481
Sauraur_010100013603,M12.2,#efb4a7
Sauraur_010100010256,Basal machinery,#3fc66c
USA300HOU_2326,Basal machinery,#3fc66c
Sauraur_010100010521,Global regulator,#b55920
USA300HOU_2285,M12.7,#bdf481
Sauraur_010100003532,Basal machinery,#3fc66c
USA300HOU_2280,M12.7,#bdf481
USA300HOU_2283,Basal machinery,#3fc66c
USA300HOU_2282,Basal machinery,#3fc66c
Sauraur_010100006121,Basal machinery,#3fc66c
Sauraur_010100006516,Basal machinery,#3fc66c
Sauraur_010100006998,Basal machinery,#3fc66c
USA300HOU_2134,M2,#fcb8ef
USA300HOU_2133,Basal machinery,#3fc66c
Sauraur_010100003622,Basal machinery,#3fc66c
USA300HOU_2131,Basal machinery,#3fc66c
Sauraur_010100001099,Intermodular,#1222b7
Sauraur_010100001094,Intermodular,#1222b7
USA300HOU_2035,M12.1,#f49846
rocA,Basal machinery,#3fc66c
Sauraur_010100009010,M4,#ce8e2d
Sauraur_010100005481,Basal machinery,#3fc66c
Sauraur_010100002345,Basal machinery,#3fc66c
Sauraur_010100002340,Basal machinery,#3fc66c
Sauraur_010100008840,Basal machinery,#3fc66c
Sauraur_010100014670,Basal machinery,#3fc66c
Sauraur_010100005242,Basal machinery,#3fc66c
metK,Basal machinery,#3fc66c
Sauraur_010100012634,Basal machinery,#3fc66c
Sauraur_010100008690,Basal machinery,#3fc66c
Sauraur_010100008695,Basal machinery,#3fc66c
Sauraur_010100014797,Intermodular,#1222b7
Sauraur_010100000689,Global regulator,#b55920
Sauraur_010100000164,M12.2,#efb4a7
Sauraur_010100009340,Basal machinery,#3fc66c
Sauraur_010100015552,Basal machinery,#3fc66c
Sauraur_010100008980,Basal machinery,#3fc66c
USA300HOU_0175,Basal machinery,#3fc66c
USA300HOU_0174,Basal machinery,#3fc66c
USA300HOU_0177,Basal machinery,#3fc66c
USA300HOU_0176,Basal machinery,#3fc66c
USA300HOU_0171,Basal machinery,#3fc66c
USA300HOU_0170,Basal machinery,#3fc66c
USA300HOU_0173,Basal machinery,#3fc66c
USA300HOU_0172,Basal machinery,#3fc66c
USA300HOU_0179,Basal machinery,#3fc66c
USA300HOU_0178,Basal machinery,#3fc66c
Sauraur_010100015817,Intermodular,#1222b7
USA300HOU_0572,Basal machinery,#3fc66c
USA300HOU_0577,Basal machinery,#3fc66c
Sauraur_010100012339,Basal machinery,#3fc66c
Sauraur_010100012704,Global regulator,#b55920
USA300HOU_0874,Basal machinery,#3fc66c
USA300HOU_0875,Basal machinery,#3fc66c
USA300HOU_0870,Basal machinery,#3fc66c
USA300HOU_0871,Basal machinery,#3fc66c
USA300HOU_1787,Basal machinery,#3fc66c
Sauraur_010100004162,Basal machinery,#3fc66c
USA300HOU_0718,M7,#d8ad41
USA300HOU_0652,M6,#9fe53d
USA300HOU_0653,M6,#9fe53d
USA300HOU_0654,M6,#9fe53d
USA300HOU_0821,Basal machinery,#3fc66c
dltA,Basal machinery,#3fc66c
dltC,Basal machinery,#3fc66c
USA300HOU_0783,M12.7,#bdf481
Sauraur_010100012414,Intermodular,#1222b7
USA300HOU_0272,M12.9,#59b2ea
dnaK,M4,#ce8e2d
USA300HOU_0271,Basal machinery,#3fc66c
Sauraur_010100001813,Basal machinery,#3fc66c
Sauraur_010100012419,Intermodular,#1222b7
USA300HOU_1537,Basal machinery,#3fc66c
mnhG1,Basal machinery,#3fc66c
Sauraur_010100012898,Intermodular,#1222b7
USA300HOU_0395,Basal machinery,#3fc66c
Sauraur_010100012893,Intermodular,#1222b7
Sauraur_010100001968,Basal machinery,#3fc66c
USA300HOU_0096,Basal machinery,#3fc66c
USA300HOU_1625,Basal machinery,#3fc66c
Sauraur_010100006236,Basal machinery,#3fc66c
USA300HOU_1324,Basal machinery,#3fc66c
USA300HOU_1322,Basal machinery,#3fc66c
USA300HOU_1321,Basal machinery,#3fc66c
USA300HOU_1320,Basal machinery,#3fc66c
Sauraur_010100010666,Basal machinery,#3fc66c
Sauraur_010100010661,Basal machinery,#3fc66c
USA300HOU_0955,M12.1,#f49846
USA300HOU_0896,Basal machinery,#3fc66c
USA300HOU_0894,Basal machinery,#3fc66c
USA300HOU_0892,Basal machinery,#3fc66c
USA300HOU_1434,Basal machinery,#3fc66c
USA300HOU_2201,Intermodular,#1222b7
USA300HOU_2200,Basal machinery,#3fc66c
USA300HOU_2202,Intermodular,#1222b7
Sauraur_010100002410,M12.7,#bdf481
Sauraur_010100006591,Basal machinery,#3fc66c
Sauraur_010100007838,Basal machinery,#3fc66c
Sauraur_010100000984,M13,#eaf25c
USA300HOU_1094,Basal machinery,#3fc66c
Sauraur_010100007833,Basal machinery,#3fc66c
Sauraur_010100003247,M10,#f4c8b7
Sauraur_010100007333,M6,#9fe53d
Sauraur_010100007338,M6,#9fe53d
Sauraur_010100010086,Basal machinery,#3fc66c
Sauraur_010100010081,Basal machinery,#3fc66c
USA300HOU_2702,Basal machinery,#3fc66c
Sauraur_010100010536,Basal machinery,#3fc66c
Sauraur_010100007903,Global regulator,#b55920
USA300HOU_2339,M12.2,#efb4a7
Sauraur_010100003432,Basal machinery,#3fc66c
USA300HOU_1848,Basal machinery,#3fc66c
USA300HOU_1849,Basal machinery,#3fc66c
Sauraur_010100003437,Basal machinery,#3fc66c
USA300HOU_2638,Basal machinery,#3fc66c
USA300HOU_2634,M12.1,#f49846
USA300HOU_2635,Intermodular,#1222b7
USA300HOU_2637,M12.1,#f49846
USA300HOU_2632,M12.1,#f49846
USA300HOU_2633,M12.1,#f49846
Sauraur_010100009981,Basal machinery,#3fc66c
Sauraur_010100010231,Basal machinery,#3fc66c
Sauraur_010100009986,Basal machinery,#3fc66c
ebh,Basal machinery,#3fc66c
Sauraur_010100001089,Basal machinery,#3fc66c
USA300HOU_2147,Basal machinery,#3fc66c
Sauraur_010100011752,Basal machinery,#3fc66c
aroK,Basal machinery,#3fc66c
hssR,M8,#aa2a53
USA300HOU_2402,Basal machinery,#3fc66c
stsP-stpH,Intermodular,#1222b7
Sauraur_010100015302,M12.7,#bdf481
USA300HOU_2404,Basal machinery,#3fc66c
Sauraur_010100002570,M12.6,#9dc8dd
Sauraur_010100002575,Intermodular,#1222b7
Sauraur_010100008755,M7,#d8ad41
USA300HOU_2291,Basal machinery,#3fc66c
Sauraur_010100005476,Basal machinery,#3fc66c
Sauraur_010100005471,Basal machinery,#3fc66c
Sauraur_010100002585,Intermodular,#1222b7
Sauraur_010100014660,Basal machinery,#3fc66c
Sauraur_010100002580,Intermodular,#1222b7
hutG,Basal machinery,#3fc66c
Sauraur_010100005901,Global regulator,#b55920
Sauraur_010100009751,M11,#24bf74
mutL,Basal machinery,#3fc66c
Sauraur_010100005292,Global regulator,#b55920
Sauraur_010100014802,Intermodular,#1222b7
Sauraur_010100014807,M12.1,#f49846
Sauraur_010100005996,Basal machinery,#3fc66c
Sauraur_010100002475,Basal machinery,#3fc66c
Sauraur_010100005611,Basal machinery,#3fc66c
Sauraur_010100005616,Basal machinery,#3fc66c
walR,M12.7,#bdf481
USA300HOU_0140,Basal machinery,#3fc66c
Sauraur_010100003937,Basal machinery,#3fc66c
rpmH,Basal machinery,#3fc66c
Sauraur_010100014932,Basal machinery,#3fc66c
nreC,M12.8,#1aa1bf
USA300HOU_0126,Basal machinery,#3fc66c
Sauraur_010100012659,M9,#18c95f
Sauraur_010100012654,M9,#18c95f
Sauraur_010100013873,Global regulator,#b55920
USA300HOU_0642,Basal machinery,#3fc66c
USA300HOU_0869,Basal machinery,#3fc66c
USA300HOU_0868,Basal machinery,#3fc66c
USA300HOU_1112,M12.1,#f49846
fabZ,Basal machinery,#3fc66c
Sauraur_010100012399,Basal machinery,#3fc66c
USA300HOU_0792,M12.1,#f49846
Sauraur_010100012152,Basal machinery,#3fc66c
Sauraur_010100012404,Basal machinery,#3fc66c
Sauraur_010100012409,M12.11,#f46b94
USA300HOU_0265,Basal machinery,#3fc66c
USA300HOU_1131,Basal machinery,#3fc66c
USA300HOU_1680,Basal machinery,#3fc66c
USA300HOU_1681,Basal machinery,#3fc66c
mecA,M1,#c4bbf7
USA300HOU_0819,Basal machinery,#3fc66c
Sauraur_010100001878,Basal machinery,#3fc66c
Sauraur_010100004187,Basal machinery,#3fc66c
USA300HOU_2135,M2,#fcb8ef
USA300HOU_1140,Basal machinery,#3fc66c
