id,NDA,Color
flgD,Basal machinery,#3fea92
flgI,Basal machinery,#3fea92
PA1615,Basal machinery,#3fea92
PA1616,Basal machinery,#3fea92
PA1611,Basal machinery,#3fea92
flgM,M20.2,#3b005b
PA1612,Basal machinery,#3fea92
PA0634,Basal machinery,#3fea92
PA0635,Basal machinery,#3fea92
flgL,Basal machinery,#3fea92
PA0630,Basal machinery,#3fea92
PA2127,Basal machinery,#3fea92
PA0632,Basal machinery,#3fea92
aruC,Basal machinery,#3fea92
PA4139,Basal machinery,#3fea92
PA0146,Basal machinery,#3fea92
PA0147,Basal machinery,#3fea92
PA0144,Basal machinery,#3fea92
PA4132,Basal machinery,#3fea92
PA4131,Basal machinery,#3fea92
PA0149,M20.1,#9ba0e8
PA0418,Basal machinery,#3fea92
PA0419,Basal machinery,#3fea92
PA4135,Basal machinery,#3fea92
acnA,Basal machinery,#3fea92
dctA2,Intermodular,#bf5dbb
PA0305,Basal machinery,#3fea92
pfpI,Basal machinery,#3fea92
PA1196,M27,#2f4abf
PA0096,Basal machinery,#3fea92
PA0097,Basal machinery,#3fea92
PA0098,Basal machinery,#3fea92
PA0099,Basal machinery,#3fea92
PA4713,Basal machinery,#3fea92
PA4717,Basal machinery,#3fea92
PA4714,Basal machinery,#3fea92
PA2940,Basal machinery,#3fea92
ppgL,Basal machinery,#3fea92
PA4394,Basal machinery,#3fea92
PA4392,Basal machinery,#3fea92
PA4390,Basal machinery,#3fea92
PA5446,Basal machinery,#3fea92
PA2491,Basal machinery,#3fea92
PA5440,Basal machinery,#3fea92
PA2497,Basal machinery,#3fea92
PA3940,Basal machinery,#3fea92
PA3945,Basal machinery,#3fea92
putP,Basal machinery,#3fea92
amgR,M20.15,#f7bdb4
putA,M1,#dda01a
mucC,Basal machinery,#3fea92
mucB,Basal machinery,#3fea92
mucA,M20.19,#efa7b1
mucD,Basal machinery,#3fea92
femI,Intermodular,#bf5dbb
PA3722,M20.9,#f9a7c4
PA3729,Basal machinery,#3fea92
PA4326,Basal machinery,#3fea92
PA1372,Basal machinery,#3fea92
PA4324,Basal machinery,#3fea92
PA1370,Basal machinery,#3fea92
PA1371,Basal machinery,#3fea92
davD,Basal machinery,#3fea92
PA5109,Basal machinery,#3fea92
PA5108,Basal machinery,#3fea92
hupB,Basal machinery,#3fea92
PA4320,Basal machinery,#3fea92
PA4321,Basal machinery,#3fea92
PA2712,Basal machinery,#3fea92
PA0974,Basal machinery,#3fea92
PA5101,Basal machinery,#3fea92
PA2126,Basal machinery,#3fea92
dht,Basal machinery,#3fea92
cynR,Basal machinery,#3fea92
mqo1,Basal machinery,#3fea92
gltB,Basal machinery,#3fea92
PA3865.1,Basal machinery,#3fea92
PA1597,Basal machinery,#3fea92
PA1594,Basal machinery,#3fea92
PA1592,Basal machinery,#3fea92
PA1593,Basal machinery,#3fea92
PA1591,Basal machinery,#3fea92
rsmZ,Intermodular,#bf5dbb
rsmY,Intermodular,#bf5dbb
PA3446,Basal machinery,#3fea92
PA3445,Basal machinery,#3fea92
PA3443,Basal machinery,#3fea92
PA3440,Basal machinery,#3fea92
PA3441,Basal machinery,#3fea92
PA0629,Basal machinery,#3fea92
PA0628,Basal machinery,#3fea92
lpxO2,Basal machinery,#3fea92
PA1626,Basal machinery,#3fea92
PA1627,Basal machinery,#3fea92
PA2135,Basal machinery,#3fea92
PA2134,Basal machinery,#3fea92
PA2137,Basal machinery,#3fea92
PA2136,Basal machinery,#3fea92
PA0157,Basal machinery,#3fea92
PA0156,Basal machinery,#3fea92
PA1970,Basal machinery,#3fea92
PA0158,M20.9,#f9a7c4
opr86,Basal machinery,#3fea92
PA2351,Basal machinery,#3fea92
PA4899,Basal machinery,#3fea92
PA3190,Basal machinery,#3fea92
PA4896,M20.1,#9ba0e8
liuR,M16,#eac196
sotB,Basal machinery,#3fea92
pfeR,Basal machinery,#3fea92
PA4090,Basal machinery,#3fea92
PA0082,Basal machinery,#3fea92
deaD,Basal machinery,#3fea92
PA3267,Basal machinery,#3fea92
opgG,Basal machinery,#3fea92
PA3262,Basal machinery,#3fea92
PA3261,Basal machinery,#3fea92
PA3268,Basal machinery,#3fea92
PA2956,Basal machinery,#3fea92
PA2955,Basal machinery,#3fea92
PA2954,Basal machinery,#3fea92
PA2953,Basal machinery,#3fea92
PA2950,Basal machinery,#3fea92
acoB,M17,#92e88d
PA3305.1,Basal machinery,#3fea92
PA3631,Basal machinery,#3fea92
acoR,M17,#92e88d
ribF,Basal machinery,#3fea92
bolA,Basal machinery,#3fea92
nuoI,Basal machinery,#3fea92
PA3632,Basal machinery,#3fea92
PA0491,Basal machinery,#3fea92
htpG,Basal machinery,#3fea92
PA2485,Basal machinery,#3fea92
PA2484,Basal machinery,#3fea92
PA2486,M20.5,#62ef6e
rcpA,Basal machinery,#3fea92
rcpC,Basal machinery,#3fea92
dauR,M2,#ce4c79
gloA2,Basal machinery,#3fea92
dauB,M2,#ce4c79
pykF,Basal machinery,#3fea92
dauA,M2,#ce4c79
PA4795,Basal machinery,#3fea92
cifR,M34,#fc5abe
PA4502,Basal machinery,#3fea92
PA1023,Basal machinery,#3fea92
PA4500,Basal machinery,#3fea92
PA5055,Basal machinery,#3fea92
PA1028,Basal machinery,#3fea92
PA1029,Basal machinery,#3fea92
PA1009,Basal machinery,#3fea92
azu,Basal machinery,#3fea92
phnN,Basal machinery,#3fea92
rocS1,Basal machinery,#3fea92
cyoA,M22,#ffb5bd
cyoC,M22,#ffb5bd
cyoB,M22,#ffb5bd
cyoD,M22,#ffb5bd
PA1367,Basal machinery,#3fea92
PA1363,M20.1,#9ba0e8
PA4150,M17,#92e88d
sdaB,Basal machinery,#3fea92
sdaA,M20.12,#ffd987
PA2723,Basal machinery,#3fea92
PA0988,Basal machinery,#3fea92
PA0986,Basal machinery,#3fea92
PA0987,Basal machinery,#3fea92
PA0984,Basal machinery,#3fea92
PA0982,Basal machinery,#3fea92
nrdJb,Basal machinery,#3fea92
PA0980,Basal machinery,#3fea92
PA0981,Basal machinery,#3fea92
PA2801,Basal machinery,#3fea92
aspA,Basal machinery,#3fea92
aspC,Basal machinery,#3fea92
ccoO1,M22,#ffb5bd
ccoO2,M22,#ffb5bd
PA1874,M20.6,#8325f7
PA3109,Basal machinery,#3fea92
lrp,M15,#d9f44e
ssuB1,Basal machinery,#3fea92
PA4860,Basal machinery,#3fea92
PA2107,Basal machinery,#3fea92
PA3459,Basal machinery,#3fea92
PA3458,Basal machinery,#3fea92
PA3455,Basal machinery,#3fea92
PA3457,Basal machinery,#3fea92
PA2108,Basal machinery,#3fea92
PA1631,Basal machinery,#3fea92
PA1630,Basal machinery,#3fea92
PA0168,Basal machinery,#3fea92
PA0165,Basal machinery,#3fea92
PA0166,Basal machinery,#3fea92
PA0167,M11,#37ba93
ldcA,Basal machinery,#3fea92
PA3187,Basal machinery,#3fea92
PA3189,Basal machinery,#3fea92
PA3188,Basal machinery,#3fea92
PA4881,Basal machinery,#3fea92
PA4880,Basal machinery,#3fea92
sigX,Global regulator,#f990ae
pmbA,Basal machinery,#3fea92
cysH,M20.20,#abfcf8
cysD,Basal machinery,#3fea92
cysG,Basal machinery,#3fea92
phoA2,M13,#cfef6e
cysB,M20.20,#abfcf8
PA4080,Basal machinery,#3fea92
PA4087,Basal machinery,#3fea92
PA4089,Basal machinery,#3fea92
PA4088,Basal machinery,#3fea92
gcvT2,M20.12,#ffd987
PA3275,Basal machinery,#3fea92
PA3274,Basal machinery,#3fea92
PA3276,Basal machinery,#3fea92
PA3270,Basal machinery,#3fea92
PA3273,Basal machinery,#3fea92
PA1968,Basal machinery,#3fea92
phhA,Basal machinery,#3fea92
mvaT,M20.3,#c42f9f
PA2929,Basal machinery,#3fea92
PA0217,Basal machinery,#3fea92
ppiD,Basal machinery,#3fea92
PA0218,Basal machinery,#3fea92
PA0219,Basal machinery,#3fea92
xerC,Basal machinery,#3fea92
cttP,Basal machinery,#3fea92
flp,Basal machinery,#3fea92
crfX,Basal machinery,#3fea92
PA1601,Basal machinery,#3fea92
tilS,Intermodular,#bf5dbb
purC,Basal machinery,#3fea92
trxA,Basal machinery,#3fea92
purF,Basal machinery,#3fea92
purD,Basal machinery,#3fea92
purH,Basal machinery,#3fea92
purN,Basal machinery,#3fea92
PA5029,Basal machinery,#3fea92
PA4510,Basal machinery,#3fea92
PA5022,Basal machinery,#3fea92
PA5023,Basal machinery,#3fea92
PA1039,Basal machinery,#3fea92
PA1038,Basal machinery,#3fea92
PA5024,Basal machinery,#3fea92
fpr,M23,#5963f2
map,Basal machinery,#3fea92
phnC2,Basal machinery,#3fea92
phnC1,Basal machinery,#3fea92
cpdA,Intermodular,#bf5dbb
cheR2,Basal machinery,#3fea92
PA1358,Basal machinery,#3fea92
groL,Basal machinery,#3fea92
PA1351,Basal machinery,#3fea92
PA1353,Basal machinery,#3fea92
PA1354,Basal machinery,#3fea92
groS,Basal machinery,#3fea92
bioC,Basal machinery,#3fea92
PA2737,Basal machinery,#3fea92
PA0602,Basal machinery,#3fea92
PA1602,Basal machinery,#3fea92
PA1603,Basal machinery,#3fea92
PA1600,Basal machinery,#3fea92
PA2158,Basal machinery,#3fea92
ccoN2,M22,#ffb5bd
PA1053,Basal machinery,#3fea92
ccoN1,M22,#ffb5bd
hcpA,Basal machinery,#3fea92
exoS,Intermodular,#bf5dbb
exoT,M20.2,#3b005b
PA1050,Basal machinery,#3fea92
phuS,Basal machinery,#3fea92
phuR,Basal machinery,#3fea92
phuW,Basal machinery,#3fea92
PA1055,Basal machinery,#3fea92
phuU,Basal machinery,#3fea92
phuT,Basal machinery,#3fea92
pcrR,Basal machinery,#3fea92
cobA,Basal machinery,#3fea92
cobL,Basal machinery,#3fea92
cobO,Basal machinery,#3fea92
cobH,Basal machinery,#3fea92
fabB,Basal machinery,#3fea92
PA2115,Basal machinery,#3fea92
PA3460,Basal machinery,#3fea92
PA3461,Basal machinery,#3fea92
PA3465,Basal machinery,#3fea92
PA1646,Basal machinery,#3fea92
blc,Basal machinery,#3fea92
PA0179,Basal machinery,#3fea92
PA0178,Basal machinery,#3fea92
PA0172,Basal machinery,#3fea92
PA0177,Basal machinery,#3fea92
PA4121,Basal machinery,#3fea92
azoR1,Basal machinery,#3fea92
PA1951,Basal machinery,#3fea92
tadZ,Basal machinery,#3fea92
PA4078,Basal machinery,#3fea92
PA4079,Basal machinery,#3fea92
PA4076,Basal machinery,#3fea92
PA4077,Basal machinery,#3fea92
PA4070,Basal machinery,#3fea92
PA1913,Basal machinery,#3fea92
secF,Basal machinery,#3fea92
PA3249,Basal machinery,#3fea92
smpB,Basal machinery,#3fea92
PA2935,Basal machinery,#3fea92
aruG,Basal machinery,#3fea92
PA4218,Basal machinery,#3fea92
PA0201,Basal machinery,#3fea92
PA0200,Basal machinery,#3fea92
aruH,Basal machinery,#3fea92
aruI,Basal machinery,#3fea92
prtR,Basal machinery,#3fea92
fumC1,Basal machinery,#3fea92
prtN,Basal machinery,#3fea92
rrmA,Basal machinery,#3fea92
PA4697,Basal machinery,#3fea92
PA4698,Basal machinery,#3fea92
PA4699,Basal machinery,#3fea92
erpA,Basal machinery,#3fea92
arcA,Basal machinery,#3fea92
gyrB,Basal machinery,#3fea92
gyrA,M20.9,#f9a7c4
prpL,Basal machinery,#3fea92
PA4520,Basal machinery,#3fea92
PA4523,Basal machinery,#3fea92
PA1006,Basal machinery,#3fea92
PA1007,Basal machinery,#3fea92
PA5030,Basal machinery,#3fea92
PA5037,Basal machinery,#3fea92
betB,M3,#ad038e
betA,M3,#ad038e
potA2,Basal machinery,#3fea92
betI,M3,#ad038e
PA1346,Basal machinery,#3fea92
PA1343,Basal machinery,#3fea92
PA1342,Basal machinery,#3fea92
PA1340,Basal machinery,#3fea92
PA5279,Basal machinery,#3fea92
PA3920,Basal machinery,#3fea92
osmC,Basal machinery,#3fea92
osmE,Basal machinery,#3fea92
PA3880,Basal machinery,#3fea92
fadB,Basal machinery,#3fea92
fadA,Basal machinery,#3fea92
PA3888,Basal machinery,#3fea92
PA3889,Basal machinery,#3fea92
PA2697,Basal machinery,#3fea92
PA2692,Basal machinery,#3fea92
PA2698,Basal machinery,#3fea92
PA2699,Basal machinery,#3fea92
PA0834,Basal machinery,#3fea92
PA0833,Basal machinery,#3fea92
PA0838,Basal machinery,#3fea92
PA0839,M11,#37ba93
lpxA,Basal machinery,#3fea92
lpxB,Basal machinery,#3fea92
PA1659,Basal machinery,#3fea92
PA1658,Basal machinery,#3fea92
PA1657,Basal machinery,#3fea92
PA1656,Basal machinery,#3fea92
pruR,M1,#dda01a
lspA,Basal machinery,#3fea92
antA,M19,#858cdb
antC,M19,#858cdb
antB,M19,#858cdb
bfrB,Basal machinery,#3fea92
PA4069,Basal machinery,#3fea92
PA4068,Basal machinery,#3fea92
orf1,M20.3,#c42f9f
ccoQ2,M22,#ffb5bd
ccoQ1,M22,#ffb5bd
PA2301,Basal machinery,#3fea92
PA3256,Basal machinery,#3fea92
PA3255,Basal machinery,#3fea92
PA3254,Basal machinery,#3fea92
PA3253,Basal machinery,#3fea92
PA3252,Basal machinery,#3fea92
PA3251,Basal machinery,#3fea92
PA3250,Basal machinery,#3fea92
PA2909,Basal machinery,#3fea92
PA4200,Basal machinery,#3fea92
PA4203,Basal machinery,#3fea92
PA4202,Basal machinery,#3fea92
ivy,Basal machinery,#3fea92
pyrC',Basal machinery,#3fea92
hcnA,Basal machinery,#3fea92
hcnC,Basal machinery,#3fea92
hcnB,Basal machinery,#3fea92
pal,M20.3,#c42f9f
PA5488,Basal machinery,#3fea92
PA2501,Basal machinery,#3fea92
PA5481,Basal machinery,#3fea92
PA5482,Basal machinery,#3fea92
PA2502,Basal machinery,#3fea92
PA5487,Basal machinery,#3fea92
PA4685,Basal machinery,#3fea92
PA5181.1,Basal machinery,#3fea92
PA4686,Basal machinery,#3fea92
PA4681,Basal machinery,#3fea92
fimU,Basal machinery,#3fea92
PA4683,Basal machinery,#3fea92
PA4682,Basal machinery,#3fea92
fimX,Basal machinery,#3fea92
opdP,Basal machinery,#3fea92
fimL,M20.5,#62ef6e
opdC,Basal machinery,#3fea92
opdB,Basal machinery,#3fea92
pilQ,Basal machinery,#3fea92
pilP,Basal machinery,#3fea92
pilW,Basal machinery,#3fea92
pilV,Basal machinery,#3fea92
pilX,Basal machinery,#3fea92
pilZ,Basal machinery,#3fea92
pilA,Basal machinery,#3fea92
PA5001,Basal machinery,#3fea92
pilM,Basal machinery,#3fea92
pilO,Basal machinery,#3fea92
pilN,Basal machinery,#3fea92
PA1014,Basal machinery,#3fea92
PA1012,Basal machinery,#3fea92
PA1011,Basal machinery,#3fea92
nosR,Basal machinery,#3fea92
nosY,Basal machinery,#3fea92
nosZ,Basal machinery,#3fea92
PA1333,Intermodular,#bf5dbb
nosD,Basal machinery,#3fea92
nosF,Basal machinery,#3fea92
nosL,Basal machinery,#3fea92
dnaE2,Basal machinery,#3fea92
aer2,Basal machinery,#3fea92
dbpA,Basal machinery,#3fea92
PA1488,Basal machinery,#3fea92
PA1489,Basal machinery,#3fea92
PA1487,Basal machinery,#3fea92
PA3891,Basal machinery,#3fea92
PA3890,Basal machinery,#3fea92
PA3892,Basal machinery,#3fea92
PA3899,Global regulator,#f990ae
PA3898,M20.17,#167689
dsbB2,Basal machinery,#3fea92
PA0263.1,Basal machinery,#3fea92
PA0827,Basal machinery,#3fea92
PA0826,Basal machinery,#3fea92
PA0820,Basal machinery,#3fea92
PA3402,Basal machinery,#3fea92
PA3403,Basal machinery,#3fea92
PA3400,Basal machinery,#3fea92
PA3401,Basal machinery,#3fea92
rpsL,Basal machinery,#3fea92
PA5382,Basal machinery,#3fea92
PA1664,Basal machinery,#3fea92
PA1662,Basal machinery,#3fea92
PA1668,Basal machinery,#3fea92
rhdA,Basal machinery,#3fea92
glpR,M24,#b4e9f7
soxB,Basal machinery,#3fea92
soxA,Basal machinery,#3fea92
soxG,Basal machinery,#3fea92
soxD,Basal machinery,#3fea92
soxR,Global regulator,#f990ae
PA0522,Basal machinery,#3fea92
PA2315,Basal machinery,#3fea92
PA2314,Basal machinery,#3fea92
PA2317,Basal machinery,#3fea92
PA3229,Basal machinery,#3fea92
PA1939,Basal machinery,#3fea92
PA3226,Basal machinery,#3fea92
PA2318,Basal machinery,#3fea92
ccoP2,M22,#ffb5bd
PA3225,Basal machinery,#3fea92
PA4667,Basal machinery,#3fea92
PA2917,Basal machinery,#3fea92
PA2916,Basal machinery,#3fea92
PA4948,Basal machinery,#3fea92
PA4949,Basal machinery,#3fea92
PA1833,Basal machinery,#3fea92
PA0225,Basal machinery,#3fea92
PA0222,Basal machinery,#3fea92
PA0221,Basal machinery,#3fea92
PA0220,Basal machinery,#3fea92
msuD,M20.20,#abfcf8
ansA,M38,#8fefd2
norC,Basal machinery,#3fea92
norB,Basal machinery,#3fea92
plcH,Basal machinery,#3fea92
ohrR,Basal machinery,#3fea92
PA0440,Basal machinery,#3fea92
mvfR,Global regulator,#f990ae
PA5546,Basal machinery,#3fea92
PA5017,Basal machinery,#3fea92
PA5543,Basal machinery,#3fea92
PA1069,Basal machinery,#3fea92
PA4540,Basal machinery,#3fea92
PA1065,Basal machinery,#3fea92
nusG,Basal machinery,#3fea92
imm2,Basal machinery,#3fea92
PA3793,Basal machinery,#3fea92
PA3794,Basal machinery,#3fea92
PA3795,Basal machinery,#3fea92
PA3798,Basal machinery,#3fea92
PA1323,Basal machinery,#3fea92
PA1324,Basal machinery,#3fea92
PA1327,Basal machinery,#3fea92
PA2307,Basal machinery,#3fea92
sbcC,Basal machinery,#3fea92
sbcD,Basal machinery,#3fea92
fadD1,Basal machinery,#3fea92
fadD2,Basal machinery,#3fea92
PA1499,Basal machinery,#3fea92
PA1490,Basal machinery,#3fea92
PA1494,M11,#37ba93
PA5273,Basal machinery,#3fea92
hasE,Basal machinery,#3fea92
PA2308,Basal machinery,#3fea92
sodB,Basal machinery,#3fea92
PA2309,Basal machinery,#3fea92
hasR,M21,#b52f3a
gbuR,M24,#b4e9f7
astA,Basal machinery,#3fea92
astB,Basal machinery,#3fea92
astD,Basal machinery,#3fea92
astE,Basal machinery,#3fea92
gbuA,M24,#b4e9f7
morB,M34,#fc5abe
morA,Basal machinery,#3fea92
PA3822,Basal machinery,#3fea92
aotP,M20.1,#9ba0e8
aotQ,M20.1,#9ba0e8
PA2678,Basal machinery,#3fea92
PA2676,Basal machinery,#3fea92
PA2677,Basal machinery,#3fea92
PA2674,Basal machinery,#3fea92
PA2675,Basal machinery,#3fea92
PA2672,Basal machinery,#3fea92
PA2673,Basal machinery,#3fea92
PA2670,Basal machinery,#3fea92
PA2671,Basal machinery,#3fea92
PA0810,Basal machinery,#3fea92
PA0811,Basal machinery,#3fea92
PA0812,Basal machinery,#3fea92
pqsA,M6,#d6aeef
pqsB,Basal machinery,#3fea92
pqsC,Basal machinery,#3fea92
PA0818,Basal machinery,#3fea92
aotM,M20.1,#9ba0e8
aotO,Basal machinery,#3fea92
pqsH,M20.9,#f9a7c4
aotJ,Intermodular,#bf5dbb
PA5075,Basal machinery,#3fea92
tpiA,Basal machinery,#3fea92
PA3410,M20.1,#9ba0e8
PA3413,Basal machinery,#3fea92
PA5076,Basal machinery,#3fea92
amrZ,Global regulator,#f990ae
PA5071,Basal machinery,#3fea92
katB,Basal machinery,#3fea92
PA1677,Basal machinery,#3fea92
PA1676,Basal machinery,#3fea92
PA1675,Basal machinery,#3fea92
eutB,Basal machinery,#3fea92
eutC,Basal machinery,#3fea92
PA1679,Basal machinery,#3fea92
katE,Basal machinery,#3fea92
ibpA,Basal machinery,#3fea92
ppiC1,Basal machinery,#3fea92
def,Basal machinery,#3fea92
pepP,Basal machinery,#3fea92
PA4046,Basal machinery,#3fea92
PA4045,Basal machinery,#3fea92
secB,Basal machinery,#3fea92
secE,Basal machinery,#3fea92
secD,Basal machinery,#3fea92
secG,Basal machinery,#3fea92
PA4040,Basal machinery,#3fea92
gcvP1,M20.12,#ffd987
gcvP2,Basal machinery,#3fea92
ilvI,Basal machinery,#3fea92
ilvH,Basal machinery,#3fea92
PA0786,Basal machinery,#3fea92
PA0787,Basal machinery,#3fea92
PA0788,Basal machinery,#3fea92
ilvC,Basal machinery,#3fea92
coaB,Basal machinery,#3fea92
hfq,M20.1,#9ba0e8
PA2326,Basal machinery,#3fea92
PA2327,Basal machinery,#3fea92
PA1923,Basal machinery,#3fea92
PA3230,Basal machinery,#3fea92
PA1921,Basal machinery,#3fea92
PA3235,Basal machinery,#3fea92
PA3234,Basal machinery,#3fea92
PA1925,Basal machinery,#3fea92
PA1924,Basal machinery,#3fea92
PA4955,Basal machinery,#3fea92
PA4222,Basal machinery,#3fea92
allA,Basal machinery,#3fea92
poxB,Basal machinery,#3fea92
PA4958,Basal machinery,#3fea92
PA0259,Basal machinery,#3fea92
PA0253,Basal machinery,#3fea92
PA0250,Basal machinery,#3fea92
PA0256,Basal machinery,#3fea92
PA0254,Basal machinery,#3fea92
ctpH,Basal machinery,#3fea92
ctpL,Basal machinery,#3fea92
rbsK,Basal machinery,#3fea92
rbsA,Basal machinery,#3fea92
rbsC,Basal machinery,#3fea92
rbsB,Basal machinery,#3fea92
rbsR,Basal machinery,#3fea92
dapA,Basal machinery,#3fea92
dapB,Basal machinery,#3fea92
dapE,Basal machinery,#3fea92
dapF,Basal machinery,#3fea92
xcpW,Basal machinery,#3fea92
PA4558,Basal machinery,#3fea92
xcpU,Basal machinery,#3fea92
xcpT,Basal machinery,#3fea92
xcpS,Basal machinery,#3fea92
xcpR,Basal machinery,#3fea92
xcpQ,Basal machinery,#3fea92
xcpP,Basal machinery,#3fea92
xcpZ,Basal machinery,#3fea92
xcpY,Basal machinery,#3fea92
PA1076,Basal machinery,#3fea92
sbp,Basal machinery,#3fea92
PA3782,Basal machinery,#3fea92
PA3786,Basal machinery,#3fea92
fptB,Basal machinery,#3fea92
PA1122,Basal machinery,#3fea92
ispH,Basal machinery,#3fea92
ispE,Basal machinery,#3fea92
ispF,Basal machinery,#3fea92
ispB,Basal machinery,#3fea92
tatC,Basal machinery,#3fea92
tatB,Basal machinery,#3fea92
PA2526,Basal machinery,#3fea92
PA5207,Basal machinery,#3fea92
PA5205,Basal machinery,#3fea92
PA2523,M20.25,#4ef248
guaA,Basal machinery,#3fea92
PA5208,Basal machinery,#3fea92
ppyR,Basal machinery,#3fea92
gntR,M31,#f9e2b3
PA4684,Basal machinery,#3fea92
ubiH,Basal machinery,#3fea92
ubiD,Basal machinery,#3fea92
PA4680,Basal machinery,#3fea92
PA2669,Basal machinery,#3fea92
fimV,Basal machinery,#3fea92
PA2667,M20.23,#b10de2
PA2661,Basal machinery,#3fea92
PA2662,Basal machinery,#3fea92
PA0806,Basal machinery,#3fea92
PA0805,Basal machinery,#3fea92
PA0802,Basal machinery,#3fea92
miaA,Basal machinery,#3fea92
selD,Basal machinery,#3fea92
PA3428,Basal machinery,#3fea92
PA3429,Basal machinery,#3fea92
selU,Basal machinery,#3fea92
ptrB,M20.5,#62ef6e
rsgA,Basal machinery,#3fea92
PA3422,Basal machinery,#3fea92
PA1689,Basal machinery,#3fea92
PA1680,Basal machinery,#3fea92
PA3912,Basal machinery,#3fea92
PA4291,Basal machinery,#3fea92
PA2086,Basal machinery,#3fea92
ku,Basal machinery,#3fea92
PA2082,M28,#94e577
PA4033,Basal machinery,#3fea92
PA4030,Basal machinery,#3fea92
prpB,Basal machinery,#3fea92
prpC,M20.5,#62ef6e
PA4038,Basal machinery,#3fea92
PA4039,Basal machinery,#3fea92
PA0028,Basal machinery,#3fea92
PA0797,Basal machinery,#3fea92
PA0027,Basal machinery,#3fea92
PA0794,Basal machinery,#3fea92
PA3204,M20.10,#f40ebb
PA3205,Basal machinery,#3fea92
PA3203,Basal machinery,#3fea92
gshA,Basal machinery,#3fea92
PA4963,Basal machinery,#3fea92
PA4788,Basal machinery,#3fea92
PA4294,Basal machinery,#3fea92
PA4786,Basal machinery,#3fea92
PA4781,Basal machinery,#3fea92
PA4782,Basal machinery,#3fea92
PA4783,Basal machinery,#3fea92
PA0248,Basal machinery,#3fea92
adcA,Basal machinery,#3fea92
crc,M20.5,#62ef6e
cbpD,Basal machinery,#3fea92
PA4900,Basal machinery,#3fea92
lasR,Global regulator,#f990ae
PA4564,Basal machinery,#3fea92
lasA,Basal machinery,#3fea92
lasB,Basal machinery,#3fea92
PA1040,Basal machinery,#3fea92
PA1041,Basal machinery,#3fea92
PA1131,Basal machinery,#3fea92
lasI,M20.25,#4ef248
rpoA,Basal machinery,#3fea92
nhaP2,Basal machinery,#3fea92
fdhA,Basal machinery,#3fea92
rpoD,Global regulator,#f990ae
retS,Intermodular,#bf5dbb
PA1302,Basal machinery,#3fea92
PA1300,Intermodular,#bf5dbb
PA0468,Basal machinery,#3fea92
pdxA2,Basal machinery,#3fea92
pdxA1,Basal machinery,#3fea92
PA4167,Basal machinery,#3fea92
PA2535,Basal machinery,#3fea92
PA2534,Basal machinery,#3fea92
PA5217,Basal machinery,#3fea92
PA5216,Basal machinery,#3fea92
PA2531,Basal machinery,#3fea92
PA5210,Basal machinery,#3fea92
PA5212,Basal machinery,#3fea92
PA5219,Basal machinery,#3fea92
PA5218,Basal machinery,#3fea92
gacS,Intermodular,#bf5dbb
gacA,Global regulator,#f990ae
PA2658,Basal machinery,#3fea92
motA,Basal machinery,#3fea92
motB,Basal machinery,#3fea92
motC,Basal machinery,#3fea92
motD,Basal machinery,#3fea92
PA2652,Basal machinery,#3fea92
PA2653,Basal machinery,#3fea92
PA2654,Basal machinery,#3fea92
PA2657,M6,#d6aeef
pqqB,M24,#b4e9f7
pqqC,M24,#b4e9f7
PA0878,Basal machinery,#3fea92
pqqA,M24,#b4e9f7
pqqD,M24,#b4e9f7
pqqE,M24,#b4e9f7
pqqH,M24,#b4e9f7
acsA1,Intermodular,#bf5dbb
PA0874,Basal machinery,#3fea92
ampC,Basal machinery,#3fea92
pssA,Basal machinery,#3fea92
ampG,Basal machinery,#3fea92
ampD,Basal machinery,#3fea92
psd,Basal machinery,#3fea92
ampR,Global regulator,#f990ae
PA3432,Basal machinery,#3fea92
PA3431,Basal machinery,#3fea92
PA3436,Basal machinery,#3fea92
PA1699,Basal machinery,#3fea92
lptD,Basal machinery,#3fea92
lptF,Basal machinery,#3fea92
lptA,Basal machinery,#3fea92
lptB,Basal machinery,#3fea92
lptC,Basal machinery,#3fea92
PA4345,Basal machinery,#3fea92
ldh,Basal machinery,#3fea92
rpsC,Basal machinery,#3fea92
rpsA,Basal machinery,#3fea92
PA1195,M27,#2f4abf
rpsO,Basal machinery,#3fea92
PA4021,Basal machinery,#3fea92
PA4023,Basal machinery,#3fea92
PA4022,Basal machinery,#3fea92
ptsP,Basal machinery,#3fea92
rpsJ,Basal machinery,#3fea92
ptsH,Basal machinery,#3fea92
mifR,M20.13,#f7ed99
mifS,Basal machinery,#3fea92
rpsI,Basal machinery,#3fea92
ptsN,Basal machinery,#3fea92
PA3214,Basal machinery,#3fea92
dppB,Basal machinery,#3fea92
dppC,Basal machinery,#3fea92
dppD,Basal machinery,#3fea92
dppF,Basal machinery,#3fea92
PA2348,Basal machinery,#3fea92
PA2349,Basal machinery,#3fea92
PA0499,Basal machinery,#3fea92
PA0494,Basal machinery,#3fea92
PA2346,Basal machinery,#3fea92
PA2347,Basal machinery,#3fea92
PA0492,Basal machinery,#3fea92
PA2345,Basal machinery,#3fea92
PA0275,Basal machinery,#3fea92
PA0277,Basal machinery,#3fea92
PA0270,Basal machinery,#3fea92
PA0271,Basal machinery,#3fea92
PA4793,Basal machinery,#3fea92
PA4796,Basal machinery,#3fea92
phnX,Basal machinery,#3fea92
PA4794,Basal machinery,#3fea92
phnE,Basal machinery,#3fea92
