id,source,target,Effect,Evidence
anr-PA1746,anr,PA1746,+,Strong
anr-prmC,anr,prmC,+-,Strong
anr-PA3899,anr,PA3899,?,Strong
anr-adhA,anr,adhA,-,Strong
anr-dnr,anr,dnr,+,Strong
anr-hcnA,anr,hcnA,+,Strong
anr-hcnC,anr,hcnC,+,Strong
anr-hcnB,anr,hcnB,+,Strong
anr-ccoP2,anr,ccoP2,+,Strong
anr-PA4352,anr,PA4352,+,Strong
anr-prfA,anr,prfA,+,Strong
anr-PA0522,anr,PA0522,+,Strong
anr-cioA,anr,cioA,-,Strong
anr-cioB,anr,cioB,-,Strong
anr-oprE,anr,oprE,+,Strong
anr-PA3305.1,anr,PA3305.1,+,Strong
anr-PA1571,anr,PA1571,+,Strong
anr-ccmB,anr,ccmB,+,Strong
anr-ccoN2,anr,ccoN2,+,Strong
anr-glpT,anr,glpT,+,Strong
anr-aer,anr,aer,+,Strong
anr-hemN,anr,hemN,+,Strong
anr-norB,anr,norB,+,Strong
anr-hemA,anr,hemA,+,Strong
anr-hemF,anr,hemF,+,Strong
anr-arcD,anr,arcD,+,Strong
anr-ccoQ2,anr,ccoQ2,+,Strong
anr-moeB,anr,moeB,+-,Strong
anr-arcA,anr,arcA,+,Strong
anr-arcB,anr,arcB,+,Strong
anr-arcC,anr,arcC,+,Strong
anr-coxB,anr,coxB,-,Strong
anr-coxA,anr,coxA,-,Strong
anr-azu,anr,azu,+,Strong
anr-aroE,anr,aroE,+,Strong
PA0367-calB,PA0367,calB,-,Strong
PA0367-PA0365,PA0367,PA0365,-,Strong
PA0367-PA0364,PA0367,PA0364,-,Strong
PA4595-exsD,PA4595,exsD,-,Strong
PA4595-exsE,PA4595,exsE,-,Strong
PA4595-exsB,PA4595,exsB,-,Strong
PA4595-exsC,PA4595,exsC,-,Strong
PA4595-exsA,PA4595,exsA,-,Strong
PA4595-exoS,PA4595,exoS,-,Strong
PA4595-pscJ,PA4595,pscJ,-,Strong
PA4595-pscH,PA4595,pscH,-,Strong
PA4595-pscI,PA4595,pscI,-,Strong
PA4595-pscL,PA4595,pscL,-,Strong
PA4595-pscB,PA4595,pscB,-,Strong
PA4595-pscC,PA4595,pscC,-,Strong
PA4595-exoY,PA4595,exoY,-,Strong
PA4595-pscF,PA4595,pscF,-,Strong
PA4595-pscG,PA4595,pscG,-,Strong
PA4595-pscD,PA4595,pscD,-,Strong
PA4595-pscE,PA4595,pscE,-,Strong
PA4596-oprJ,PA4596,oprJ,-,Strong
PA4596-mexD,PA4596,mexD,-,Strong
PA4596-mexC,PA4596,mexC,-,Strong
liuR-liuR,liuR,liuR,-,Strong
liuR-liuB,liuR,liuB,-,Strong
liuR-liuC,liuR,liuC,-,Strong
liuR-liuA,liuR,liuA,-,Strong
liuR-liuD,liuR,liuD,-,Strong
liuR-liuE,liuR,liuE,-,Strong
erdR-acsA1,erdR,acsA1,+,Strong
PA4878-phoQ,PA4878,phoQ,-,Strong
PA4878-phoP,PA4878,phoP,-,Strong
PA4878-oprH,PA4878,oprH,-,Strong
PA4878-oprN,PA4878,oprN,+,Strong
PA4878-oprM,PA4878,oprM,+,Strong
PA4878-PA1875,PA4878,PA1875,+,Strong
PA4878-PA1874,PA4878,PA1874,+,Strong
PA4878-PA1877,PA4878,PA1877,+,Strong
PA4878-PA1876,PA4878,PA1876,+,Strong
PA4878-mexF,PA4878,mexF,+,Strong
PA4878-mexE,PA4878,mexE,+,Strong
PA4878-mexB,PA4878,mexB,+,Strong
PA4878-mexA,PA4878,mexA,+,Strong
vfr-lasR,vfr,lasR,+,Strong
vfr-exsA,vfr,exsA,+,Strong
vfr-cpdA,vfr,cpdA,+,Strong
vfr-ptxR,vfr,ptxR,+,Strong
vfr-algR,vfr,algR,+,Strong
vfr-fleQ,vfr,fleQ,-,Strong
vfr-eta,vfr,eta,+,Strong
vfr-rhlR,vfr,rhlR,+,Strong
vfr-toxR,vfr,toxR,+,Strong
vfr-amrZ,vfr,amrZ,+,Strong
vfr-vfr,vfr,vfr,+,Strong
toxR-orf1,toxR,orf1,+,Strong
toxR-tolR,toxR,tolR,+,Strong
toxR-tolQ,toxR,tolQ,+,Strong
toxR-eta,toxR,eta,+,Strong
toxR-tolB,toxR,tolB,+,Strong
toxR-tolA,toxR,tolA,+,Strong
toxR-pal,toxR,pal,+,Strong
PA2082-PA2082,PA2082,PA2082,+,Strong
PA2082-kynU,PA2082,kynU,+,Strong
PA2082-kynB,PA2082,kynB,+,Strong
PA2082-PA2079,PA2082,PA2079,+,Strong
PA2082-kynA,PA2082,kynA,+,Strong
betI-betB,betI,betB,-,Strong
betI-betA,betI,betA,-,Strong
betI-gbdR,betI,gbdR,-,Strong
trpI-trpB,trpI,trpB,+,Strong
trpI-trpA,trpI,trpA,+,Strong
nalC-armR,nalC,armR,-,Strong
nalC-mexA,nalC,mexA,-,Strong
PA0149-PA2384,PA0149,PA2384,?,Strong
PA3204-mexB,PA3204,mexB,+,Strong
PA3204-oprM,PA3204,oprM,+,Strong
PA3204-mexA,PA3204,mexA,+,Strong
PA5324-PA4139,PA5324,PA4139,?,Strong
PA5324-PA5088,PA5324,PA5088,?,Strong
PA5324-PA5087,PA5324,PA5087,?,Strong
PA5324-PA3327,PA5324,PA3327,?,Strong
PA5324-PA3520,PA5324,PA3520,?,Strong
PA5324-PA5324,PA5324,PA5324,?,Strong
PA5324-PA2569,PA5324,PA2569,?,Strong
PA5324-wzz,PA5324,wzz,?,Strong
PA5324-wbpM,PA5324,wbpM,?,Strong
PA5324-phzB1,PA5324,phzB1,?,Strong
PA5324-clpS,PA5324,clpS,?,Strong
PA5324-wbpE,PA5324,wbpE,?,Strong
PA5324-PA3047,PA5324,PA3047,?,Strong
PA5324-PA3044,PA5324,PA3044,?,Strong
PA5324-PA3045,PA5324,PA3045,?,Strong
PA5324-oprI,PA5324,oprI,?,Strong
PA5324-PA0643,PA5324,PA0643,?,Strong
PA5324-atpI,PA5324,atpI,?,Strong
PA5324-PA5546,PA5324,PA5546,?,Strong
PA5324-PA3519,PA5324,PA3519,?,Strong
PA5324-PA3291,PA5324,PA3291,?,Strong
PA5324-oprP,PA5324,oprP,?,Strong
PA5324-PA2793,PA5324,PA2793,?,Strong
PA5324-PA0845,PA5324,PA0845,?,Strong
PA5324-adcA,PA5324,adcA,?,Strong
PA5324-PA3190,PA5324,PA3190,?,Strong
PA5324-phzC1,PA5324,phzC1,?,Strong
PA5324-PA0499,PA5324,PA0499,?,Strong
PA5324-PA2223,PA5324,PA2223,?,Strong
PA5324-imm2,PA5324,imm2,?,Strong
PA5324-PA2229,PA5324,PA2229,?,Strong
PA5324-PA0718,PA5324,PA0718,?,Strong
PA5324-aroQ,PA5324,aroQ,?,Strong
PA5324-pys2,PA5324,pys2,?,Strong
PA5324-rplC,PA5324,rplC,?,Strong
PA5324-PA2698,PA5324,PA2698,?,Strong
PA5324-PA2461,PA5324,PA2461,?,Strong
PA5324-mrcA,PA5324,mrcA,?,Strong
PA5324-tyrS2,PA5324,tyrS2,?,Strong
PA5324-PA1383,PA5324,PA1383,?,Strong
PA5324-PA5446,PA5324,PA5446,?,Strong
PA5324-wbpJ,PA5324,wbpJ,?,Strong
PA5324-rpoC,PA5324,rpoC,?,Strong
PA5324-phzA1,PA5324,phzA1,?,Strong
PA5324-PA4080,PA5324,PA4080,?,Strong
PA5324-PA4087,PA5324,PA4087,?,Strong
PA5324-algD,PA5324,algD,?,Strong
PA5324-qscR,PA5324,qscR,?,Strong
PA5324-wbpA,PA5324,wbpA,?,Strong
PA5324-PA1656,PA5324,PA1656,?,Strong
PA5324-rpsG,PA5324,rpsG,?,Strong
PA5324-PA3835,PA5324,PA3835,?,Strong
PA5324-nuoA2,PA5324,nuoA2,?,Strong
PA5324-PA0691,PA5324,PA0691,?,Strong
PA5324-PA2373,PA5324,PA2373,?,Strong
PA5324-hisF2,PA5324,hisF2,?,Strong
PA5324-phzF2,PA5324,phzF2,?,Strong
PA5324-PA0959,PA5324,PA0959,?,Strong
PA5324-PA3489,PA5324,PA3489,?,Strong
PA5324-cupB3,PA5324,cupB3,?,Strong
PA5324-bfrB,PA5324,bfrB,?,Strong
PA5324-arnB,PA5324,arnB,?,Strong
PA5324-amrZ,PA5324,amrZ,?,Strong
PA5324-PA2459,PA5324,PA2459,?,Strong
PA5324-phzG1,PA5324,phzG1,?,Strong
PA5324-flp,PA5324,flp,?,Strong
PA5324-PA1372,PA5324,PA1372,?,Strong
PA5324-PA1370,PA5324,PA1370,?,Strong
PA5324-PA1371,PA5324,PA1371,?,Strong
PA5324-dnaA,PA5324,dnaA,?,Strong
PA5324-cupC3,PA5324,cupC3,?,Strong
PA5324-PA0042,PA5324,PA0042,?,Strong
PA5324-phzE1,PA5324,phzE1,?,Strong
PA5324-PA4202,PA5324,PA4202,?,Strong
PA5324-phzD1,PA5324,phzD1,?,Strong
PA5324-aprA,PA5324,aprA,?,Strong
PA5324-hisH2,PA5324,hisH2,?,Strong
PA5324-acpP1,PA5324,acpP1,?,Strong
PA5324-phzH,PA5324,phzH,?,Strong
PA5324-PA0874,PA5324,PA0874,?,Strong
PA5324-PA0041a,PA5324,PA0041a,?,Strong
PA5324-gyrA,PA5324,gyrA,?,Strong
PA5324-PA3866,PA5324,PA3866,?,Strong
PA5324-PA3309,PA5324,PA3309,?,Strong
PA5324-PA4523,PA5324,PA4523,?,Strong
PA5324-fimV,PA5324,fimV,?,Strong
PA5324-PA0984,PA5324,PA0984,?,Strong
PA5324-dusA,PA5324,dusA,?,Strong
PA5324-PA0981,PA5324,PA0981,?,Strong
PA5324-PA3290,PA5324,PA3290,?,Strong
PA2449-gcvP1,PA2449,gcvP1,+,Strong
PA2449-gcvH1,PA2449,gcvH1,+,Strong
PA2449-glyA2,PA2449,glyA2,+,Strong
PA2449-gcvT2,PA2449,gcvT2,+,Strong
PA2449-sdaA,PA2449,sdaA,+,Strong
iscR-hscB,iscR,hscB,-,Strong
iscR-iscU,iscR,iscU,-,Strong
iscR-hscA,iscR,hscA,-,Strong
iscR-nfuA,iscR,nfuA,+,Strong
iscR-iscS,iscR,iscS,-,Strong
iscR-iscA,iscR,iscA,-,Strong
iscR-PA3808,iscR,PA3808,-,Strong
iscR-fdx,iscR,fdx,-,Strong
iscR-PA4615,iscR,PA4615,+,Strong
pilA-pilA,pilA,pilA,-,Strong
csrA-foxI,csrA,foxI,?,Strong
csrA-PA3899,csrA,PA3899,?,Strong
csrA-PA0472,csrA,PA0472,?,Strong
csrA-femI,csrA,femI,?,Strong
csrA-PA1300,csrA,PA1300,?,Strong
csrA-pvdS,csrA,pvdS,?,Strong
gpuR-gpuR,gpuR,gpuR,+,Strong
gpuR-gpuP,gpuR,gpuP,+,Strong
gpuR-gpuA,gpuR,gpuA,+,Strong
pchR-PA3836,pchR,PA3836,?,Strong
pchR-PA3835,pchR,PA3835,?,Strong
pchR-PA5088,pchR,PA5088,?,Strong
pchR-PA3691,pchR,PA3691,?,Strong
pchR-PA0042,pchR,PA0042,?,Strong
pchR-PA5087,pchR,PA5087,?,Strong
pchR-PA4139,pchR,PA4139,?,Strong
pchR-dusA,pchR,dusA,?,Strong
pchR-PA3327,pchR,PA3327,?,Strong
pchR-PA3520,pchR,PA3520,?,Strong
pchR-rsmY,pchR,rsmY,?,Strong
pchR-wbpG,pchR,wbpG,?,Strong
pchR-phzD1,pchR,phzD1,?,Strong
pchR-wbpH,pchR,wbpH,?,Strong
pchR-wzz,pchR,wzz,?,Strong
pchR-hisF2,pchR,hisF2,?,Strong
pchR-wbpM,pchR,wbpM,?,Strong
pchR-phzF2,pchR,phzF2,?,Strong
pchR-phzB1,pchR,phzB1,?,Strong
pchR-PA2698,pchR,PA2698,?,Strong
pchR-hisH2,pchR,hisH2,?,Strong
pchR-phzE1,pchR,phzE1,?,Strong
pchR-acpP1,pchR,acpP1,?,Strong
pchR-phzH,pchR,phzH,?,Strong
pchR-PA3044,pchR,PA3044,?,Strong
pchR-PA3045,pchR,PA3045,?,Strong
pchR-PA0041a,pchR,PA0041a,?,Strong
pchR-PA3866,pchR,PA3866,?,Strong
pchR-PA0643,pchR,PA0643,?,Strong
pchR-rpoC,pchR,rpoC,?,Strong
pchR-phzA1,pchR,phzA1,?,Strong
pchR-PA4080,pchR,PA4080,?,Strong
pchR-PA4087,pchR,PA4087,?,Strong
pchR-PA3290,pchR,PA3290,?,Strong
pchR-algD,pchR,algD,?,Strong
pchR-bfrB,pchR,bfrB,?,Strong
pchR-fimV,pchR,fimV,?,Strong
pchR-phzG1,pchR,phzG1,?,Strong
pchR-PA0986,pchR,PA0986,?,Strong
pchR-PA2667,pchR,PA2667,?,Strong
pchR-phzC1,pchR,phzC1,?,Strong
pchR-PA1372,pchR,PA1372,?,Strong
pchR-PA5232,pchR,PA5232,?,Strong
pchR-PA0981,pchR,PA0981,?,Strong
pchR-arcD,pchR,arcD,?,Strong
pchR-PA3190,pchR,PA3190,?,Strong
pchR-PA0499,pchR,PA0499,?,Strong
pchR-PA0984,pchR,PA0984,?,Strong
pchR-arnB,pchR,arnB,?,Strong
atuR-atuD,atuR,atuD,-,Strong
atuR-atuE,atuR,atuE,-,Strong
atuR-atuF,atuR,atuF,-,Strong
atuR-atuG,atuR,atuG,-,Strong
atuR-atuA,atuR,atuA,-,Strong
atuR-atuB,atuR,atuB,-,Strong
atuR-atuC,atuR,atuC,-,Strong
atuR-atuH,atuR,atuH,-,Strong
PA3345-PA3347,PA3345,PA3347,+,Strong
PA3345-PA3346,PA3345,PA3346,-,Strong
pmrA-PA3559,pmrA,PA3559,+,Strong
pmrA-arnT,pmrA,arnT,+,Strong
pmrA-pmrB,pmrA,pmrB,+,Strong
pmrA-pmrA,pmrA,pmrA,+,Strong
pmrA-arnC,pmrA,arnC,+,Strong
pmrA-arnB,pmrA,arnB,+,Strong
pmrA-arnA,pmrA,arnA,+,Strong
pmrA-arnF,pmrA,arnF,+,Strong
pmrA-arnE,pmrA,arnE,+,Strong
pmrA-arnD,pmrA,arnD,+,Strong
lasR-aroQ,lasR,aroQ,?,Strong
lasR-plcB,lasR,plcB,+,Strong
lasR-hvn,lasR,hvn,+,Strong
lasR-PA4677,lasR,PA4677,?,Strong
lasR-PA2588,lasR,PA2588,+,Strong
lasR-kynU,lasR,kynU,+,Strong
lasR-inh,lasR,inh,+,Strong
lasR-pvdS,lasR,pvdS,+,Strong
lasR-nuh,lasR,nuh,+,Strong
lasR-rhlB,lasR,rhlB,+,Strong
lasR-flp,lasR,flp,+,Strong
lasR-aprE,lasR,aprE,+,Strong
lasR-aprD,lasR,aprD,+,Strong
lasR-phzD1,lasR,phzD1,+,Strong
lasR-aprF,lasR,aprF,+,Strong
lasR-aprA,lasR,aprA,+,Strong
lasR-xcpQ,lasR,xcpQ,+,Strong
lasR-xcpP,lasR,xcpP,+,Strong
lasR-phzB1,lasR,phzB1,+,Strong
lasR-rhlA,lasR,rhlA,+,Strong
lasR-PA3535.1,lasR,PA3535.1,-,Strong
lasR-PA1159,lasR,PA1159,?,Strong
lasR-pqsD,lasR,pqsD,+,Strong
lasR-pqsE,lasR,pqsE,+,Strong
lasR-acpP1,lasR,acpP1,+,Strong
lasR-pqsA,lasR,pqsA,+,Strong
lasR-pqsB,lasR,pqsB,+,Strong
lasR-pqsC,lasR,pqsC,+,Strong
lasR-hcnA,lasR,hcnA,+,Strong
lasR-hcnC,lasR,hcnC,+,Strong
lasR-hcnB,lasR,hcnB,+,Strong
lasR-pqsH,lasR,pqsH,+,Strong
lasR-aprX,lasR,aprX,+,Strong
lasR-phzM,lasR,phzM,+,Strong
lasR-pslK,lasR,pslK,+,Strong
lasR-rhlG,lasR,rhlG,+,Strong
lasR-pslI,lasR,pslI,+,Strong
lasR-pslH,lasR,pslH,+,Strong
lasR-phnC2,lasR,phnC2,+,Strong
lasR-pslL,lasR,pslL,+,Strong
lasR-pslC,lasR,pslC,+,Strong
lasR-pslB,lasR,pslB,+,Strong
lasR-pslA,lasR,pslA,+,Strong
lasR-rpoS,lasR,rpoS,+,Strong
lasR-pslF,lasR,pslF,+,Strong
lasR-pslE,lasR,pslE,+,Strong
lasR-pslD,lasR,pslD,+,Strong
lasR-phzA1,lasR,phzA1,+,Strong
lasR-lasB,lasR,lasB,+,Strong
lasR-rhlR,lasR,rhlR,+,Strong
lasR-amrZ,lasR,amrZ,?,Strong
lasR-PA3535,lasR,PA3535,?,Strong
lasR-lasI,lasR,lasI,+,Strong
lasR-pslG,lasR,pslG,+,Strong
lasR-rhlI,lasR,rhlI,+,Strong
lasR-lap,lasR,lap,?,Strong
lasR-lpdV,lasR,lpdV,+,Strong
lasR-rsaL,lasR,rsaL,+,Strong
lasR-pslJ,lasR,pslJ,+,Strong
lasR-mexR,lasR,mexR,+,Strong
lasR-bphP,lasR,bphP,+,Strong
lasR-phzC1,lasR,phzC1,+,Strong
lasR-phzF1,lasR,phzF1,+,Strong
lasR-PA5232,lasR,PA5232,?,Strong
lasR-clpP2,lasR,clpP2,?,Strong
lasR-mvfR,lasR,mvfR,+,Strong
lasR-clpP1,lasR,clpP1,+,Strong
lasR-vqsR,lasR,vqsR,+,Strong
lasR-bphO,lasR,bphO,+,Strong
lasR-tpbA,lasR,tpbA,+,Strong
lasR-kynB,lasR,kynB,+,Strong
lasR-PA1656,lasR,PA1656,?,Strong
lasR-PA0028,lasR,PA0028,?,Strong
bauR-bauD,bauR,bauD,+,Strong
bauR-bauA,bauR,bauA,+,Strong
bauR-bauB,bauR,bauB,+,Strong
bauR-bauC,bauR,bauC,+,Strong
bauR-bauR,bauR,bauR,+,Strong
bauR-PA1566,bauR,PA1566,+,Strong
mucC-algU,mucC,algU,-,Strong
mucB-algU,mucB,algU,-,Strong
mucD-algU,mucD,algU,-,Strong
exsD-exsA,exsD,exsA,-,Strong
exsE-exsC,exsE,exsC,-,Strong
exsC-exsD,exsC,exsD,-,Strong
exsA-PA0456,exsA,PA0456,?,Strong
exsA-pscJ,exsA,pscJ,+,Strong
exsA-pscK,exsA,pscK,+,Strong
exsA-pscH,exsA,pscH,+,Strong
exsA-pscI,exsA,pscI,+,Strong
exsA-pscL,exsA,pscL,+,Strong
exsA-pscB,exsA,pscB,+,Strong
exsA-pscC,exsA,pscC,+,Strong
exsA-pscF,exsA,pscF,+,Strong
exsA-pscG,exsA,pscG,+,Strong
exsA-pscD,exsA,pscD,+,Strong
exsA-pscE,exsA,pscE,+,Strong
exsA-exsD,exsA,exsD,+,Strong
exsA-exsE,exsA,exsE,+,Strong
exsA-exsB,exsA,exsB,+,Strong
exsA-exsC,exsA,exsC,+,Strong
exsA-exsA,exsA,exsA,+,Strong
exsA-pqsD,exsA,pqsD,?,Strong
exsA-pqsE,exsA,pqsE,?,Strong
exsA-pqsA,exsA,pqsA,?,Strong
exsA-pqsB,exsA,pqsB,?,Strong
exsA-pqsC,exsA,pqsC,?,Strong
exsA-PA3843,exsA,PA3843,+,Strong
exsA-orf1,exsA,orf1,+,Strong
exsA-surA,exsA,surA,?,Strong
exsA-PA2004,exsA,PA2004,?,Strong
exsA-exoT,exsA,exoT,+,Strong
exsA-exoS,exsA,exoS,+,Strong
pruR-putA,pruR,putA,+,Strong
rhlR-lecA,rhlR,lecA,+,Strong
rhlR-lecB,rhlR,lecB,+,Strong
rhlR-PA0165,rhlR,PA0165,?,Strong
rhlR-pchF,rhlR,pchF,?,Strong
rhlR-PA1131,rhlR,PA1131,+,Strong
rhlR-PA3564,rhlR,PA3564,?,Strong
rhlR-pqsD,rhlR,pqsD,-,Strong
rhlR-pqsE,rhlR,pqsE,-,Strong
rhlR-pqsA,rhlR,pqsA,-,Strong
rhlR-pqsB,rhlR,pqsB,-,Strong
rhlR-pqsC,rhlR,pqsC,-,Strong
rhlR-hcnA,rhlR,hcnA,+,Strong
rhlR-hcnC,rhlR,hcnC,+,Strong
rhlR-hcnB,rhlR,hcnB,+,Strong
rhlR-rhlB,rhlR,rhlB,+,Strong
rhlR-rhlA,rhlR,rhlA,+,Strong
rhlR-mvfR,rhlR,mvfR,-,Strong
rhlR-rhlI,rhlR,rhlI,+,Strong
rhlR-rmlC,rhlR,rmlC,+,Strong
rhlR-rmlB,rhlR,rmlB,+,Strong
rhlR-lasB,rhlR,lasB,+,Strong
rhlR-PA0883,rhlR,PA0883,?,Strong
rhlR-rmlD,rhlR,rmlD,+,Strong
rhlR-rmlA,rhlR,rmlA,+,Strong
rhlR-PA1473,rhlR,PA1473,?,Strong
rhlR-desB,rhlR,desB,?,Strong
fur-foxI,fur,foxI,-,Strong
fur-phuR,fur,phuR,+,Strong
fur-pchR,fur,pchR,-,Strong
fur-gbuR,fur,gbuR,-,Strong
fur-phuT,fur,phuT,+,Strong
fur-tolR,fur,tolR,-,Strong
fur-tolQ,fur,tolQ,-,Strong
fur-PA0149,fur,PA0149,?,Strong
fur-hasAp,fur,hasAp,-,Strong
fur-pchF,fur,pchF,-,Strong
fur-PA2050,fur,PA2050,?,Strong
fur-pchD,fur,pchD,-,Strong
fur-pchC,fur,pchC,-,Strong
fur-pchB,fur,pchB,-,Strong
fur-pchA,fur,pchA,-,Strong
fur-pvdQ,fur,pvdQ,+,Strong
fur-tolB,fur,tolB,-,Strong
fur-tolA,fur,tolA,-,Strong
fur-foxR,fur,foxR,-,Strong
fur-piuC,fur,piuC,-,Strong
fur-rplA,fur,rplA,+,Strong
fur-PA1300,fur,PA1300,?,Strong
fur-PA3899,fur,PA3899,?,Strong
fur-rplJ,fur,rplJ,+,Strong
fur-femI,fur,femI,?,Strong
fur-pal,fur,pal,-,Strong
fur-pfeR,fur,pfeR,-,Strong
fur-fpvR,fur,fpvR,+,Strong
fur-fptB,fur,fptB,+,Strong
fur-PA3410,fur,PA3410,?,Strong
fur-PA3530,fur,PA3530,-,Strong
fur-fptA,fur,fptA,+,Strong
fur-fpvI,fur,fpvI,-,Strong
fur-fagA,fur,fagA,-,Strong
fur-PA0472,fur,PA0472,?,Strong
fur-PA4896,fur,PA4896,?,Strong
fur-pchE,fur,pchE,-,Strong
fur-eta,fur,eta,-,Strong
fur-rplL,fur,rplL,+,Strong
fur-PrrF2,fur,PrrF2,+,Strong
fur-PrrF1,fur,PrrF1,+,Strong
fur-icmP,fur,icmP,+,Strong
fur-hasR,fur,hasR,+,Strong
fur-pvdS,fur,pvdS,-,Strong
ptxR-kguT,ptxR,kguT,+,Strong
ptxR-eta,ptxR,eta,+,Strong
ptxR-ptxS,ptxR,ptxS,+,Strong
ptxR-pvcD,ptxR,pvcD,+,Strong
ptxR-pvcC,ptxR,pvcC,+,Strong
ptxR-pvcB,ptxR,pvcB,+,Strong
ptxR-pvcA,ptxR,pvcA,+,Strong
ptxR-kguE,ptxR,kguE,+,Strong
ptxR-kguK,ptxR,kguK,+,Strong
ptxR-PA2265,ptxR,PA2265,+,Strong
ptxR-kguD,ptxR,kguD,+,Strong
ptxS-kguT,ptxS,kguT,+,Strong
ptxS-ptxR,ptxS,ptxR,-,Strong
ptxS-kguE,ptxS,kguE,+,Strong
ptxS-kguD,ptxS,kguD,+,Strong
ptxS-kguK,ptxS,kguK,+,Strong
ptxS-PA2265,ptxS,PA2265,+,Strong
armR-mexR,armR,mexR,-,Strong
PA3398-PA3398,PA3398,PA3398,-,Strong
PA3398-fpr,PA3398,fpr,+,Strong
foxI-foxA,foxI,foxA,+,Strong
gacS-gacA,gacS,gacA,+,Strong
soxR-cobB2,soxR,cobB2,?,Strong
soxR-PA4340,soxR,PA4340,?,Strong
soxR-PA4676,soxR,PA4676,?,Strong
soxR-PA4586,soxR,PA4586,?,Strong
soxR-PA1200,soxR,PA1200,?,Strong
soxR-PA4570,soxR,PA4570,?,Strong
soxR-glnD,soxR,glnD,?,Strong
soxR-PA0344,soxR,PA0344,?,Strong
soxR-ppgL,soxR,ppgL,?,Strong
soxR-PA3328,soxR,PA3328,?,Strong
soxR-PA2502,soxR,PA2502,?,Strong
soxR-PA4987,soxR,PA4987,?,Strong
soxR-PA3892,soxR,PA3892,?,Strong
soxR-PA4510,soxR,PA4510,?,Strong
soxR-PA4735,soxR,PA4735,?,Strong
soxR-PA1012,soxR,PA1012,?,Strong
soxR-PA3759,soxR,PA3759,?,Strong
soxR-PA4291,soxR,PA4291,?,Strong
soxR-acpP1,soxR,acpP1,?,Strong
soxR-PA5149.1,soxR,PA5149.1,?,Strong
soxR-lpdV,soxR,lpdV,?,Strong
soxR-PA0570,soxR,PA0570,?,Strong
soxR-PA0874,soxR,PA0874,?,Strong
soxR-lysC,soxR,lysC,?,Strong
soxR-opmD,soxR,opmD,?,Strong
soxR-rhlR,soxR,rhlR,?,Strong
soxR-amiC,soxR,amiC,?,Strong
soxR-mexH,soxR,mexH,?,Strong
soxR-mexI,soxR,mexI,?,Strong
soxR-pyrG,soxR,pyrG,?,Strong
soxR-mexG,soxR,mexG,?,Strong
soxR-amiR,soxR,amiR,?,Strong
soxR-PA4685,soxR,PA4685,?,Strong
soxR-PA3592,soxR,PA3592,?,Strong
soxR-PA2004,soxR,PA2004,?,Strong
soxR-PA3761,soxR,PA3761,?,Strong
soxR-cat,soxR,cat,?,Strong
soxR-PA2274,soxR,PA2274,+,Strong
soxR-PA4289,soxR,PA4289,?,Strong
gacA-PA2874,gacA,PA2874,?,Strong
gacA-PA3973,gacA,PA3973,?,Strong
gacA-cobB2,gacA,cobB2,?,Strong
gacA-PA0557,gacA,PA0557,?,Strong
gacA-PA0028,gacA,PA0028,?,Strong
gacA-speH,gacA,speH,?,Strong
gacA-rsmZ,gacA,rsmZ,+,Strong
gacA-rsmY,gacA,rsmY,+,Strong
gacA-PA3328,gacA,PA3328,?,Strong
gacA-PA0851,gacA,PA0851,?,Strong
gacA-PA1012,gacA,PA1012,?,Strong
gacA-PA5149.1,gacA,PA5149.1,?,Strong
gacA-pauA,gacA,pauA,?,Strong
gacA-mutY,gacA,mutY,?,Strong
gacA-pslJ,gacA,pslJ,?,Strong
gacA-PA0157,gacA,PA0157,?,Strong
gacA-PA2864,gacA,PA2864,?,Strong
gacA-PA0158,gacA,PA0158,?,Strong
gacA-PA5543,gacA,PA5543,?,Strong
gacA-PA3510,gacA,PA3510,?,Strong
gacA-PA4312,gacA,PA4312,?,Strong
gacA-PA2471,gacA,PA2471,?,Strong
gacA-PA1069,gacA,PA1069,?,Strong
gacA-PA3592,gacA,PA3592,?,Strong
gacA-PA3214,gacA,PA3214,?,Strong
gacA-PA4896,gacA,PA4896,?,Strong
gacA-PA3325,gacA,PA3325,?,Strong
gacA-PA3761,gacA,PA3761,?,Strong
gacA-PA3110,gacA,PA3110,?,Strong
gacA-csrA,gacA,csrA,+,Strong
gacA-aguR,gacA,aguR,?,Strong
gacA-desB,gacA,desB,?,Strong
gacA-PA0277,gacA,PA0277,?,Strong
gacA-PA4019,gacA,PA4019,?,Strong
gacA-PA4654,gacA,PA4654,?,Strong
gacA-PA0165,gacA,PA0165,?,Strong
gacA-pchG,gacA,pchG,?,Strong
gacA-pchF,gacA,pchF,?,Strong
gacA-PA3342,gacA,PA3342,?,Strong
gacA-cobH,gacA,cobH,?,Strong
gacA-ppgL,gacA,ppgL,?,Strong
gacA-pelC,gacA,pelC,?,Strong
gacA-pelB,gacA,pelB,?,Strong
gacA-xcpT,gacA,xcpT,?,Strong
gacA-PA3892,gacA,PA3892,?,Strong
gacA-PA0344,gacA,PA0344,?,Strong
gacA-PA3899,gacA,PA3899,?,Strong
gacA-PA1300,gacA,PA1300,?,Strong
gacA-PA3457,gacA,PA3457,?,Strong
gacA-lasR,gacA,lasR,+,Strong
gacA-PA0172,gacA,PA0172,?,Strong
gacA-PA4488,gacA,PA4488,?,Strong
gacA-PA4948,gacA,PA4948,?,Strong
gacA-PA3375,gacA,PA3375,?,Strong
