id,NDA,Color
CGSSp9BS68_10680,M2,#d82f7e
CGSSp9BS68_08412,Basal machinery,#93f48d
CGSSp9BS68_08357,Basal machinery,#93f48d
CGSSp9BS68_06235,Basal machinery,#93f48d
CGSSp9BS68_05541,Basal machinery,#93f48d
CGSSp9BS68_06927,Basal machinery,#93f48d
CGSSp9BS68_02758,Basal machinery,#93f48d
CGSSp9BS68_02788,Basal machinery,#93f48d
CGSSp9BS68_10990,Basal machinery,#93f48d
CGSSp9BS68_06035,Global regulator,#6cd361
CGSSp9BS68_02783,Basal machinery,#93f48d
CGSSp9BS68_07962,M3,#69cc35
CGSSp9BS68_11500,Basal machinery,#93f48d
CGSSp9BS68_07027,M7,#6572c6
CGSSp9BS68_11505,Basal machinery,#93f48d
rplX,Basal machinery,#93f48d
CGSSp9BS68_11185,Basal machinery,#93f48d
CGSSp9BS68_08712,M2,#d82f7e
CGSSp9BS68_02158,Basal machinery,#93f48d
rplE,Basal machinery,#93f48d
ligA,Basal machinery,#93f48d
CGSSp9BS68_09781,Basal machinery,#93f48d
CGSSp9BS68_08152,M6.1,#d2bcf4
CGSSp9BS68_08157,M6.1,#d2bcf4
CGSSp9BS68_02623,Intermodular,#f7b7de
CGSSp9BS68_07542,Basal machinery,#93f48d
CGSSp9BS68_07547,Basal machinery,#93f48d
CGSSp9BS68_00757,Basal machinery,#93f48d
CGSSp9BS68_02778,Basal machinery,#93f48d
CGSSp9BS68_01298,Basal machinery,#93f48d
CGSSp9BS68_02628,Intermodular,#f7b7de
CGSSp9BS68_01503,M2,#d82f7e
CGSSp9BS68_05120,M7,#6572c6
recU,Basal machinery,#93f48d
CGSSp9BS68_03013,Basal machinery,#93f48d
CGSSp9BS68_02878,M6.1,#d2bcf4
CGSSp9BS68_04750,Basal machinery,#93f48d
CGSSp9BS68_08937,Basal machinery,#93f48d
CGSSp9BS68_04500,Basal machinery,#93f48d
CGSSp9BS68_08932,Basal machinery,#93f48d
CGSSp9BS68_04505,Basal machinery,#93f48d
CGSSp9BS68_01473,Basal machinery,#93f48d
CGSSp9BS68_02773,Basal machinery,#93f48d
CGSSp9BS68_10835,M5,#ffe2b2
CGSSp9BS68_05698,Basal machinery,#93f48d
CGSSp9BS68_10830,M5,#ffe2b2
CGSSp9BS68_08137,M6.1,#d2bcf4
CGSSp9BS68_01773,Basal machinery,#93f48d
CGSSp9BS68_05576,Global regulator,#6cd361
CGSSp9BS68_07022,M7,#6572c6
CGSSp9BS68_05571,Basal machinery,#93f48d
CGSSp9BS68_01988,Global regulator,#6cd361
CGSSp9BS68_08132,M6.1,#d2bcf4
CGSSp9BS68_02908,Basal machinery,#93f48d
CGSSp9BS68_08227,M1,#c4313a
dnaK,M2,#d82f7e
CGSSp9BS68_06667,M6.1,#d2bcf4
CGSSp9BS68_01653,Basal machinery,#93f48d
CGSSp9BS68_04805,Basal machinery,#93f48d
CGSSp9BS68_04570,Basal machinery,#93f48d
CGSSp9BS68_04800,Basal machinery,#93f48d
CGSSp9BS68_08612,Global regulator,#6cd361
CGSSp9BS68_05080,M6.1,#d2bcf4
CGSSp9BS68_08617,Basal machinery,#93f48d
CGSSp9BS68_09901,M2,#d82f7e
CGSSp9BS68_01418,Basal machinery,#93f48d
CGSSp9BS68_02998,Basal machinery,#93f48d
CGSSp9BS68_01413,Basal machinery,#93f48d
CGSSp9BS68_10940,Basal machinery,#93f48d
CGSSp9BS68_07957,M3,#69cc35
CGSSp9BS68_01393,Basal machinery,#93f48d
CGSSp9BS68_10810,Basal machinery,#93f48d
CGSSp9BS68_09107,Global regulator,#6cd361
CGSSp9BS68_09761,Basal machinery,#93f48d
CGSSp9BS68_08767,Basal machinery,#93f48d
CGSSp9BS68_09766,Basal machinery,#93f48d
CGSSp9BS68_11715,Basal machinery,#93f48d
CGSSp9BS68_05651,M3,#69cc35
CGSSp9BS68_11495,Basal machinery,#93f48d
CGSSp9BS68_01303,Basal machinery,#93f48d
CGSSp9BS68_11967,Basal machinery,#93f48d
CGSSp9BS68_11782,Global regulator,#6cd361
CGSSp9BS68_06952,M6.1,#d2bcf4
CGSSp9BS68_10710,Basal machinery,#93f48d
CGSSp9BS68_01308,Basal machinery,#93f48d
CGSSp9BS68_06957,M6.1,#d2bcf4
CGSSp9BS68_08162,M6.1,#d2bcf4
CGSSp9BS68_02923,Basal machinery,#93f48d
