,control__wt_glc__1,control__wt_glc__2,fur__wt_dpd__1,fur__wt_dpd__2,fur__wt_fe__1,fur__wt_fe__2,fur__delfur_dpd__1,fur__delfur_dpd__2,fur__delfur_fe2__1,fur__delfur_fe2__2,acid__wt_ph5__1,acid__wt_ph5__2,acid__delgadx_ph5__1,acid__delgadx_ph5__2,acid__delgadw_ph5__1,acid__delgadw_ph5__2,acid__delgade_ph5__1,acid__delgade_ph5__2,oxidative__wt_pq__1,oxidative__wt_pq__2,oxidative__deloxyr_pq__1,oxidative__deloxyr_pq__2,oxidative__delsoxr_pq__1,oxidative__delsoxr_pq__2,oxidative__delsoxs_pq__1,oxidative__delsoxs_pq__2,nac_ntrc__wt_csn__1,nac_ntrc__wt_csn__2,nac_ntrc__wt_cytd__1,nac_ntrc__wt_cytd__2,nac_ntrc__wt_gln__1,nac_ntrc__wt_gln__2,nac_ntrc__bw_delnac_csn__1,nac_ntrc__bw_delnac_csn__2,nac_ntrc__bw_delnac_cytd__1,nac_ntrc__bw_delnac_cytd__2,nac_ntrc__bw_delnac_gln__1,nac_ntrc__bw_delnac_gln__2,nac_ntrc__bw_delnac_nh4__1,nac_ntrc__bw_delnac_nh4__2,misc__wt_no_te__1,misc__wt_no_te__2,misc__bw_delcbl__1,misc__bw_delcbl__2,misc__bw_delfabr__1,misc__bw_delfabr__2,misc__bw_delfadr__1,misc__bw_delfadr__2,misc__nitr_031__1,omics__wt_glu__1,omics__wt_glu__2,omics__wt_gly__1,omics__wt_gly__2,omics__wt_thr__1,omics__wt_thr__2,omics__bw_ac__1,omics__bw_ac__2,omics__bw_fum__1,omics__bw_fum__2,omics__bw_glc__1,omics__bw_glc__2,omics__bw_pyr__1,omics__bw_pyr__2,ompr__wt_nacl__1,ompr__wt_nacl__2,ompr__bw_delompr_nacl__1,ompr__bw_delompr_nacl__2,minspan__wt_ade__1,minspan__wt_glc__1,minspan__wt_glc__2,minspan__wt_glc__3,minspan__wt_glc__4,minspan__wt_glc_anaero__1,minspan__wt_glc_anaero__2,minspan__wt_trp__1,minspan__bw_delcra_glc__1,minspan__bw_delcra_glc__2,minspan__bw_delcra_trp__1,minspan__bw_delmntr__1,minspan__bw_delnac_ade__1,minspan__bw_delnac_glc__1,cra_crp__wt_ac__1,cra_crp__wt_ac__2,cra_crp__wt_fru__1,cra_crp__wt_fru__2,cra_crp__delcra_ac__1,cra_crp__delcra_ac__2,cra_crp__delcra_fru__1,cra_crp__delcra_fru__2,cra_crp__delcra_glc__1,cra_crp__delcra_glc__2,rpoB__wt_031__1,rpoB__wt_044__1,rpoB__wt_lb__1,rpoB__wt_lb__2,rpoB__rpoBE546V_031__1,rpoB__rpoBE546V_044__1,rpoB__rpoBE546V_lb__1,rpoB__rpoBE546V_lb__2,rpoB__rpoBE546V_glc__1,rpoB__rpoBE672K_glc__1,rpoB__rpoBE672K_glc__2,rpoB__rpoBE672K_lb__1,rpoB__rpoBE672K_lb__2,crp__wt_fru__1,crp__wt_glyc__1,crp__wt_glyc__2,crp__delar1_glyc__1,crp__delar1_glyc__2,crp__delar1ar2_glyc__1,crp__delar1ar2_glyc__2,crp__delar1ar2_glyc__3,crp__delar2_glyc__1,crp__delar2_glyc__2,crp__delar2_glyc__3,crp__delcrp_fru__1,crp__delcrp_fru__2,crp__delcrp_fru__3,crp__delcrp_glc__1,crp__delcrp_glc__2,crp__delcrp_glc__3,crp__delcrp_glyc__1,crp__delcrp_glyc__2,crp__delcrp_glyc__3,glu__glu_ale3__1,glu__glu_ale4__1,glu__glu_ale5__1,glu__glu_ale6__1,glu__glu_ale8__1,glu__glu_ale9__1,glu__glu_ale10__1,42c__wt_42c__1,42c__42c_ale1__1,42c__42c_ale2__1,42c__42c_ale3__1,42c__42c_ale4__1,42c__42c_ale5__1,42c__42c_ale6__1,42c__42c_ale8__1,42c__42c_ale9__1,42c__42c_ale10__1,ssw__wt_ac__1,ssw__wt_glc__1,ssw__wt_glyc__1,ssw__wt_xyl__1,ssw__glc_ale1__1,ssw__glc_ale2__1,ssw__glc_ale3__1,ssw__glyc_ale1__1,ssw__glyc_ale2__1,ssw__xyl_ale1__1,ssw__xyl_ale2__1,ssw__xyl_ale3__1,ssw__glc_ac_ac2__1,ssw__glc_ac_glc1__1,ssw__glc_ac_glc2__1,ssw__glc_glyc_glc__1,ssw__glc_glyc_glyc__1,ssw__glc_xyl_glc__1,ssw__glc_xyl_xyl__1,pgi__glu4_delpgi__1,pgi__pgi_ale1__1,pgi__pgi_ale2__1,pgi__pgi_ale3__1,pgi__pgi_ale5__1,pgi__pgi_ale6__1,pgi__pgi_ale7__1,pgi__pgi_ale8__1,ica__wt_glc__1,ica__wt_glc__2,ica__wt_glc__3,ica__wt_glc__4,ica__arg_sbt__1,ica__arg_sbt__2,ica__cytd_rib__1,ica__cytd_rib__2,ica__gth__1,ica__gth__2,ica__leu_glcr__1,ica__leu_glcr__2,ica__met_glc__1,ica__met_glc__2,ica__no3_anaero__1,ica__no3_anaero__2,ica__phe_acgam__1,ica__phe_acgam__2,ica__thm_gal__1,ica__thm_gal__2,ica__tyr_glcn__1,ica__tyr_glcn__2,ica__ura_pyr__1,ica__ura_pyr__2,ica__wt_glc__5,ica__wt_glc__6,ica__bw_delpurR_cytd__1,ica__bw_delpurR_cytd__2,ica__ade_glc__1,ica__ade_glc__2,ytf__wt_glc__1,ytf__wt_glc__2,ytf__delyafC__1,ytf__delyafC__2,ytf__delyeiE__1,ytf__delyeiE__2,ytf__delyiaJ__1,ytf__delyiaJ__2,ytf__delyieP__1,ytf__delyieP__2,ytf__wt_ph5__1,ytf__wt_ph5__2,ytf__wt_ph8__1,ytf__wt_ph8__2,ytf__delybaO__1,ytf__delybaO__2,ytf__delybaQ__1,ytf__delybaQ__2,ytf__delybiH__1,ytf__delybiH__2,ytf__delydcI_ph5__1,ytf__delydcI_ph5__2,ytf__delydcI_ph8__1,ytf__delydcI_ph8__2,ytf__delyddM__1,ytf__delyddM__2,ytf__delyheO__1,ytf__delyheO__2,fps__bw_glc__1,fps__bw_glc__2,fps__fps_thrA_ale1__1,fps__fps_thrA_ale1__2,fps__fps_thrA_ale2__1,fps__fps_thrA_ale2__2,fps__fps_serB_ale1__1,fps__fps_serB_ale1__2,fps__fps_serB_ale4__1,fps__fps_serB_ale4__2,fps__fps_ptsI_ale1__1,fps__fps_ptsI_ale1__2,fps__fps_ptsI_ale3__1,fps__fps_ptsI_ale3__2,pal__lyx_ale2_f6__1,pal__lyx_ale2__1,pal__lyx_ale2__2,pal__lyx_ale4__1,pal__lyx_ale4__2,pal__5drib_ale10_f18__1,pal__5drib_ale10_f18__2,pal__5drib_ale10__1,pal__arab_ale14_f9__1,pal__arab_ale14_f9__2,pal__arab_ale14__1,pal__arab_ale14__2,pal__arab_ale16__1,pal__arab_ale16__2,pal__tartr_ale26_f10__1,pal__tartr_ale26_f10__2,pal__tartr_ale26__1,pal__tartr_ale26__2,pal__tartr_ale28_f10__1,pal__tartr_ale28_f10__2,pal__tartr_ale28__1,pal__tartr_ale28__2,efeU__delmenFentC_citr__1,efeU__delmenFentC_citr__2,efeU__delmenFentC__1,efeU__delmenFentC__2,efeU__menFentC_ale39__1,efeU__menFentC_ale39__2,efeU__menFentC_ale29__1,efeU__menFentC_ale29__2,efeU__menFentC_ale30__1,efeU__menFentC_ale30__2,efeU__menFentCubiC_ale36__1,efeU__menFentCubiC_ale36__2,efeU__menFentCubiC_ale37__1,efeU__menFentCubiC_ale37__2,efeU__menFentCubiC_ale38__1,efeU__menFentCubiC_ale38__2
b0002,-0.061771634850063,0.061771634850061,0.636527322180186,0.819793038399744,-0.003614577183994,-0.289352674741142,-1.0920229900747,-0.777288958856095,0.161342501205063,0.145640902235758,-0.119071068921601,-0.110207947912903,-0.119834255378834,-0.2499290607792,-0.170032206960745,-0.157506632607166,0.056637431167562,0.126968808515942,-3.10021631431318,-3.13134248294573,-2.02379453139013,-2.14955399356877,-2.98471134127587,-2.96939430148618,-3.27565658085408,-3.19499576165609,0.089417821701654,0.125113662977645,-1.01879458047925,-1.02783156544272,-0.847222829002741,-0.783328215194812,0.28164550006777,0.314592324350992,-0.140874364422661,-0.127610016285711,-0.767873457193872,-0.795065282230775,0.450165460900044,0.465124037557917,-0.054334317835172,0.424580843679028,0.199133484645346,0.222291612134306,0.293111445294707,0.296870015687078,0.190616930031924,0.24549023713735,-0.104330149707311,0.01158856766118,-0.053423353598529,0.217626921699207,0.205164638226627,-2.42434676471489,-2.55675750500727,-1.81107584653889,-1.88610264233415,-1.3592109690425,-1.39629836467676,-0.859837448199842,-0.850072750965126,-0.356234860193192,-0.367911704200962,-2.51689448387894,-2.65915683046877,-3.50546850992296,-3.492282596734,-1.88036728330653,-0.680655344976374,-0.767040745685238,-0.82490646919271,-0.822835240338875,-0.374155135698457,-0.002087296803614,-1.67880352268926,-0.650695388582422,-0.596264619339566,-1.09663642924743,-0.853324859682532,1.19105710854975,-1.06074580485745,-1.47979757203372,-1.51915215141887,0.235384175823185,0.023846915259606,-2.60275759280388,-2.56001415601819,0.629280938241715,0.532454644513919,0.139186081888102,0.184469291802058,-0.83142550916242,-0.237320405668742,-3.57207015180056,-3.57874380631966,-0.880363411293306,-0.763848653327347,-2.89062126450414,-2.91827713030863,-0.141070357552589,-0.067536337597296,-0.068852662657854,-2.93157059894495,-2.9143085910961,-0.446033018235626,-0.638155409553043,-0.695569785622446,-0.305798799374982,-1.0142024655735,-0.333043240445871,-0.338180703717658,-0.286262397712974,-1.50928402096181,-1.4426978702706,-1.60344407289591,0.40295262297602,0.32246507144033,0.3729606864526,-0.019226132500448,-0.00071507852925,0.020041569284455,0.067520946387454,0.146656163748181,0.273017982636373,-0.164854215180565,-0.029675295651424,0.070959007754743,0.338721890425431,-0.552489455061203,-0.221311098159712,-0.12248002365228,0.43128208449812,-1.72672802112679,0.147617471510655,-0.152996472450106,0.196991655961146,-0.440697416651892,-3.04870627403329,-0.070741739039358,0.069494580136988,-0.13182361494839,-4.01865023237138,-0.622648259684629,-3.3904063319973,1.04775273451696,-1.06244803843186,-0.871520183275468,-1.31894588135251,-0.096895275518831,-0.63357443540764,-1.02674285581108,-1.11417083198013,-1.20265002242162,-1.94898207322839,-0.634788980482492,-2.68458439836818,-0.532818290652294,-0.761426552369391,-0.988647153242123,-0.964521686001582,-1.2223358863405,-1.25236343432418,-1.28444339753204,-1.05108273896213,-1.18977046632698,-1.20936883719668,-0.205662187649034,-0.585971757615456,0.401372660197582,0.3840786573977,-0.04005216736731,-0.144082673952255,0.942350900169949,0.921391739514315,-3.90881771419807,-3.90230613964202,-2.71731450170491,-2.78111262683091,1.27527797018645,1.31116198903704,-0.091993949780804,-0.038431242845311,-0.071707449391766,-0.10798231999272,-0.496678225966852,-0.376779155870707,0.024258223648996,0.019833271174568,-0.103259010176727,0.030067016587198,0.416301889388482,0.441499528371601,-0.0156914468674,0.041299240026943,0.251299737497801,0.322793713240793,-0.971124658133782,-0.911835220128003,0.171945305481513,0.219463661794917,-1.68972638356218,-1.82147222171518,-0.355622204441531,-0.031594866315587,-1.103266599537,-0.815739639611152,-0.377613344265429,-0.086759948198644,0.054161796629629,-0.051189692273063,0.088199366477216,0.046919285421446,-1.71173230687299,-1.55478317828444,0.037326535815822,0.021667481511706,0.213408635492277,-0.355598020924649,-0.037763134115714,-0.086936264708829,0.119127189667442,0.064485592687527,0.059831712241431,0.028980800096713,-1.71471076344407,-1.61982495317593,-0.239932435684732,-0.394274395757998,-11.068424150701,-9.08724795105871,-10.955567885543,-11.068424150701,-0.371123345916942,-0.3264869497521,-1.51296705157309,-1.34942297607727,-1.21416164648402,-1.01094118878105,-1.00288916012093,-1.04157588317501,-1.44113735051919,-0.938109049909635,-0.912962118019337,-0.938109049909635,-0.912962118019337,-3.11729697905135,-3.0600934044074,-2.63502824205894,-0.921974590460227,-0.759323363213305,-0.541731983076112,-0.585120369081608,-2.0231051290263,-2.17218152163987,-2.74403216173103,-3.57848315717195,-2.43989759026489,-2.15896420117454,-2.8425054068697,-3.81747804856982,-2.77471506044691,-3.09245772595554,0.17315349399945,0.251182793429155,-0.578962459383556,-0.434636405636553,-0.592134002047883,-0.856109652389728,-0.797096950454376,-0.791858688357882,0.080114175374424,0.102153506027229,0.608180105360804,0.65767290894248,0.81310523755837,0.854812769619947,0.427986336736748,0.484337500096556
b0003,-0.053741903725575,0.053741903725577,0.954438678544284,1.3343852129261,0.307587941247276,0.128414368856326,-0.872563487002697,-0.277893314219588,0.428541766738181,0.391761284902211,0.287202150534998,0.362727701284882,0.307696508590919,0.400402452210864,0.309537358235469,0.260043862248548,0.418749458106214,0.494192331352478,-2.27070211164111,-2.25009875755584,-1.46915311851412,-1.42212631900837,-2.0794661984647,-2.18604523260198,-2.08812822317912,-2.15395739365437,-0.010338701651396,0.071342513999614,-0.856188730943227,-0.959229614130672,-0.804255243487022,-0.717708636914095,0.176044507912314,0.513432380560104,-0.083091921787181,-0.029230246880069,-0.655933103819951,-0.680967771328044,0.490329172147227,0.568717443806316,0.113245310001247,0.397647374286688,0.935139480236343,0.922504600672907,0.991735217426104,0.88646492571514,0.871871437146682,0.806319974457653,-0.142164082749364,-0.629677297464287,-0.332612181486065,0.011503913983137,0.010532387074532,-1.75769672167668,-1.64621081841233,-1.48598767039715,-1.52624473486851,-1.03339174597434,-1.07482317423199,-0.859759183360879,-0.791464661496843,-0.259024496990795,-0.284357261052108,-1.72789361625608,-1.86112783885117,-2.68311884583828,-2.62753687403815,-2.07413487301564,-0.679987278033133,-0.655665101404818,-0.860057317927648,-0.708230275258805,-0.157947194025676,0.122658433450539,-1.42637659579535,-0.44839894393294,-0.381948114726939,-1.26294309525255,-0.361996212677926,0.814419152877681,-1.10800110927932,-1.59112220756789,-1.68395813168577,-0.349894201654962,-0.224839537963419,-1.86568775172365,-1.98085910384317,0.928102363482029,0.918549475707575,0.670540649127906,0.602851885664592,-0.588760558115244,-0.184962133940651,-2.6677152242868,-2.46669128248362,-0.732168450071381,-0.449643569692112,-2.36105139009112,-2.32296913114109,-0.176385399979681,0.170320162041268,0.168945123690289,-2.72338807655605,-2.79640256536746,-0.355101760631428,-0.570303775689794,-0.545126939156729,-0.398458543917288,-0.444615805024061,-0.510514359770882,-0.523435419759416,-0.567358983042142,-0.982271116959247,-1.13188814171257,-1.28275637257464,0.278701906517011,0.261202916734026,0.179364109349686,-0.018566001933575,-0.053443790824206,-0.112771758314302,-0.014250439117369,0.051978439893743,0.096259275052811,-0.149592716596249,-0.026388464397117,0.180646384538028,0.244698912570785,-0.774984566150113,-0.37600562530881,-0.182346561992741,0.301001362597878,-1.66226209179215,-0.247356782208724,-0.096797797688963,-0.446340425990565,-0.453489990471834,-2.20175276990705,0.277854327656915,0.053400952164763,0.403717210882235,-3.20419053273289,-0.682320662296016,-2.08495643624438,1.41450909186808,-0.977302964408945,-0.69344390570086,-1.27719698210431,-0.111979769614543,-0.710308434509489,-0.771435616156653,-0.892301864006953,-0.996175946845641,-1.89572496325634,-0.263615859229052,-2.45713331344436,-0.281746007364912,-0.517071940165639,-0.796699543464989,-0.760737369385893,-1.21606635156897,-1.30637206398951,-1.47920350237164,-1.1061420130659,-1.20322893858446,-1.25459285798983,-0.275099370351862,-0.725140951142096,0.21085814098026,0.203757544723315,0.067900432926665,-0.196274707259345,1.05779008990552,0.927989033184504,-2.6151170552191,-2.71186701158154,-2.78132999930844,-2.73393527973661,0.926096736258227,0.942262744619065,-0.190809309618468,-0.126115248914486,0.005201022942057,-0.025413761439578,-0.608648082085645,-0.505411271580176,-0.075369280849239,-0.058097686726457,-0.091289260285912,-0.058546343188082,0.313512365269753,0.413782101769439,-0.002304903580464,0.049878229229263,0.257227947841514,0.183944960516115,-0.880461080022837,-0.723018049515217,0.112806251396748,0.078850994356483,-1.74192336566741,-1.83554530645656,-0.922234309026349,-0.294254885591004,-1.25112803055164,-0.948431478589097,0.182798662459444,0.235214667642607,0.002605781776133,-0.124562623685151,-0.021131567599989,0.098034351311545,-1.60679116836389,-1.34543717534512,0.023118701105961,-0.002002040933139,-0.03055347426309,-0.216216567897586,-0.130913505335645,-0.164246423557389,0.119174570920404,0.001045621059681,-0.056560083555352,-0.056619751658506,-1.65104539914079,-1.42026049914367,-0.211561940749455,-0.319738051740494,0.749231059543794,0.75789470086834,0.666003865849589,0.697300997843488,-0.331558298204332,-0.308478830075966,-1.42677232917752,-1.34418239107348,-0.983777904417815,-0.882694493084372,-0.904180135708518,-0.847870641420084,-1.21886213388999,-0.76045211043647,-0.638257848898531,-0.76045211043647,-0.638257848898531,-2.53196927211172,-2.35299970798066,-2.17058049331172,-0.723489150630146,-0.598414265107326,-0.451662231995501,-0.43529608350158,-1.91511119557077,-1.89440029599367,-2.19373059823,-2.69254892526329,-1.95451981329587,-1.77441675716648,-2.44898758881054,-2.82504770574457,-2.4429532973139,-2.50985236805861,0.045520549894576,0.153003080520582,-0.823835200597252,-0.766693410231964,-0.1141288394589,-0.293119854448285,-0.309105365189319,-0.352535450193733,-0.155074095625753,-0.077144649015082,0.447030244769442,0.439881309932238,0.554527848894244,0.56903027575852,0.154904996898344,0.294799285217838
b0004,-0.065095468640079,0.065095468640077,-0.202696561510841,0.119195131843897,-0.264995223701685,-0.546016977874379,-1.91834910499453,-1.57773584734853,-0.474815310175794,-0.495311983489193,-0.377930619819731,-0.455821034028784,-0.419129767538381,-0.403718530843285,-0.530109830926236,-0.43840426895755,-0.251625398316476,-0.273381649818608,-3.03515946818726,-2.93699614289643,-2.05969546790365,-2.06763906889325,-2.9005625829412,-2.99254733766768,-3.00090812965743,-2.978824676727,-0.386857297200493,-0.283963446937911,-1.12703805028131,-1.03714505636345,-1.06758191901966,-0.949620957715895,-0.392185024515104,-0.507103483847869,-0.350305742107894,-0.375660778549797,-0.864981538233998,-0.942485780556414,0.351070887301336,0.32668979165831,-0.457015753096139,0.065670407766204,-0.147799622648632,-0.142782744262149,-0.009029488561657,-0.051109929798617,-0.171807799274307,-0.173112858517312,-0.655586532223325,-0.576349829360282,-0.713945961839393,-0.277118190065707,-0.268932259045592,-2.11707238801261,-2.1537938527284,-1.898276168277,-1.88004616538712,-1.12729344131624,-1.12559659921639,-0.776408287707426,-0.789610277431942,-0.354105585652089,-0.211690027138873,-2.88154298883599,-3.14251543777214,-3.58229766372853,-3.66602156608477,-1.83699252831527,-0.467216143063295,-0.641845776721627,-0.743240339962011,-0.746423568701442,-0.251905088780427,-0.404824886577245,-1.14678158979725,-0.550669636778601,-0.614791052380184,-1.26490750936055,-0.369381569492845,0.761601019199752,-1.0014683042556,-1.99416269909446,-1.96576475772813,-0.53795330087776,-0.706500570653677,-2.99667235972722,-2.8269682341463,0.118548671946451,-0.003173208783759,-0.232803910285867,-0.113755401028223,-0.832557129224046,-0.400387103309017,-2.63986540904834,-2.65384509445608,-0.743960806044514,-0.612151442748949,-2.62594036347184,-2.56313687396354,-0.413073927242639,0.216097932855822,0.221961408445186,-2.86617087659897,-2.83769043165432,-0.304041946618916,-0.517839254222698,-0.541864717544314,-0.525920104063802,-0.574077021306694,-0.537663724285281,-0.616557039314262,-0.588947205295717,-0.749177894907342,-0.928972094092972,-1.19806425574106,0.117562696500615,0.059746892237861,0.032801176942703,-0.20453146209689,-0.156873461523148,-0.233347710003653,-0.158552034078779,-0.211949475591638,-0.044580691162757,-0.207628084389516,-0.108476548259249,0.168344963984982,0.242915882677334,-0.759948255661664,-0.426666815978468,-0.224962169030517,0.125038785543822,-1.66314351854964,-0.402762618027278,-0.494845445891789,-0.971500360251,-0.420759282463393,-2.35982224131263,-0.412263606879911,-0.05689426540394,-0.303730518921125,-3.28801537361919,-0.743345120809787,-1.91421232106671,1.33280306546083,-0.915922396861896,-0.831270332915478,-1.21104466852635,-0.126142402886801,-0.49775416607272,-1.16235076698962,-1.0644204618917,-1.16581499912323,-2.04549998096813,-0.449665175713839,-2.18712465552415,-0.584965836579139,-0.904540957602512,-0.924699641810125,-0.809639313623952,-1.3860354472774,-1.52530482728145,-1.61914166630689,-1.32474880662063,-1.31533874687929,-1.53159664230303,-0.55506683730064,-0.898756041981926,0.421752181106283,0.435000409859677,-0.021419751379204,-0.065707308863104,0.921700927403476,0.924362301556373,-2.6864625947078,-2.67728010270552,-2.98060496686836,-3.22366635089482,1.17221249496382,1.1972327036246,0.017730386297361,0.073788551162867,-0.074820478896831,-0.057153666713829,-0.404803745633144,-0.314446774208296,-0.05804778577472,0.005132920019829,0.04875687954493,0.135550531650351,0.411194000934062,0.57217442597149,0.171243659654078,0.139328900101599,0.334519957768494,0.324978534085302,-0.376985692594451,-0.303567803588344,-0.135604198694304,-0.124887719798931,-1.91467396600308,-1.93406353792492,-1.42931472088577,-0.526041948404378,-1.38261138855466,-1.22664109943574,0.081427260354463,-0.033878700413819,-0.080318949378109,-0.167767164075581,-0.041473786388149,0.022520779241987,-1.86584611462961,-1.2179260109389,0.02576753225547,0.039037975636969,-0.232204379484495,-0.52966188277116,-0.087160843858806,-0.161122326546989,0.014464354969288,-0.040973155206418,0.065033482982667,0.073001349656813,-1.74046090512319,-1.25002420737039,-0.068417683121918,-0.059887592889391,0.87163580092982,0.868361290343557,0.6990417719242,0.76553851716691,-0.196891087333016,-0.252987897331096,-1.41452197274343,-1.43684884902575,-0.894799638957236,-0.831070281624589,-0.738545693868716,-0.695457996429059,-1.45615295848941,-0.610522857529162,-0.469339232001753,-0.610522857529162,-0.469339232001753,-2.69279218069543,-2.63454677972912,-2.10990465289609,-0.829473708083935,-0.782205122171565,-0.367654231458868,-0.359077153175733,-1.70687062037014,-1.86116176784805,-2.31051530948892,-2.82806661798395,-2.07576254900067,-1.80830273525993,-2.57273258419482,-3.14140113817116,-2.42724934660532,-2.54597980859989,0.112930155381342,0.146169420056356,-1.04230309420541,-1.00277007255719,0.11965561800451,-0.013646419957842,-0.184897704493403,-0.225614621913271,0.019574706950172,0.063986300824258,0.48334299101395,0.452754210548857,0.524828320367993,0.581878300351681,0.29323930639298,0.341039806480374
b0005,0.028801564529125,-0.028801564529125,-0.865171399367602,-0.951179256113245,0.42876921218444,0.123564145604821,-1.6603510167166,-1.53114725812847,0.240353310881184,-0.151132286783606,-1.00626764667869,-0.962908752979619,-1.25073145340805,-1.12956685160095,-1.33798201519384,-1.04729063172193,-1.0103423462448,-0.926953528480367,-2.28013637005675,-2.05201150837417,-2.68688925306296,-1.9249986639094,-2.73565808106132,-1.88550653538169,-2.37272061891354,-2.13073174219015,-1.32252979712169,-0.893743837976483,-1.65226006620556,-1.65739820386035,-1.38388518907542,-1.55024585080229,-2.17628472492631,-1.32981323093607,-2.10007921796603,-2.19486223757331,-2.11976757175124,-2.61782237880742,-0.391019847267445,-0.793846037079125,-1.5073800392442,-0.860449227371937,-0.229188028518129,-0.1484722657156,-0.127870506083913,-0.009086557974594,-0.57837532160397,0.034967680897866,-2.23253859045781,0.06492521090683,-0.064632557535484,-0.073013147135424,-0.158944383302587,-1.0597572735734,-0.944870317676646,-1.81309633087211,-1.56680987992527,-0.505198111926221,-0.96063139762026,-0.440624704625425,-0.315277897927844,-0.391188828505676,-0.01796841443052,-3.18225026283193,-3.06537727602327,-2.39140670828962,-2.14408199783136,-0.675786910810476,-0.08384099210913,-0.900037952450522,-0.599505419724116,-0.356162192933723,0.002619634989188,-0.490826721266552,-1.32021427186654,-0.581034334332909,-0.263993361916025,-1.00652221287619,-0.220528110779135,0.518262723198341,-1.56348498954116,-1.85481572418729,-1.56584602199496,-0.331704421541929,-0.125291076951613,-3.08903444632214,-2.68557039624642,-1.00582336271093,-0.625796266559911,-0.45729946362063,-0.479838857362005,-0.775189477125923,-0.260271931369265,-4.53542966730876,-4.28155993265327,-0.258797488479963,-0.066445233911006,-2.99541248295321,-1.88281963236574,1.26438724320548,0.72706735232894,0.731699929329794,-2.66523820032236,-2.06383427521934,-0.484817062767356,-1.12597865141036,-1.10245318328828,-2.51632910961704,-2.12046006738441,-1.6313931398081,-2.1024498763524,-1.86230914801425,-2.56470502324976,-2.6868558578312,-2.61421785606995,-0.401208960266968,-0.46826121525556,-0.748511516658811,-1.39337325298763,-1.70976097381315,-1.74815181845278,-1.39393871907027,-1.04476690364719,-1.07220414178652,0.021582388493292,0.073165741334369,0.465817695840422,1.04985057333052,-0.525533010639063,0.360077184981137,0.132237743756995,-0.831528017700942,-1.53765379902043,-0.599963642810918,0.128971006089221,-0.607892794664211,-0.48790190041304,-0.34909339084951,0.130153932566936,-0.313318226907032,-0.181600897165449,-2.58006699155729,-1.31832591246335,-0.362125538114334,0.9572056209492,-0.228455874496531,-0.114784173110275,-0.082196202626457,0.122907867199343,1.02435556144538,0.528094442381597,0.572621479464294,-0.424917135411525,-1.99961929153654,0.885625925847902,-1.310338345586,0.303220210042095,-0.229694979425642,-0.007182672948909,0.294866775020631,-1.90572394972899,-0.582056760198003,-1.59689841698028,-0.639002246818911,-1.50419750169273,0.288216427414168,0.17442520556425,-0.203556513620365,-0.559639313057803,-0.196350404418291,0.048855027848952,-0.441337150822528,-0.489921184131858,-0.301705217761457,-3.08898864222989,-3.16190297234551,-1.4112261696278,-1.16371000293014,-0.02087506393071,-0.138567537096089,-0.285188568665581,-0.065916187679466,-0.782062879852067,-1.04518906607988,-1.12725007548851,-1.11019292913614,-1.77438783595406,-1.42807566702725,-0.476455404915933,-0.690299632488163,0.013515755678239,-0.663338804915838,-0.357112463657541,-0.352712612761444,0.040560836851635,-0.285540920478158,-0.621815523380983,-0.758158084216073,-0.432692785568932,-0.958435681125441,-2.13250178876725,-2.06166435197293,-2.08054995711823,-0.920303565761737,-1.67705158293882,-1.61917206468196,-0.226080147879367,-0.44763618153227,-0.648622755949831,-0.573886704020373,-0.436483245067034,-0.835633983381999,-1.6153596958603,-1.86909343598045,-0.42623800593278,-0.612009487369742,-0.930232371234528,-0.740422024324533,-0.541112969738489,-0.671436941151173,0.069501326108362,-0.015240155861616,-0.420759323672031,-0.490457228432128,-2.38202731328681,-1.76233345569701,-0.03804315338355,-0.338025122758827,0.673979447949971,0.734990411381293,0.714449915015785,0.671982158304973,-0.752252740020103,-0.724956752070632,-0.05651755777214,-0.127857673499427,-1.41549541419389,-1.4360954283247,-0.646042068485459,-1.28679431814363,-1.47991597686349,-0.515252964200392,-0.353837430758486,-0.515252964200392,-0.353837430758486,-1.72901140207125,-2.10818040614166,-1.60939850438131,-0.144781708154998,-0.072853041840335,-0.973835011536254,-0.694877701111209,-1.741813294737,-0.644297882476861,-3.14851801993769,-2.05674856438803,-1.9629945756284,-1.73970043734178,-1.85450703522319,-2.63015970061316,-2.07142685456801,-2.40198752810332,-0.507562856425155,-1.03224847191162,-1.97442610247799,-2.0302872557974,-0.047171059205071,-0.035668041381261,-0.308221154973013,-0.581714372808966,0.0188200848505,0.004039940008706,-1.22876293100381,-1.45174997628293,-0.839203473388137,-0.529348854700482,-0.413336092187817,-0.478681844167029
