,control__wt_glc__1,control__wt_glc__2,fur__wt_dpd__1,fur__wt_dpd__2,fur__wt_fe__1,fur__wt_fe__2,fur__delfur_dpd__1,fur__delfur_dpd__2,fur__delfur_fe2__1,fur__delfur_fe2__2,acid__wt_ph5__1,acid__wt_ph5__2,acid__delgadx_ph5__1,acid__delgadx_ph5__2,acid__delgadw_ph5__1,acid__delgadw_ph5__2,acid__delgade_ph5__1,acid__delgade_ph5__2,oxidative__wt_pq__1,oxidative__wt_pq__2,oxidative__deloxyr_pq__1,oxidative__deloxyr_pq__2,oxidative__delsoxr_pq__1,oxidative__delsoxr_pq__2,oxidative__delsoxs_pq__1,oxidative__delsoxs_pq__2,nac_ntrc__wt_csn__1,nac_ntrc__wt_csn__2,nac_ntrc__wt_cytd__1,nac_ntrc__wt_cytd__2,nac_ntrc__wt_gln__1,nac_ntrc__wt_gln__2,nac_ntrc__bw_delnac_csn__1,nac_ntrc__bw_delnac_csn__2,nac_ntrc__bw_delnac_cytd__1,nac_ntrc__bw_delnac_cytd__2,nac_ntrc__bw_delnac_gln__1,nac_ntrc__bw_delnac_gln__2,nac_ntrc__bw_delnac_nh4__1,nac_ntrc__bw_delnac_nh4__2,misc__wt_no_te__1,misc__wt_no_te__2,misc__bw_delcbl__1,misc__bw_delcbl__2,misc__bw_delfabr__1,misc__bw_delfabr__2,misc__bw_delfadr__1,misc__bw_delfadr__2,misc__nitr_031__1,omics__wt_glu__1,omics__wt_glu__2,omics__wt_gly__1,omics__wt_gly__2,omics__wt_thr__1,omics__wt_thr__2,omics__bw_ac__1,omics__bw_ac__2,omics__bw_fum__1,omics__bw_fum__2,omics__bw_glc__1,omics__bw_glc__2,omics__bw_pyr__1,omics__bw_pyr__2,ompr__wt_nacl__1,ompr__wt_nacl__2,ompr__bw_delompr_nacl__1,ompr__bw_delompr_nacl__2,minspan__wt_ade__1,minspan__wt_glc__1,minspan__wt_glc__2,minspan__wt_glc__3,minspan__wt_glc__4,minspan__wt_glc_anaero__1,minspan__wt_glc_anaero__2,minspan__wt_trp__1,minspan__bw_delcra_glc__1,minspan__bw_delcra_glc__2,minspan__bw_delcra_trp__1,minspan__bw_delmntr__1,minspan__bw_delnac_ade__1,minspan__bw_delnac_glc__1,cra_crp__wt_ac__1,cra_crp__wt_ac__2,cra_crp__wt_fru__1,cra_crp__wt_fru__2,cra_crp__delcra_ac__1,cra_crp__delcra_ac__2,cra_crp__delcra_fru__1,cra_crp__delcra_fru__2,cra_crp__delcra_glc__1,cra_crp__delcra_glc__2,rpoB__wt_031__1,rpoB__wt_044__1,rpoB__wt_lb__1,rpoB__wt_lb__2,rpoB__rpoBE546V_031__1,rpoB__rpoBE546V_044__1,rpoB__rpoBE546V_lb__1,rpoB__rpoBE546V_lb__2,rpoB__rpoBE546V_glc__1,rpoB__rpoBE672K_glc__1,rpoB__rpoBE672K_glc__2,rpoB__rpoBE672K_lb__1,rpoB__rpoBE672K_lb__2,crp__wt_fru__1,crp__wt_glyc__1,crp__wt_glyc__2,crp__delar1_glyc__1,crp__delar1_glyc__2,crp__delar1ar2_glyc__1,crp__delar1ar2_glyc__2,crp__delar1ar2_glyc__3,crp__delar2_glyc__1,crp__delar2_glyc__2,crp__delar2_glyc__3,crp__delcrp_fru__1,crp__delcrp_fru__2,crp__delcrp_fru__3,crp__delcrp_glc__1,crp__delcrp_glc__2,crp__delcrp_glc__3,crp__delcrp_glyc__1,crp__delcrp_glyc__2,crp__delcrp_glyc__3,glu__glu_ale3__1,glu__glu_ale4__1,glu__glu_ale5__1,glu__glu_ale6__1,glu__glu_ale8__1,glu__glu_ale9__1,glu__glu_ale10__1,42c__wt_42c__1,42c__42c_ale1__1,42c__42c_ale2__1,42c__42c_ale3__1,42c__42c_ale4__1,42c__42c_ale5__1,42c__42c_ale6__1,42c__42c_ale8__1,42c__42c_ale9__1,42c__42c_ale10__1,ssw__wt_ac__1,ssw__wt_glc__1,ssw__wt_glyc__1,ssw__wt_xyl__1,ssw__glc_ale1__1,ssw__glc_ale2__1,ssw__glc_ale3__1,ssw__glyc_ale1__1,ssw__glyc_ale2__1,ssw__xyl_ale1__1,ssw__xyl_ale2__1,ssw__xyl_ale3__1,ssw__glc_ac_ac2__1,ssw__glc_ac_glc1__1,ssw__glc_ac_glc2__1,ssw__glc_glyc_glc__1,ssw__glc_glyc_glyc__1,ssw__glc_xyl_glc__1,ssw__glc_xyl_xyl__1,pgi__glu4_delpgi__1,pgi__pgi_ale1__1,pgi__pgi_ale2__1,pgi__pgi_ale3__1,pgi__pgi_ale5__1,pgi__pgi_ale6__1,pgi__pgi_ale7__1,pgi__pgi_ale8__1,ica__wt_glc__1,ica__wt_glc__2,ica__wt_glc__3,ica__wt_glc__4,ica__arg_sbt__1,ica__arg_sbt__2,ica__cytd_rib__1,ica__cytd_rib__2,ica__gth__1,ica__gth__2,ica__leu_glcr__1,ica__leu_glcr__2,ica__met_glc__1,ica__met_glc__2,ica__no3_anaero__1,ica__no3_anaero__2,ica__phe_acgam__1,ica__phe_acgam__2,ica__thm_gal__1,ica__thm_gal__2,ica__tyr_glcn__1,ica__tyr_glcn__2,ica__ura_pyr__1,ica__ura_pyr__2,ica__wt_glc__5,ica__wt_glc__6,ica__bw_delpurR_cytd__1,ica__bw_delpurR_cytd__2,ica__ade_glc__1,ica__ade_glc__2,ytf__wt_glc__1,ytf__wt_glc__2,ytf__delyafC__1,ytf__delyafC__2,ytf__delyeiE__1,ytf__delyeiE__2,ytf__delyiaJ__1,ytf__delyiaJ__2,ytf__delyieP__1,ytf__delyieP__2,ytf__wt_ph5__1,ytf__wt_ph5__2,ytf__wt_ph8__1,ytf__wt_ph8__2,ytf__delybaO__1,ytf__delybaO__2,ytf__delybaQ__1,ytf__delybaQ__2,ytf__delybiH__1,ytf__delybiH__2,ytf__delydcI_ph5__1,ytf__delydcI_ph5__2,ytf__delydcI_ph8__1,ytf__delydcI_ph8__2,ytf__delyddM__1,ytf__delyddM__2,ytf__delyheO__1,ytf__delyheO__2,fps__bw_glc__1,fps__bw_glc__2,fps__fps_thrA_ale1__1,fps__fps_thrA_ale1__2,fps__fps_thrA_ale2__1,fps__fps_thrA_ale2__2,fps__fps_serB_ale1__1,fps__fps_serB_ale1__2,fps__fps_serB_ale4__1,fps__fps_serB_ale4__2,fps__fps_ptsI_ale1__1,fps__fps_ptsI_ale1__2,fps__fps_ptsI_ale3__1,fps__fps_ptsI_ale3__2,pal__lyx_ale2_f6__1,pal__lyx_ale2__1,pal__lyx_ale2__2,pal__lyx_ale4__1,pal__lyx_ale4__2,pal__5drib_ale10_f18__1,pal__5drib_ale10_f18__2,pal__5drib_ale10__1,pal__arab_ale14_f9__1,pal__arab_ale14_f9__2,pal__arab_ale14__1,pal__arab_ale14__2,pal__arab_ale16__1,pal__arab_ale16__2,pal__tartr_ale26_f10__1,pal__tartr_ale26_f10__2,pal__tartr_ale26__1,pal__tartr_ale26__2,pal__tartr_ale28_f10__1,pal__tartr_ale28_f10__2,pal__tartr_ale28__1,pal__tartr_ale28__2,efeU__delmenFentC_citr__1,efeU__delmenFentC_citr__2,efeU__delmenFentC__1,efeU__delmenFentC__2,efeU__menFentC_ale39__1,efeU__menFentC_ale39__2,efeU__menFentC_ale29__1,efeU__menFentC_ale29__2,efeU__menFentC_ale30__1,efeU__menFentC_ale30__2,efeU__menFentCubiC_ale36__1,efeU__menFentCubiC_ale36__2,efeU__menFentCubiC_ale37__1,efeU__menFentCubiC_ale37__2,efeU__menFentCubiC_ale38__1,efeU__menFentCubiC_ale38__2
b0002,11.0066525159,11.1301957856,11.7049514729,11.8882171891,11.0648095735,10.779071476,9.9764011606,10.2911351918,11.2297666519,11.2140650529,10.9493530818,10.9582162028,10.9485898953,10.8184950899,10.8983919437,10.9109175181,11.1250615819,11.1953929592,7.9682078364,7.9370816678,9.0446296193,8.9188701571,8.0837128094,8.0990298492,7.7927675698000005,7.873428389,11.1578419724,11.1935378137,10.0496295702,10.0405925853,10.2212013217,10.2850959355,11.3500696508,11.3830164751,10.9275497863,10.9408141344,10.3005506935,10.2733588685,11.5185896116,11.5335481883,11.0140898329,11.4930049944,11.2675576353,11.2907157628,11.361535596,11.3652941664,11.2590410807,11.3139143878,10.964094001,11.0800127184,11.0150007971,11.2860510724,11.2735887889,8.644077386,8.5116666457,9.2573483042,9.1823215084,9.709213181700001,9.672125786,10.2085867025,10.2183513997,10.7121892905,10.7005124465,8.5515296668,8.4092673202,7.5629556408,7.576141554,9.1880568674,10.3877688057,10.301383405,10.2435176815,10.2455889104,10.694269015,11.0663368539,9.389620628,10.4177287621,10.472159531399999,9.9717877215,10.215099291,12.2594812593,10.0076783458,9.5886265787,9.5492719993,11.3038083265,11.092271066,8.4656665579,8.5084099947,11.6977050889,11.6008787952,11.2076102326,11.2528934425,10.2369986415,10.831103745,7.4963539989,7.4896803444,10.188060739400001,10.3045754974,8.1778028862,8.1501470204,10.9273537931,11.0008878131,10.999571488,8.1368535518,8.1541155596,10.6223911325,10.4302687411,10.3728543651,10.7626253513,10.0542216851,10.7353809103,10.730243447,10.782161753,9.5591401297,9.6257262804,9.4649800778,11.4713767737,11.3908892221,11.4413848372,11.0491980182,11.0677090722,11.08846572,11.1359450971,11.2150803144,11.3414421333,10.9035699355,11.038748855,11.1393831585,11.4071460411,10.5159346956,10.8471130525,10.945944127,11.4997062352,9.3416961296,11.2160416222,10.9154276783,11.2654158067,10.627726734,8.0197178767,10.9976824117,11.1379187308,10.9366005358,7.0497739183,10.445775891,7.6780178187,12.1161768852,10.0059761123,10.1969039674,9.7494782693,10.9715288752,10.4348497153,10.0416812949,9.9542533187,9.8657741283,9.1194420775,10.4336351702,8.3838397523,10.53560586,10.3069975983,10.0797769975,10.1039024647,9.8460882644,9.816060716399999,9.7839807532,10.0173414117,9.8786536844,9.8590553135,10.8627619631,10.4824523931,11.4697968109,11.4525028081,11.0283719833,10.9243414767,12.0107750509,11.9898158902,7.1596064365,7.1661180111,8.351109649,8.2873115239,12.3437021209,12.3795861397,10.9764302009,11.0299929079,10.9967167013,10.9604418307,10.5717459247,10.6916449948,11.0926823743,11.0882574219,10.9651651405,11.0984911673,11.4847260401,11.5099236791,11.0527327038,11.1097233907,11.3197238882,11.3912178639,10.0972994926,10.1565889306,11.2403694562,11.2878878125,9.3786977671,9.246951929,10.7128019463,11.0368292844,9.9651575512,10.2526845111,10.6908108064,10.9816642025,11.1225859473,11.0172344584,11.1566235172,11.1153434361,9.3566918438,9.5136409724,11.1057506865,11.0900916322,11.2818327862,10.7128261298,11.0306610166,10.981487886,11.1875513404,11.1329097434,11.1282558629,11.0974049508,9.353713387300001,9.4485991975,10.828491715,10.6741497549,0.0,1.9811761996000001,0.1128562652,0.0,10.6973008048,10.7419372009,9.5554570991,9.7190011746,9.8542625042,10.0574829619,10.0655349906,10.0268482675,9.6272868002,10.1303151008,10.1554620327,10.1303151008,10.1554620327,7.9511271716,8.0083307463,8.4333959086,10.1464495602,10.3091007875,10.5266921676,10.4833037816,9.0453190217,8.8962426291,8.324391989,7.4899409935,8.6285265604,8.9094599495,8.2259187438,7.2509461021,8.2937090903,7.9759664247,11.2415776447,11.3196069441,10.4894616913,10.6337877451,10.4762901487,10.2123144983,10.2713272002,10.2765654623,11.1485383261,11.1705776567,11.6766042561,11.7260970596,11.8815293883,11.9232369203,11.4964104874,11.5527616508
b0003,10.4156541356,10.5231379431,11.4238347179,11.8037812523,10.7769839806,10.5978104082,9.5968325523,10.1915027251,10.8979378061,10.8611573242,10.7565981899,10.8321237406,10.7770925479,10.8697984915,10.7789333976,10.7294399016,10.8881454974,10.9635883707,8.1986939277,8.2192972818,9.0002429208,9.0472697203,8.3899298409,8.2833508067,8.3812678162,8.3154386457,10.4590573377,10.5407385533,9.6132073084,9.5101664252,9.6651407959,9.7516874024,10.6454405473,10.9828284199,10.3863041176,10.4401657925,9.8134629355,9.788428268,10.9597252115,11.0381134831,10.5826413493,10.8670434136,11.4045355196,11.39190064,11.4611312568,11.3558609651,11.3412674765,11.2757160138,10.3272319566,9.8397187419,10.1367838579,10.4808999533,10.4799284264,8.7116993177,8.8231852209,8.9834083689,8.9431513045,9.4360042934,9.3945728651,9.609636856,9.6779313778,10.2103715423,10.1850387783,8.7415024231,8.6082682005,7.7862771935,7.8418591653,8.3952611663,9.7894087613,9.8137309379,9.6093387214,9.7611657641,10.3114488453,10.5920544728,9.0430194435,10.0209970954,10.0874479246,9.2064529441,10.1073998267,11.2838151922,9.3613949301,8.8782738318,8.7854379077,10.1195018377,10.2445565014,8.6037082876,8.4885369355,11.3974984028,11.387945515,11.1399366885,11.072247925,9.8806354812,10.2844339054,7.8016808151,8.0027047569,9.7372275893,10.0197524696,8.1083446492,8.1464269082,10.2930106394,10.6397162014,10.638341163,7.7460079628,7.672993474,10.1142942787,9.8990922636,9.9242691002,10.0709374954,10.0247802343,9.9588816796,9.9459606196,9.9020370563,9.4871249224,9.3375078976,9.1866396668,10.7480979459,10.7305989561,10.6487601487,10.4508300374,10.4159522485,10.356624281,10.4551456002,10.5213744792,10.5656553144,10.3198033227,10.4430075749,10.6500424239,10.7140949519,9.6944114732,10.093390414,10.2870494773,10.7703974019,8.8071339475,10.2220392571,10.3725982416,10.0230556133,10.0159060489,8.2676432694,10.747250367,10.5227969915,10.8731132502,7.2652055066,9.787075377,8.3844396031,11.8839051312,9.4920930749,9.7759521336,9.1921990572,10.3574162697,9.7590876048,9.6979604232,9.577094175300001,9.4732200925,8.5736710761,10.2057801801,8.0122627259,10.187650032,9.9523240992,9.6726964959,9.70865867,9.2533296878,9.1630239753,8.990192537,9.3632540263,9.2661671008,9.2148031813,10.194296669,9.7442550882,10.6802541803,10.6731535841,10.5372964723,10.2731213321,11.5271861292,11.3973850725,7.8542789841000005,7.7575290278,7.68806604,7.7354607596000005,11.3954927756,11.411658784,10.2785867297,10.3432807904,10.4745970623,10.4439822779,9.8607479573,9.9639847678,10.3940267585,10.4112983526,10.3781067791,10.4108496962,10.7829084046,10.8831781411,10.4670911358,10.5192742686,10.7266239872,10.6533409999,9.5889349593,9.7463779898,10.5822022907,10.548247033700001,8.7274726737,8.633850732900001,9.547161730300001,10.1751411537,9.2182680088,9.5209645607,10.6521947018,10.704610707,10.4720018211,10.3448334157,10.4482644717,10.5674303906,8.862604871,9.123958864,10.4925147404,10.4673939984,10.4388425651,10.2531794714,10.338482534,10.3051496158,10.5885706103,10.4704416604,10.4128359558,10.4127762877,8.8183506402,9.0491355402,10.2578340986,10.1496579876,11.2186270989,11.2272907402,11.1353999052,11.1666970372,10.1378377411,10.1609172093,9.0426237102,9.1252136483,9.4856181349,9.5867015463,9.5652159036,9.6215253979,9.2505339054,9.7089439289,9.8311381904,9.7089439289,9.8311381904,7.9374267672,8.1163963314,8.298815546,9.7459068887,9.8709817742,10.0177338073,10.0340999558,8.5542848438,8.5749957433,8.2756654411,7.7768471141,8.514876226,8.6949792822,8.0204084505,7.6443483336,8.026442742,7.9595436713000005,10.5149165892,10.6223991199,9.6455608387,9.7027026291,10.3552671999,10.1762761849,10.1602906741,10.1168605891,10.3143219437,10.3922513903,10.9164262841,10.9092773493,11.0239238882,11.0384263151,10.6243010362,10.7641953246
b0004,10.5948710885,10.7250620258,10.4572699957,10.779161689,10.3949713335,10.1139495793,8.7416174522,9.0822307098,10.185151247,10.1646545737,10.2820359374,10.2041455232,10.2408367896,10.2562480263,10.1298567263,10.2215622882,10.4083411589,10.3865849074,7.624807089,7.7229704143,8.6002710893,8.5923274883,7.7594039742,7.6674192195,7.6590584275,7.6811418805,10.27310926,10.3760031102,9.5329285069,9.6228215008,9.5923846382,9.7103455995,10.2677815327,10.1528630733,10.309660815099999,10.2843057786,9.7949850189,9.7174807766,11.0110374445,10.9866563488,10.2029508041,10.7256369649,10.5121669345,10.5171838129,10.6509370686,10.6088566274,10.4881587579,10.4868536987,10.004380025,10.0836167278,9.9460205953,10.3828483671,10.3910342981,8.5428941692,8.5061727045,8.7616903889,8.7799203918,9.5326731159,9.534369958,9.8835582695,9.8703562797,10.3058609715,10.44827653,7.7784235683,7.5174511194,7.0776688935,6.9939449911,8.8229740289,10.1927504141,10.0181207805,9.9167262172,9.9135429885,10.4080614684,10.2551416706,9.5131849674,10.1092969204,10.0451755048,9.3950590478,10.2905849877,11.4215675764,9.6584982529,8.6658038581,8.6942017995,10.1220132563,9.9534659865,7.6632941975,7.832998323,10.7785152291,10.6567933484,10.4271626469,10.5462111562,9.827409428,10.2595794539,8.0201011481,8.0061214627,9.9160057511,10.0478151144,8.0340261937,8.0968296832,10.2468926299,10.87606449,10.8819279656,7.7937956806,7.8222761255,10.3559246106,10.142127303,10.1181018396,10.1340464531,10.0858895359,10.1223028329,10.0434095179,10.0710193519,9.9107886623,9.7309944631,9.4619023014,10.7775292537,10.7197134494,10.6927677341,10.4554350951,10.5030930957,10.4266188472,10.5014145231,10.4480170816,10.615385866,10.4523384728,10.5514900089,10.8283115212,10.9028824399,9.9000183015,10.2332997412,10.4350043881,10.7850053427,8.9968230386,10.2572039392,10.1651211113,9.6884661969,10.2392072747,8.3001443159,10.2477029503,10.6030722918,10.3562360383,7.3719511836,9.9166214364,8.7457542361,11.992769622600001,9.7440441603,9.8286962243,9.4489218887,10.5338241543,10.1622123911,9.4976157902,9.5955460953,9.4941515581,8.6144665762,10.2103013815,8.4728419017,10.0750007206,9.7554255996,9.7352669154,9.8503272436,9.2739311099,9.1346617299,9.0408248909,9.3352177506,9.3446278103,9.1283699149,10.1048997199,9.7612105152,11.0817187383,11.094966967,10.6385468058,10.5942592483,11.5816674846,11.5843288587,7.9735039625,7.9826864545,7.6793615903,7.4363002063,11.8321790521,11.8571992608,10.677696943499999,10.7337551083,10.5851460783,10.6028128905,10.2551628115,10.345519783,10.6019187714,10.6650994772,10.7087234367,10.7955170888,11.0711605581,11.2321409832,10.8312102168,10.7992954573,10.9944865149,10.9849450913,10.2829808646,10.3563987536,10.5243623585,10.5350788374,8.7452925912,8.7259030193,9.2306518363,10.1339246088,9.2773551686,9.4333254577,10.7413938175,10.6260878568,10.5796476078,10.4921993931,10.6184927708,10.6824873364,8.7941204425,9.4420405462,10.6857340894,10.6990045328,10.4277621777,10.1303046744,10.5728057133,10.4988442306,10.6744309121,10.618993402000001,10.7250000402,10.7329679068,8.9195056521,9.4099423498,10.5915488741,10.6000789643,11.5316023581,11.5283278475,11.3590083291,11.4255050743,10.4630754698,10.4069786598,9.2454445844,9.2231177082,9.7651669182,9.8288962756,9.9214208633,9.9645085607,9.2038135987,10.0494436996,10.1906273252,10.0494436996,10.1906273252,7.9671743765,8.0254197774,8.5500619043,9.8304928491,9.877761435,10.2923123257,10.300889404,8.9530959368,8.7988047893,8.3494512477,7.8318999392,8.5842040082,8.8516638219,8.087233973,7.518565419,8.2327172106,8.1139867486,10.7728967126,10.8061359772,9.617663463,9.6571964846,10.7796221752,10.6463201372,10.4750688527,10.4343519353,10.6795412641,10.723952858,11.1433095482,11.1127207677,11.1847948775,11.2418448575,10.953205863600001,11.0010063637
b0005,6.316101639,6.2584985099,5.4221286751,5.3361208184,6.7160692866,6.4108642201,4.6269490577,4.7561528163,6.5276533853,6.1361677877,5.2810324278,5.3243913215,5.0365686211,5.1577332229,4.9493180593,5.2400094427,5.2769577282,5.360346546,4.0071637044,4.2352885661,3.6004108214,4.3623014106,3.5516419934,4.4017935391,3.9145794556,4.1565683323,4.9647702773,5.3935562365,4.6350400083,4.6299018706,4.9034148854,4.7370542237,4.1110153495,4.9574868435,4.1872208565,4.0924378369,4.1675325027,3.6694776957,5.8962802272,5.4934540374,4.7799200352,5.4268508471,6.0581120459,6.1388278087,6.1594295684,6.2782135165,5.7089247529,6.3222677554,4.054761484,6.3522252854,6.2226675169,6.2142869273,6.1283556912,5.2275428009,5.3424297568,4.4742037436,4.7204901945,5.7821019625000005,5.3266686768,5.8466753698,5.9720221765,5.896111246,6.26933166,3.1050498116,3.2219227984,3.8958933662,4.1432180766,5.6115131637,6.2034590824,5.387262122,5.6877946547,5.9311378815,6.2899197095,5.7964733532,4.9670858026,5.7062657401,6.0233067125,5.2807778616,6.0667719637,6.8055627977,4.7238150849,4.4324843503,4.7214540525,5.9555956529,6.1620089975,3.1982656281,3.6017296782,5.2814767118,5.6615038079,5.8300006108,5.8074612171,5.5121105972999995,6.0270281431,1.7518704072,2.0057401418,6.028502586,6.2208548406,3.2918875915,4.4044804421,7.5516873177,7.0143674268,7.0190000038,3.6220618741,4.2234657992,5.8024830117,5.1613214231,5.1848468912,3.7709709648,4.1668400071,4.6559069347,4.1848501981,4.4249909264,3.7225950512,3.6004442166,3.6730822184000003,5.8860911142,5.8190388592,5.5387885578,4.8939268215,4.5775391007,4.539148256,4.8933613554,5.2425331708,5.2150959327,6.308882463,6.3604658158,6.7531177703,7.3371506478,5.7617670638,6.6473772594,6.4195378182,5.4557720568,4.7496462754,5.6873364317,6.4162710806,5.6794072798,5.7993981741,5.9382066836,6.417454007,5.9739818476,6.1056991773,3.7072330829,4.968974162,5.9251745363,7.2445056954,6.0588442,6.1725159014,6.2051038718000004,6.4102079417,7.3116556359,6.8153945168,6.8599215539,5.8623829391,4.2876807829,7.1729260003,4.9769617289,6.5905202845,6.057605095,6.2801174015,6.5821668495,4.3815761247000005,5.7052433143,4.6904016575,5.6482978276,4.7831025728,6.5755165019,6.46172528,6.0837435608,5.7276607614,6.09094967,6.3361551023,5.8459629236,5.7973788903,5.9855948567,3.1983114322,3.1253971021,4.8760739048,5.1235900715,6.2664250105,6.1487325374,6.0021115058,6.2213838868,5.5052371946,5.2421110084,5.160049999,5.1771071453,4.5129122385,4.8592244074,5.8108446695,5.597000442,6.3008158301,5.6239612695,5.9301876108,5.9345874617,6.3278609113,6.001759154,5.6654845511000005,5.5291419902,5.8546072889000005,5.3288643933,4.1547982857,4.2256357225,4.2067501173,5.3669965087,4.6102484915,4.6681280098,6.0612199266,5.8396638929,5.6386773185,5.7134133704,5.8508168294,5.4516660911,4.6719403786,4.4182066385,5.8610620685,5.6752905871,5.3570677032,5.5468780501,5.7461871047,5.6158631332999995,6.3568014006,6.2720599186,5.8665407508000005,5.7968428460000005,3.9052727612,4.5249666188,6.2492569211,5.9492749517,6.9612795224,7.0222904858,7.0017499895,6.9592822328,5.5350473344,5.5623433224,6.2307825167,6.159442401,4.8718046603000005,4.8512046461,5.641258006,5.0005057563,4.8073840976,5.7720471103,5.9334626437,5.7720471103,5.9334626437,4.5582886724,4.1791196683,4.6779015701,6.1425183663,6.2144470326,5.3134650629,5.5924223734,4.5454867797,5.643002192,3.1387820545,4.2305515101,4.3243054988,4.5475996371,4.4327930392,3.6571403739,4.2158732199,3.8853125464,5.779737218,5.2550516026,4.312873972,4.2570128187,6.2401290153,6.2516320331,5.9790789195,5.7055857017000005,6.3061201593,6.2913400145,5.0585371435,4.8355500982,5.4480966011,5.7579512198,5.8739639823,5.8086182303000005
b0006,6.9157708337,6.8975971191,6.7756447768,6.7826048899,6.7618134855,6.8165320296,6.6867666067,6.8600359196,6.8621469216,6.8174802324,6.9153805432,6.9866363643,7.1385788923,6.8623065428,6.9145928965,6.9178489672,6.956222304,6.8475634679,7.4246266537,7.5890495578,7.1260304519,7.0527604865,7.2749997184,7.401680445,7.2153151228,7.1906218649,7.0314158525,6.9176333406,6.9599781218,6.7363671795,6.9287047347,6.8644816942,7.0623222427,6.9658252266,7.1264431434,7.0418376145,7.1339912177,7.2698229978,7.0894732425,6.997932538,7.2369219692,7.1926068683,6.9000358761000005,6.9514821586,6.9884445826,6.8585533195,7.1099678024,7.0881611252,6.6907303589,6.9972829978,6.8847533539,6.568462838,6.5917717622000005,6.9688652875,6.9966356983,6.5364573055,6.4399170174,6.4087311408,6.2760166666,6.9101996169,6.8433844186,6.5352829969,6.7664669442,6.114496715,6.0247120322,6.1824344861,6.2908195871,6.9637333509,6.8220813193000005,6.9000382629,6.8608203744,6.600072942,6.2934094389,6.2186700306,6.4827100003,6.8769829841,6.7608839824,6.4288208524,6.594429663,6.4585948377,7.0443120829,6.2466696017,6.2996781421,6.4518030969,6.6591328404,6.5837520812,6.7104391199,6.9921859255,6.9556703139,6.9333220111,6.9411024161,6.5888022285,6.6389640047,6.6287211124,6.6067368546,6.9583825727,7.131715355,7.0112048416,6.91642802,6.8827672236,6.958678143,7.0710091717,6.903603481,6.7950524209,6.6580175708,6.4129310222,6.525556005,7.1172645626,6.9451139038,7.3647928514,7.2750427271,7.4326453988,6.715491168,6.5899916689,6.7959170509,7.2059979397,7.342807354,7.1107147459,7.5093186415,7.4280041495999996,7.3812304639,7.1997652244,7.2285141866,7.2294121146,7.0393493535,6.8162266435,6.7236849353,6.7729840422,7.0072342172,7.1747365799,6.6730601949,7.316601529,6.6583166753,6.7276179776,6.742684295,6.8521011099999996,6.9457125422,6.1570439796,7.0465135247,7.2017649285,6.848067449,6.5954141580000005,6.9965024836000005,6.1869702756,5.285927285,6.3436454631,6.4797791213,6.5923152874,6.8709248743,6.8188967096,6.9426585641,6.7186418373,6.8491832158,6.6116132009,7.2446185917,6.5535301950000004,6.6338519314,6.5970408933,6.8955697493,6.6629656114,7.2603306352,7.1597572788,7.5521208105,6.9772220691,7.1010829664,6.8651255976000005,6.9245396281,6.2963993032,6.7061642812,6.6787116488,6.8134955999999995,7.0764989513,6.0290174381,6.2694366705,6.1085138937,6.2775552253,6.4533084388,6.017763653,6.774462605,6.7868742275,6.8321165608,6.6103330397,7.1596685258,7.0728502214,6.9405315728,6.8339101359,6.723810937,6.6039996556,6.940468944,6.7929255674,6.9659638965,6.9980025657,6.8873195666,6.9519427926,7.102818226,7.2961146622,7.2321985869,7.3007653031,6.6743994331,6.9431624704,6.8262855748,6.7133288054,7.1339848167,6.8854042676,6.6367477257,6.7901932676,6.9726291609,6.8156086597000005,7.1320202633,7.0844534558,7.0496357348,7.0190315524,6.6223321556,6.9330184578,7.0112311083,7.1590133087,6.6837917476,6.8133888426,7.0014754114,6.9753955915,7.0350232377,6.9300581174,7.1930295307,7.2179232441,6.5410763204,6.9553930915,7.2804222042,7.2653739454,7.3763069165,7.217588264,7.1931918245,7.0749350509,7.4002540658000004,7.4124285635,7.3886586874,7.6188916811,6.9408558908,6.8804995427,6.7986142576,6.8225295588,6.3982360065,6.4350480292,6.2205518167000005,6.4350480292,6.2205518167000005,6.41368401,6.1920391673,6.5460937335,6.5758185993,6.6029549531,6.5477710968,6.4805194775,6.4767476975000005,6.8345341356,6.6904198952,6.5810100231,7.0181576629,6.7539812397,6.2995426428,6.1736630052,6.594437544,6.7565778881,6.9460107896,6.8347621493,7.1148401705,7.1726608591,7.2082528279,7.1156322859,8.3712872438,8.322390306,8.1375145452,8.0718373928,7.3541310296,7.3655356596,7.3281014749,7.314761225,8.0577502746,8.1052130258
