Module_ID	GO_ID	GO_desc	q-value
M2	GO:0006457	protein folding	0.000122136257087
M24	GO:0000160	phosphorelay signal transduction system	0.0175570869563
M26	GO:0016117	carotenoid biosynthetic process	0.00263814315309
M8	GO:0046677	response to antibiotic	0.00263814315309
