MAN_Code,Topology_Class,Circuit,Motif_Size,Level_String,Num_Input_Nodes,Num_Middle_Nodes,Num_Output_Nodes,NDA_String,Num_Unique_NDAs,Team_String,Num_Unique_Teams,TF_String,Num_TFs,Count
010,Feed-Forward,010-N0,2,Middle_Output,0,1,1,M37.59 : Intermodular,2,6_3,2,NonTF_NonTF,0,2
010,Feed-Forward,010-N0,2,Middle_Output,0,1,1,M37.64 : M37.64,2,3_1,2,NonTF_NonTF,0,2
010,Feed-Forward,010-N0,2,Middle_Output,0,1,1,M37.65 : M37.65,2,74_1,2,TF_NonTF,1,2
010,Feed-Forward,010-N0,2,Middle_Output,0,1,1,M37.8 : Intermodular,2,114_1,2,TF_NonTF,1,2
010,Feed-Forward,010-N0,2,Middle_Output,0,1,1,M37.8 : M37.8,2,114_1,2,TF_NonTF,1,2
010,Feed-Forward,010-N0,2,Middle_Output,0,1,1,M39 : M39,2,94_1,2,TF_NonTF,1,2
010,Feed-Forward,010-N0,2,Middle_Output,0,1,1,M44 : M44,2,65_3,2,TF_NonTF,1,2
010,Feed-Forward,010-N0,2,Middle_Output,0,1,1,M45 : M45,2,3_1,2,TF_NonTF,1,2
010,Feed-Forward,010-N0,2,Input_Middle,1,1,0,M37.1 : M37.1,2,1_54,2,NonTF_TF,1,1
010,Feed-Forward,010-N0,2,Input_Middle,1,1,0,M37.16 : M37.16,2,2_101,2,TF_TF,2,1
010,Feed-Forward,010-N0,2,Input_Middle,1,1,0,M37.19 : M37.19,2,2_6,2,TF_TF,2,1
010,Feed-Forward,010-N0,2,Input_Middle,1,1,0,M37.25 : M37.25,2,8_49,2,NonTF_NonTF,0,1
010,Feed-Forward,010-N0,2,Input_Middle,1,1,0,M37.3 : M37.3,2,2_3,2,NonTF_TF,1,1
010,Feed-Forward,010-N0,2,Input_Middle,1,1,0,M37.3 : M37.3,2,2_62,2,NonTF_TF,1,1
010,Feed-Forward,010-N0,2,Input_Middle,1,1,0,M37.5 : M37.5,2,3_1,2,NonTF_TF,1,1
010,Feed-Forward,010-N0,2,Input_Middle,1,1,0,M56 : Global regulator,2,7_8,2,NonTF_NonTF,0,1
010,Feed-Forward,010-N0,2,Input_Output,1,0,1,M10 : M10,2,1_2,2,NonTF_NonTF,0,1
010,Feed-Forward,010-N0,2,Input_Output,1,0,1,M35 : M35,2,2_1,2,TF_TF,2,1
010,Feed-Forward,010-N0,2,Input_Output,1,0,1,M37.1 : Intermodular,2,3_1,2,TF_NonTF,1,1
010,Feed-Forward,010-N0,2,Input_Output,1,0,1,M37.1 : Intermodular,2,3_2,2,TF_NonTF,1,1
010,Feed-Forward,010-N0,2,Input_Output,1,0,1,M37.1 : M37.1,2,1_3,2,NonTF_NonTF,0,1
010,Feed-Forward,010-N0,2,Input_Output,1,0,1,M37.1 : M37.1,2,3_2,2,TF_NonTF,1,1
010,Feed-Forward,010-N0,2,Input_Output,1,0,1,M37.24 : Intermodular,2,3_1,2,TF_NonTF,1,1
010,Feed-Forward,010-N0,2,Input_Output,1,0,1,M37.24 : Intermodular,2,3_2,2,TF_NonTF,1,1
010,Feed-Forward,010-N0,2,Input_Output,1,0,1,M37.25 : Intermodular,2,8_4,2,NonTF_NonTF,0,1
010,Feed-Forward,010-N0,2,Input_Output,1,0,1,M37.30 : M37.30,2,2_1,2,NonTF_NonTF,0,1
010,Feed-Forward,010-N0,2,Input_Output,1,0,1,M37.5 : Intermodular,2,3_1,2,NonTF_NonTF,0,1
010,Feed-Forward,010-N0,2,Input_Output,1,0,1,M37.5 : Intermodular,2,3_2,2,NonTF_NonTF,0,1
010,Feed-Forward,010-N0,2,Input_Output,1,0,1,M37.5 : M37.5,2,3_1,2,NonTF_NonTF,0,1
010,Feed-Forward,010-N0,2,Input_Output,1,0,1,M37.57 : Intermodular,2,2_1,2,TF_NonTF,1,1
010,Feed-Forward,010-N0,2,Input_Output,1,0,1,M56 : M56,2,7_1,2,NonTF_NonTF,0,1
010,Feed-Forward,010-N0,2,Middle_Middle,0,2,0,Global regulator : Global regulator,2,14_3,2,TF_TF,2,1
010,Feed-Forward,010-N0,2,Middle_Middle,0,2,0,Global regulator : Global regulator,2,15_5,2,TF_TF,2,1
010,Feed-Forward,010-N0,2,Middle_Middle,0,2,0,Global regulator : Global regulator,2,21_55,2,TF_TF,2,1
010,Feed-Forward,010-N0,2,Middle_Middle,0,2,0,Global regulator : Global regulator,2,23_15,2,TF_TF,2,1
010,Feed-Forward,010-N0,2,Middle_Middle,0,2,0,Global regulator : Global regulator,2,23_3,2,TF_TF,2,1
010,Feed-Forward,010-N0,2,Middle_Middle,0,2,0,Global regulator : Global regulator,2,46_1,2,NonTF_TF,1,1
010,Feed-Forward,010-N0,2,Middle_Middle,0,2,0,Global regulator : Global regulator,2,7_3,2,TF_TF,2,1
010,Feed-Forward,010-N0,2,Middle_Middle,0,2,0,Global regulator : Intermodular,2,46_42,2,NonTF_NonTF,0,1
010,Feed-Forward,010-N0,2,Middle_Middle,0,2,0,Global regulator : Intermodular,2,46_43,2,NonTF_NonTF,0,1
010,Feed-Forward,010-N0,2,Middle_Middle,0,2,0,Global regulator : M18,2,46_51,2,NonTF_NonTF,0,1
010,Feed-Forward,010-N0,2,Middle_Middle,0,2,0,Global regulator : M18,2,7_51,2,TF_NonTF,1,1
010,Feed-Forward,010-N0,2,Middle_Middle,0,2,0,Global regulator : M3,2,23_26,2,TF_TF,2,1
