MAN_Code,Topology_Class,Circuit,Motif_Size,Level_String,Num_Input_Nodes,Num_Middle_Nodes,Num_Output_Nodes,NDA_String,Num_Unique_NDAs,Team_String,Num_Unique_Teams,TF_String,Num_TFs,Count
010,Feed-Forward,010-N0,2,Input_Output,1,0,1,Global regulator : Basal machinery,2,2_1,2,TF_NonTF,1,12
010,Feed-Forward,010-N0,2,Input_Output,1,0,1,Global regulator : Basal machinery,2,1_2,2,NonTF_NonTF,0,11
010,Feed-Forward,010-N0,2,Input_Output,1,0,1,Global regulator : Basal machinery,2,1_2,2,TF_NonTF,1,8
010,Feed-Forward,010-N0,2,Middle_Output,0,1,1,Global regulator : Basal machinery,2,13_1,2,TF_NonTF,1,5
010,Feed-Forward,010-N0,2,Input_Output,1,0,1,Global regulator : Basal machinery,2,1_3,2,NonTF_NonTF,0,3
010,Feed-Forward,010-N0,2,Input_Output,1,0,1,Global regulator : Basal machinery,2,1_2,2,NonTF_TF,1,2
010,Feed-Forward,010-N0,2,Input_Output,1,0,1,M8 : M8,2,2_1,2,TF_NonTF,1,2
010,Feed-Forward,010-N0,2,Middle_Middle,0,2,0,Global regulator : Global regulator,2,13_1,2,TF_TF,2,2
010,Feed-Forward,010-N0,2,Middle_Output,0,1,1,Global regulator : Basal machinery,2,16_3,2,TF_NonTF,1,2
010,Feed-Forward,010-N0,2,Input_Middle,1,1,0,Basal machinery : Global regulator,2,2_1,2,TF_TF,2,1
